city_name,country,city_lat,city_lon,population,max_temp_raw,max_temp,cell_idx,time_idx,timestamp,lat,lon,continent
Salina,United States of America,38.8246702,-97.6071794,48031,316.1519775390625,43.00197753906252,1072278,1710,1950-08-02T21:00:00.000000000,38.84006881713867,262.3770446777344,North America
Tampico,Mexico,22.30002,-97.8700057,859419,316.146728515625,42.99672851562502,1878765,41989,1964-05-15T18:00:00.000000000,22.179262161254883,262.01239013671875,North America
Mongo,Chad,12.1837382,18.6999849,27763,316.14532470703125,42.99532470703127,2466610,3603,1951-03-27T12:00:00.000000000,12.196836471557615,18.63186264038086,Africa
Tongliao,China,43.6219048,122.268048,884000,316.1408386230469,42.9908386230469,881326,7569,1952-08-04T06:00:00.000000000,43.620384216308594,122.259033203125,Asia
Dezhou,China,37.450413,116.3000223,379555,316.14044189453125,42.99044189453127,1124428,25033,1958-07-27T06:00:00.000000000,37.57469177246094,116.16000366210938,Asia
Wallaroo,Australia,-33.9328784,137.6332938,2779,316.1391906738281,42.98919067382815,5312935,35185,1962-01-16T06:00:00.000000000,-33.91915512084961,137.69326782226562,Oceania
Jamalpur,Bangladesh,24.9004297,89.9500028,167900,316.1381530761719,42.9881530761719,1725114,15394,1955-04-09T09:00:00.000000000,24.99121284484864,90.0968780517578,Asia
Şirvan,Azerbaijan,39.9323029,48.9202592,70684,316.1376647949219,42.9876647949219,1027093,54259,1968-07-27T12:00:00.000000000,39.89455032348633,48.82845306396485,Asia
Parkes,Australia,-33.1295683,148.170015,11137,316.135009765625,42.98500976562502,5277494,3097,1951-01-23T06:00:00.000000000,-33.145870208740234,148.1180877685547,Oceania
Pecos,United States of America,31.4157943,-103.4998947,8372,316.1302185058594,42.9802185058594,1401810,1439,1950-06-30T00:00:00.000000000,31.45869827270508,256.55914306640625,North America
Linares,Mexico,24.8603805,-99.5700312,57731,316.1260681152344,42.9760681152344,1730591,27150,1959-04-17T21:00:00.000000000,24.920913696289062,260.4193420410156,North America
Idlib,Syria,35.9297048,36.6316552,128840,316.114013671875,42.96401367187502,1193788,45531,1965-08-01T12:00:00.000000000,35.957820892333984,36.79172134399414,Asia
Aldama,Mexico,22.9204214,-98.0699677,12292,316.0997314453125,42.94973144531252,1836360,41989,1964-05-15T18:00:00.000000000,22.95254707336425,261.920654296875,North America
Rio de Janeiro,Brazil,-22.907308056882364,-43.21211746683439,11748000,316.09832763671875,42.94832763671877,4757974,13997,1954-10-16T18:00:00.000000000,-22.81195068359375,316.3125,South America
Murcia,Spain,37.9799931,-1.1299675,406807,316.09716796875,42.94716796875002,1105536,4636,1951-08-03T15:00:00.000000000,38.0667839050293,359.03094482421875,Europe
Assab,Eritrea,13.0100185,42.729991,105496,316.0906066894531,42.94060668945315,2422682,10322,1953-07-14T09:00:00.000000000,12.899824142456056,42.6702995300293,Africa
Warwick,Australia,-28.2292472,152.0203226,12347,316.0864562988281,42.93645629882815,5040068,5928,1952-01-12T03:00:00.000000000,-28.22495460510254,152.07247924804688,Oceania
Dali,China,34.7952521,109.937775,109696,316.0672302246094,42.9172302246094,1250707,13298,1954-07-21T09:00:00.000000000,34.69244384765625,110.02528381347656,Asia
Camooweal,Australia,-19.9167313,138.1166752,187,316.0657958984375,42.91579589843752,4595253,35385,1962-02-10T06:00:00.000000000,-19.92970085144043,138.19180297851562,Oceania
Hosapete,India,15.2803967,76.3750175,286007,316.0625915527344,42.9125915527344,2271446,3986,1951-05-14T09:00:00.000000000,15.360280990600586,76.4915542602539,Asia
Monywa,Myanmar,22.1049931,95.1499955,226222,316.06256103515625,42.91256103515627,1884726,3634,1951-03-31T09:00:00.000000000,22.038663864135746,95.09783935546876,Asia
Antalya,Turkey,36.891928,30.6980301,783000,316.0625,42.91250000000002,1153899,51267,1967-07-19T12:00:00.000000000,36.8717041015625,30.67105293273925,Asia
Midland,United States of America,32.030718,-102.0974996,98501,316.05419921875,42.90419921875002,1375160,1422,1950-06-27T21:00:00.000000000,32.021087646484375,257.9493408203125,North America
Tessenei,Eritrea,15.1103813,36.6574934,15255,316.04754638671875,42.89754638671877,2288055,3603,1951-03-27T12:00:00.000000000,15.07908535003662,36.58878326416016,Africa
Umm al Abid,Libya,27.5170142,15.0333353,300,316.045166015625,42.89516601562502,1593221,1268,1950-06-08T15:00:00.000000000,27.5219669342041,15.016797065734863,Africa
Turgay,Kazakhstan,49.6260001,63.4989965,5277,316.0318908691406,42.88189086914065,669693,13355,1954-07-28T12:00:00.000000000,49.59577941894531,63.57513046264648,Asia
Poplar Bluff,United States of America,36.7601968,-90.4026838,20662,316.027099609375,42.87709960937502,1162006,1589,1950-07-18T18:00:00.000000000,36.73110580444336,269.5275573730469,North America
Basse Santa Su,The Gambia,13.3100011,-14.2229965,14380,316.0228881835937,42.87288818359377,2400027,3820,1951-04-23T15:00:00.000000000,13.321616172790527,345.78082275390625,Africa
Bentiu,South Sudan,9.2333333,29.8333333,7653,316.02069091796875,42.87069091796877,2661467,3595,1951-03-26T12:00:00.000000000,9.173989295959473,29.870018005371094,Africa
Al Khums,Libya,32.6604212,14.2599975,201943,316.0155944824219,42.8655944824219,1346529,1243,1950-06-05T12:00:00.000000000,32.58348083496094,14.141290664672852,Africa
Oudtshoorn,South Africa,-33.5800317,22.1900044,76708,316.0098876953125,42.85988769531252,5299035,23731,1958-02-14T12:00:00.000000000,-33.637962341308594,22.220844268798828,Africa
Nazareth,Israel,32.7039844,35.2955094,151459,316.0061340332031,42.85613403320315,1343443,21691,1957-06-04T12:00:00.000000000,32.653778076171875,35.45121765136719,Asia
Nsanje,Malawi,-16.9166667,35.2666667,21774,316.002197265625,42.85219726562502,4422345,17067,1955-11-04T12:00:00.000000000,-16.97715187072754,35.29242706298828,Africa
Djibouti,Djibouti,11.5950145,43.1480017,923000,315.99908447265625,42.84908447265627,2511537,10323,1953-07-14T12:00:00.000000000,11.49384880065918,43.1132926940918,Africa
Ar Rutbah,Iraq,33.0384601,40.2844555,22370,315.9896545410156,42.83965454101565,1323889,48419,1966-07-28T12:00:00.000000000,33.07556915283203,40.35626602172852,Asia
Mymensingh,Bangladesh,24.750413,90.3800024,330126,315.98486328125,42.83486328125002,1743741,15386,1955-04-08T09:00:00.000000000,24.63971900939941,90.28907775878906,Asia
Balqash,Kazakhstan,46.8532241,74.9502465,81364,315.98272705078125,42.83272705078127,760618,18978,1956-06-30T09:00:00.000000000,46.9244270324707,74.9756851196289,Asia
Tehran,Iran,35.6738886,51.4223982,7873000,315.9779968261719,42.8279968261719,1209416,33811,1961-07-28T12:00:00.000000000,35.606327056884766,51.36246871948242,Asia
Adıyaman,Turkey,37.7703935,38.2799267,223744,315.9675598144531,42.81755981445315,1120782,54211,1968-07-21T12:00:00.000000000,37.64498901367188,38.2109489440918,Asia
Al Quwayiyah,Saudi Arabia,24.0737101,45.2806364,8712,315.966064453125,42.81606445312502,1773278,7627,1952-08-11T12:00:00.000000000,24.077327728271484,45.28662490844727,Asia
Hyderabad,India,17.401929,78.4780077,6376000,315.9630432128906,42.81304321289065,2149530,24538,1958-05-26T09:00:00.000000000,17.398944854736328,78.63066864013672,Asia
Dhaka,Bangladesh,23.7250056,90.4066336,12797394,315.961669921875,42.81166992187502,1804010,27290,1959-05-05T09:00:00.000000000,23.514938354492188,90.0,Asia
Foggia,Italy,41.4604783,15.5599698,155203,315.9580078125,42.80800781250002,961963,10275,1953-07-08T12:00:00.000000000,41.51142120361328,15.432276725769045,Europe
Amarillo,United States of America,35.2299801,-101.8299966,181766,315.95709228515625,42.80709228515627,1223687,1446,1950-06-30T21:00:00.000000000,35.325130462646484,258.1457824707031,North America
Blida,Algeria,36.4203467,2.8299975,511348,315.9481201171875,42.79812011718752,1168903,4843,1951-08-29T12:00:00.000000000,36.52021026611328,2.7058823108673096,Africa
Walla Walla,United States of America,46.0651585,-118.3418828,45150,315.9480285644531,42.79802856445315,794191,45511,1965-07-30T00:00:00.000000000,46.01054382324219,241.5714263916016,North America
Paso Robles,United States of America,35.6265967,-120.6899823,27157,315.94732666015625,42.79732666015627,1207930,45735,1965-08-27T00:00:00.000000000,35.6766242980957,239.3050231933593,North America
Halls Creek,Australia,-18.2226854206238,127.6712447669129,1209,315.9438781738281,42.79387817382815,4497874,5809,1951-12-28T06:00:00.000000000,-18.242530822753903,127.66828918457033,Oceania
Pune,India,18.516394229926583,73.85189174674915,4672000,315.9408264160156,42.79082641601565,2079559,3938,1951-05-08T09:00:00.000000000,18.594024658203125,74.02941131591797,Asia
Silvassa,India,20.2665782,73.0166178,27359,315.9402770996094,42.7902770996094,1982808,778,1950-04-08T09:00:00.000000000,20.28119468688965,73.01204681396484,Asia
San Diego,United States of America,32.71891385421138,-117.15088145402623,2916000,315.9390869140625,42.78908691406252,1335510,43054,1964-09-25T21:00:00.000000000,32.86467361450195,243.01101684570312,North America
El Tur,Egypt,28.239389,33.6147973,27628,315.9377746582031,42.78777465820315,1554374,10083,1953-06-14T12:00:00.000000000,28.29525375366211,33.67346954345703,Africa
Woodward,United States of America,36.4334208,-99.3976903,12931,315.9324951171875,42.78249511718752,1174158,28062,1959-08-09T21:00:00.000000000,36.44991302490234,260.6005249023437,North America
Malegaon,India,20.5603587,74.5250012,690844,315.92938232421875,42.77938232421877,1970895,33234,1961-05-17T09:00:00.000000000,20.492090225219727,74.59214782714844,Asia
Linqing,China,36.850398,115.6800085,110046,315.9256591796875,42.77565917968752,1160702,25033,1958-07-27T06:00:00.000000000,36.73110580444336,115.51181030273438,Asia
Lincoln,United States of America,40.8199748,-96.6800009,246220,315.92449951171875,42.77449951171877,989029,33838,1961-07-31T21:00:00.000000000,40.87873458862305,263.3428039550781,North America
Malatya,Turkey,38.3704344,38.3000288,461574,315.9135437011719,42.7635437011719,1085137,7555,1952-08-02T12:00:00.000000000,38.48857498168945,38.2225227355957,Asia
Malakal,South Sudan,9.5368972,31.6559899,160765,315.9129943847656,42.76299438476565,2638469,3539,1951-03-19T12:00:00.000000000,9.525483131408691,31.723237991333008,Africa
Melut,South Sudan,10.43369,32.2000394,6407,315.9108581542969,42.7608581542969,2579087,3595,1951-03-26T12:00:00.000000000,10.439367294311523,32.24471664428711,Africa
Aurangabad,India,19.861686210186296,75.32894831924871,1113000,315.9102478027344,42.7602478027344,2014822,24394,1958-05-08T09:00:00.000000000,19.71880531311035,75.11952209472656,Asia
National City,United States of America,32.671945,-117.0980052,150000,315.9093017578125,42.75930175781252,1338781,43054,1964-09-25T21:00:00.000000000,32.794376373291016,243.04400634765625,North America
Tezpur,India,26.6337606,92.8000097,58851,315.9086303710937,42.75863037109377,1640754,15394,1955-04-09T09:00:00.000000000,26.608083724975582,92.78145599365234,Asia
Paarl,South Africa,-33.6995593,18.9600207,187865,315.9072265625,42.75722656250002,5299005,14747,1955-01-18T12:00:00.000000000,-33.637962341308594,18.870967864990234,Africa
Tianjin,China,39.08277176197969,117.19660728208832,7180000,315.9057006835937,42.75570068359377,1068170,30593,1960-06-21T06:00:00.000000000,38.91036987304688,116.96306610107422,Asia
Lawton,United States of America,34.5990367,-98.4099728,91752,315.8988037109375,42.74880371093752,1258377,48142,1966-06-23T21:00:00.000000000,34.55184555053711,261.6015014648437,North America
Angren,Uzbekistan,41.0303754,70.154932,202070,315.8929138183594,42.7429138183594,984710,13338,1954-07-26T09:00:00.000000000,40.949031829833984,70.0,Asia
Tahoua,Niger,14.8999807,5.2599267,115956,315.892578125,42.74257812500002,2291961,6788,1952-04-28T15:00:00.000000000,15.008787155151367,5.1260504722595215,Africa
Stawell,Australia,-37.0596126,142.7600093,6991,315.8893737792969,42.7393737792969,5450278,20601,1957-01-19T06:00:00.000000000,-37.01230239868164,142.71768188476562,Oceania
Barstow,United States of America,34.8990184,-117.0218858,21119,315.8866271972656,42.73662719726565,1242399,22039,1957-07-18T00:00:00.000000000,34.90333938598633,242.9314727783203,North America
Bansang,The Gambia,13.4336361,-14.6500208,7615,315.8841552734375,42.73415527343752,2391266,3820,1951-04-23T15:00:00.000000000,13.462214469909668,345.34307861328125,Africa
Manhattan,United States of America,39.1940275,-96.5924351,56949,315.8801574707031,42.73015747070315,1057691,1710,1950-08-02T21:00:00.000000000,39.19156265258789,263.31500244140625,North America
Emerald,Australia,-23.5122225,148.1673278,9398,315.8773803710937,42.72738037109377,4790582,5937,1952-01-13T06:00:00.000000000,-23.444639205932617,148.20188903808594,Oceania
Bartlesville,United States of America,36.7472001,-95.9805862,34610,315.8754272460937,42.72542724609377,1161960,28070,1959-08-10T21:00:00.000000000,36.73110580444336,264.094482421875,North America
Cowra,Australia,-33.8296289,148.6800097,6795,315.8752136230469,42.7252136230469,5309822,55752,1969-01-30T03:00:00.000000000,-33.84885787963867,148.61769104003906,Oceania
Sabha,Libya,27.0332711,14.4333203,100249,315.87164306640625,42.72164306640627,1618304,1268,1950-06-08T15:00:00.000000000,27.02987670898437,14.399999618530272,Africa
Cloncurry,Australia,-20.699991,140.4999922,1202,315.86962890625,42.71962890625002,4639086,35377,1962-02-09T06:00:00.000000000,-20.70298767089844,140.5454559326172,Oceania
Georgetown,The Gambia,13.5510031,-14.7670015,3584,315.86944580078125,42.71944580078127,2386893,53900,1968-06-12T15:00:00.000000000,13.532512664794922,345.24725341796875,Africa
Massangena,Mozambique,-21.5373043,32.9563757,650,315.8670959472656,42.71709594726565,4681239,17123,1955-11-11T12:00:00.000000000,-21.476274490356445,33.0030632019043,Africa
Niamey,Niger,13.5186518,2.1147102,915000,315.8663024902344,42.7163024902344,2387099,6788,1952-04-28T15:00:00.000000000,13.462214469909668,2.223238706588745,Africa
Thanjavur,India,10.7704136,79.1500419,219571,315.8554992675781,42.70549926757815,2557016,4002,1951-05-16T09:00:00.000000000,10.790861129760742,79.25729370117188,Asia
Djenné,Mali,13.8999901,-4.5499913,32944,315.8417663574219,42.6917663574219,2360869,3820,1951-04-23T15:00:00.000000000,13.954305648803713,355.4419860839844,Africa
Agordat,Eritrea,15.5490367,37.8866691,28600,315.8414306640625,42.69143066406252,2258220,4267,1951-06-18T12:00:00.000000000,15.57117748260498,37.93038558959961,Africa
Torbat-e Jam,Iran,35.2233397,60.6128788,104578,315.8379211425781,42.68792114257815,1228233,15834,1955-06-03T09:00:00.000000000,35.184532165527344,60.7270393371582,Asia
Tom Price,Australia,-22.6934611,117.7930578,2723,315.8372497558594,42.6872497558594,4752013,5889,1952-01-07T06:00:00.000000000,-22.74165153503418,117.72112274169922,Oceania
Al Jawf,Libya,24.1999815,23.289989,24132,315.83642578125,42.68642578125002,1769284,24571,1958-05-30T12:00:00.000000000,24.14762687683105,23.336875915527344,Africa
Luoyang,China,34.643770028425635,112.44447121332468,1715000,315.8325500488281,42.68255004882815,1247569,10489,1953-08-04T06:00:00.000000000,34.76274108886719,112.67088317871094,Asia
Matola,Mozambique,-25.9695919,32.4600236,543907,315.8323669433594,42.6823669433594,4920105,17219,1955-11-23T12:00:00.000000000,-25.90509605407715,32.3253288269043,Africa
Aksu,China,41.1500063,80.2500264,695000,315.8095092773437,42.65950927734377,981985,25026,1958-07-26T09:00:00.000000000,41.01933288574219,80.24250793457031,Asia
Vinh,Vietnam,18.6999813,105.6799987,593645,315.8068542480469,42.6568542480469,2079918,24097,1958-04-01T06:00:00.000000000,18.594024658203125,105.70587921142578,Asia
Taldyqorghan,Kazakhstan,45.0000039,78.4000101,88380,315.805908203125,42.65590820312502,831282,18978,1956-06-30T09:00:00.000000000,44.95606231689453,78.4186019897461,Asia
Sylhet,Bangladesh,24.9035561,91.8736063,237000,315.7989196777344,42.6489196777344,1736294,15386,1955-04-08T09:00:00.000000000,24.78031539916992,91.73819732666016,Asia
Nuevo Laredo,Mexico,27.4999868,-99.5500066,349550,315.7987365722656,42.64873657226565,1592084,30270,1960-05-11T21:00:00.000000000,27.592266082763672,260.3139038085937,North America
Nguigmi,Niger,14.2531726,13.110817,17897,315.7919311523437,42.64193115234377,2339402,1228,1950-06-03T15:00:00.000000000,14.23550033569336,13.142329216003418,Africa
Tamworth,Australia,-31.1026119,150.9171342,38551,315.7904663085937,42.64046630859377,5178149,5920,1952-01-11T03:00:00.000000000,-31.03690528869629,150.85409545898438,Oceania
Oum Hadjer,Chad,13.3004142,19.6833357,19271,315.7897033691406,42.63970336914065,2396060,3603,1951-03-27T12:00:00.000000000,13.321616172790527,19.72602653503418,Africa
N'Djamena,Chad,12.1150424,15.0472025,989000,315.7892761230469,42.6392761230469,2479909,3811,1951-04-22T12:00:00.000000000,11.985939979553224,14.94614028930664,Africa
Lisbon,Portugal,38.7246687,-9.1468122,2812000,315.7875366210937,42.63753662109377,1070072,16564,1955-09-02T15:00:00.000000000,38.91036987304688,351.13543701171875,Europe
Yazd,Iran,31.9200529,54.370004,477905,315.7802429199219,42.6302429199219,1373284,27795,1959-07-07T12:00:00.000000000,32.021087646484375,54.28226852416992,Asia
Katanning,Australia,-33.6995593,117.5500752,3934,315.7787780761719,42.6287780761719,5299889,409,1950-02-21T06:00:00.000000000,-33.637962341308594,117.58064270019533,Oceania
Guwahati,India,26.1619628,91.7680492,983000,315.7677917480469,42.6177917480469,1666204,15394,1955-04-09T09:00:00.000000000,26.115991592407227,91.8729476928711,Asia
Baoding,China,38.85834026064811,115.46889650311108,1107000,315.7674865722656,42.61748657226565,1071081,7417,1952-07-16T06:00:00.000000000,38.84006881713867,115.20491790771484,Asia
Kédougou,Senegal,12.5604336,-12.1799907,18226,315.7655944824219,42.6155944824219,2444071,4116,1951-05-30T15:00:00.000000000,12.61862850189209,347.8642578125,Africa
Xinxiang,China,35.30157530547628,113.90892644214637,903000,315.76470947265625,42.61470947265627,1228695,10489,1953-08-04T06:00:00.000000000,35.184532165527344,113.76275634765624,Asia
Mizdah,Libya,31.433726,12.9833313,26107,315.7640075683594,42.6140075683594,1402893,1252,1950-06-06T15:00:00.000000000,31.388399124145508,12.995226860046388,Africa
Amol,Iran,36.4713255,52.3633048,221650,315.76220703125,42.61220703125002,1169325,56715,1969-05-30T12:00:00.000000000,36.52021026611328,52.35293960571289,Asia
Siirt,Turkey,37.9440001,41.9329986,114034,315.7620849609375,42.61208496093752,1105890,7555,1952-08-02T12:00:00.000000000,37.99648284912109,41.85483932495117,Asia
Béjaïa,Algeria,36.7603776,5.0700158,384937,315.7480163574219,42.5980163574219,1162814,10539,1953-08-10T12:00:00.000000000,36.66080856323242,4.954128265380859,Africa
Salalah,Oman,17.0254582,54.0852152,203877,315.7412414550781,42.59124145507815,2174198,36234,1962-05-27T09:00:00.000000000,16.97715187072754,54.01725769042969,Asia
Apatzingán,Mexico,19.0799839,-102.3500165,98422,315.7357788085937,42.58577880859377,2057226,4102,1951-05-28T21:00:00.000000000,19.01581764221192,257.573974609375,North America
Tamazunchale,Mexico,21.2704187,-98.7799502,72685,315.73077392578125,42.58077392578127,1929495,6846,1952-05-05T21:00:00.000000000,21.26537704467773,261.29327392578125,North America
Umm Ruwaba,Sudan,12.910438,31.1999971,55742,315.7302551269531,42.58025512695315,2422542,4011,1951-05-17T12:00:00.000000000,12.899824142456056,31.226158142089844,Africa
Gaya,Niger,11.8881749,3.4466524,33051,315.72808837890625,42.57808837890627,2484223,3844,1951-04-26T15:00:00.000000000,11.915640830993652,3.4708521366119385,Africa
Laredo,United States of America,27.5061363,-99.5072185,434768,315.7215270996094,42.5715270996094,1602809,30270,1960-05-11T21:00:00.000000000,27.3813705444336,260.34637451171875,North America
Clare,Australia,-33.8328845,138.6000048,3061,315.7110595703125,42.56105957031252,5309732,35185,1962-01-16T06:00:00.000000000,-33.84885787963867,138.530517578125,Oceania
Gorom Gorom,Burkina Faso,14.450004,-0.2332975,6691,315.7031555175781,42.55315551757815,2330598,1172,1950-05-27T15:00:00.000000000,14.446396827697754,359.83319091796875,Africa
Colac,Australia,-38.3395345,143.5800109,9089,315.7012939453125,42.55129394531252,5504221,20600,1957-01-19T03:00:00.000000000,-38.277679443359375,143.6351318359375,Oceania
Kolda,Senegal,12.910438,-14.9500283,69267,315.7001647949219,42.5501647949219,2426382,3820,1951-04-23T15:00:00.000000000,12.899824142456056,345.12261962890625,Africa
Emporia,United States of America,38.4042308,-96.181375,29048,315.695068359375,42.54506835937502,1089936,28062,1959-08-09T21:00:00.000000000,38.41827774047852,263.9024353027344,North America
Dosso,Niger,13.0500161,3.2000008,49750,315.6943359375,42.54433593750002,2409011,3948,1951-05-09T15:00:00.000000000,13.11072063446045,3.196721315383911,Africa
Tillabéri,Niger,14.2120382,1.453079,19262,315.6907043457031,42.54070434570315,2343590,6788,1952-04-28T15:00:00.000000000,14.165202140808104,1.495844841003418,Africa
Tenosique,Mexico,17.4803658,-91.4299854,32415,315.6867370605469,42.5367370605469,2143429,36022,1962-04-30T21:00:00.000000000,17.53954315185547,268.60870361328125,North America
Abadla,Algeria,31.0170848,-2.7333063,14364,315.6846008300781,42.53460083007815,1422919,1692,1950-07-31T15:00:00.000000000,31.03690528869629,357.3309631347656,Africa
Muscat,Oman,23.58517901476684,58.37831058458708,734697,315.6768493652344,42.5268493652344,1803677,12993,1954-06-13T06:00:00.000000000,23.514938354492188,58.452632904052734,Asia
Meymaneh,Afghanistan,35.9302216,64.7700927,199795,315.6766967773437,42.52669677734377,1190940,13346,1954-07-27T09:00:00.000000000,36.02811813354492,64.81864929199219,Asia
Lewiston,United States of America,46.4166099,-117.016589,49289,315.6691589355469,42.5191589355469,781647,45510,1965-07-29T21:00:00.000000000,46.362037658691406,242.9279937744141,North America
Koundara,Guinea,12.4800031,-13.2959964,13990,315.6600036621094,42.5100036621094,2448481,4116,1951-05-30T15:00:00.000000000,12.548330307006836,346.7359924316406,Africa
M'sila,Algeria,35.7000031,4.5450006,150000,315.645263671875,42.49526367187502,1205903,54060,1968-07-02T15:00:00.000000000,35.6766242980957,4.517374515533447,Africa
Kadugli,Sudan,11.0099597,29.700037,176931,315.6392517089844,42.4892517089844,2547358,3587,1951-03-25T12:00:00.000000000,10.931458473205566,29.813995361328125,Africa
Taloqan,Afghanistan,36.729999,69.5400036,64256,315.628173828125,42.47817382812502,1157268,13346,1954-07-27T09:00:00.000000000,36.80140686035156,69.54007720947266,Asia
Ontario,United States of America,44.0266266,-116.9618895,12187,315.61962890625,42.46962890625002,868984,33743,1961-07-20T00:00:00.000000000,43.97187805175781,243.09559631347656,North America
Allende,Mexico,28.3299878,-100.8499789,19636,315.6158447265625,42.46584472656252,1553057,42150,1964-06-04T21:00:00.000000000,28.36555290222168,259.17138671875,North America
Albury,Australia,-36.0600354,146.9200138,104258,315.6153564453125,42.46535644531252,5407469,35280,1962-01-28T03:00:00.000000000,-36.02811813354492,147.0077667236328,Oceania
Shepparton,Australia,-36.3745898,145.3913732,33550,315.6130065917969,42.4630065917969,5422847,20601,1957-01-19T06:00:00.000000000,-36.37961196899414,145.38461303710938,Oceania
Aydın,Turkey,37.8499752,27.8500207,198857,315.6123352050781,42.46233520507815,1114716,22059,1957-07-20T12:00:00.000000000,37.785587310791016,27.951807022094727,Asia
Zaragoza,Spain,41.6500016,-0.8899821,649404,315.6056213378906,42.45562133789065,959066,1708,1950-08-02T15:00:00.000000000,41.65201950073242,359.2196655273437,Europe
Beer Sheva,Israel,31.2500163,34.8300081,206408,315.6041564941406,42.45415649414065,1413164,47931,1966-05-28T12:00:00.000000000,31.17750358581543,34.67300796508789,Asia
Mashhad,Iran,36.2719658,59.5680508,2469000,315.60009765625,42.45009765625002,1181655,21955,1957-07-07T12:00:00.000000000,36.239013671875,59.8049430847168,Asia
Scone,Australia,-32.0796065,150.8501098,4624,315.5953674316406,42.44536743164065,5228284,5921,1952-01-11T06:00:00.000000000,-32.09138870239258,150.86956787109375,Oceania
Mardin,Turkey,37.3115068,40.7427221,71373,315.5952453613281,42.44524536132815,1135825,7555,1952-08-02T12:00:00.000000000,37.293495178222656,40.702919006347656,Asia
Oklahoma City,United States of America,35.4719888,-97.5206294,788000,315.5897216796875,42.43972167968752,1211242,28062,1959-08-09T21:00:00.000000000,35.606327056884766,262.5964050292969,North America
Chaoyang,China,41.5504212,120.4199776,470296,315.5872802734375,42.43728027343752,960000,7577,1952-08-05T06:00:00.000000000,41.58172225952149,120.51947784423828,Asia
Zhengzhou,China,34.756942,113.6631469,2636000,315.5853271484375,42.43532714843752,1244421,10489,1953-08-04T06:00:00.000000000,34.833038330078125,113.72623443603516,Asia
Big Spring,United States of America,32.2431856,-101.4751862,24122,315.5838317871094,42.4338317871094,1365232,1438,1950-06-29T21:00:00.000000000,32.23198699951172,258.45037841796875,North America
Amman,Jordan,31.9519711,35.9313541,1060000,315.5834350585937,42.43343505859377,1366492,51067,1967-06-24T12:00:00.000000000,32.16168594360352,35.69528579711914,Asia
Hetauda,Nepal,27.4166844,85.033352,232334,315.58160400390625,42.43160400390627,1604646,27282,1959-05-04T09:00:00.000000000,27.311071395874023,84.97767639160156,Asia
Kwinana,Australia,-32.23939,115.7702356,20086,315.5768127441406,42.42681274414065,5237882,385,1950-02-18T06:00:00.000000000,-32.302284240722656,115.85454559326172,Oceania
Narrogin,Australia,-32.9328878,117.1666361,4238,315.5736999511719,42.4236999511719,5267439,409,1950-02-21T06:00:00.000000000,-32.93497467041016,117.24264526367188,Oceania
Beipiao,China,41.8100177,120.7600085,228515,315.57244873046875,42.42244873046877,954468,7577,1952-08-05T06:00:00.000000000,41.72232055664063,120.8683090209961,Asia
Newcastle Waters,Australia,-17.5527929,133.4672432,10,315.5716247558594,42.4216247558594,4456735,35193,1962-01-17T06:00:00.000000000,-17.53954315185547,133.47825622558594,Oceania
Coffeyville,United States of America,37.0380609,-95.6263184,11760,315.5693664550781,42.41936645507815,1149798,28062,1959-08-09T21:00:00.000000000,37.01230239868164,264.30078125,North America
Zaysan,Kazakhstan,47.4752275,84.8598225,17600,315.5673522949219,42.4173522949219,741078,4633,1951-08-03T06:00:00.000000000,47.48681640625,84.82758331298828,Asia
Dumyat,Egypt,31.4203935,31.8200109,299459,315.5669250488281,42.41692504882815,1406420,47930,1966-05-28T09:00:00.000000000,31.31810188293457,31.752086639404297,Africa
Kashgar,China,39.4763359,75.9699259,506640,315.55621337890625,42.40621337890627,1047476,25042,1958-07-28T09:00:00.000000000,39.40245819091797,76.07734680175781,Asia
Garoua,Cameroon,9.3000124,13.3900248,436899,315.5542907714844,42.4042907714844,2652036,3644,1951-04-01T15:00:00.000000000,9.314586639404297,13.4375,Africa
Zhezqazghan,Kazakhstan,47.7799892,67.770013,104357,315.5526428222656,42.40264282226565,733677,13338,1954-07-26T09:00:00.000000000,47.697715759277344,67.87128448486328,Asia
Évora,Portugal,38.5599961,-7.9059956,55620,315.55255126953125,42.40255126953127,1084760,1700,1950-08-01T15:00:00.000000000,38.558876037597656,352.1739196777344,Europe
Tete,Mozambique,-16.170035,33.5800069,129316,315.5479736328125,42.39797363281252,4367730,17067,1955-11-04T12:00:00.000000000,-16.063268661499023,33.57954406738281,Africa
Worcester,South Africa,-33.6400281,19.4399397,127597,315.5347900390625,42.38479003906252,5302234,14748,1955-01-18T15:00:00.000000000,-33.70825958251953,19.45341682434082,Africa
Manisa,Turkey,38.6303927,27.4399682,243971,315.5326538085937,42.38265380859377,1076228,22059,1957-07-20T12:00:00.000000000,38.69947052001953,27.465940475463867,Asia
Monroe,United States of America,32.5096035,-92.119194,101724,315.531982421875,42.38198242187502,1348843,28206,1959-08-27T21:00:00.000000000,32.58348083496094,267.8075561523437,North America
Grozny,Russia,43.3186853,45.6986987,226100,315.53033447265625,42.38033447265627,891412,54435,1968-08-18T12:00:00.000000000,43.33919143676758,45.80838394165039,Europe
Sumqayt,Azerbaijan,40.5800153,49.6299833,279159,315.5286865234375,42.37868652343752,995808,54258,1968-07-27T09:00:00.000000000,40.66783905029297,49.46175765991211,Asia
