city_name,country,city_lat,city_lon,population,max_precip_raw_ctrl,max_precip_ctrl,cell_idx_ctrl,time_idx_ctrl,timestamp_ctrl,lat_ctrl,lon_ctrl,max_precip_raw_ssp,max_precip_ssp,cell_idx_ssp,time_idx_ssp,timestamp_ssp,lat_ssp,lon_ssp,precip_diff,continent
Katherine,Australia,-14.4666247,132.266593,10141,0.0376503020524978,37.65030205249786,4270666,3042,1951-01-16T09:00:00.000000000,-14.446396827697754,132.28915405273438,0.2116901129484176,211.6901129484177,4270666,20571,2087-01-15T12:00:00.000000000,-14.446396827697754,132.28915405273438,174.03981089591983,Oceania
Nsukka,Nigeria,6.8670343,7.383363,111017,0.0484478250145912,48.44782501459122,2820371,42994,1964-09-18T09:00:00.000000000,6.7838311195373535,7.5,0.2167729586362838,216.77295863628387,2810877,32743,2091-03-17T00:00:00.000000000,6.924428462982178,7.36087703704834,168.32513362169266,Africa
Jizan,Saudi Arabia,16.9065507,42.5565649,105198,0.031292624771595,31.292624771595,2174065,46482,1965-11-28T09:00:00.000000000,16.97715187072754,42.540748596191406,0.1993801444768905,199.38014447689056,2182415,28197,2089-08-25T18:00:00.000000000,16.83655548095703,42.6315803527832,168.08751970529556,Asia
Sungai Petani,Malaysia,5.6497184,100.4793343,358499,0.0755177810788154,75.51778107881546,2902944,52382,1967-12-05T21:00:00.000000000,5.588752269744873,100.38174438476562,0.2388787269592285,238.8787269592285,2893314,33165,2091-05-08T18:00:00.000000000,5.729349613189697,100.39900207519533,163.36094588041303,Asia
Owerri,Nigeria,5.4929971,7.0260036,215038,0.049422699958086,49.422699958086014,2916165,31122,1960-08-26T09:00:00.000000000,5.377855777740479,6.928807735443115,0.2118105441331863,211.8105441331864,2911338,33213,2091-05-14T18:00:00.000000000,5.448154449462891,7.009113311767578,162.38784417510035,Africa
Lázaro Cárdenas,Mexico,17.9587087,-102.199974,160087,0.0936520770192146,93.65207701921464,2114417,34340,1961-10-02T15:00:00.000000000,18.031633377075195,257.83074951171875,0.2548132538795471,254.81325387954712,2118533,31227,2090-09-08T12:00:00.000000000,17.961336135864258,257.9300231933594,161.1611768603325,North America
Shuyang,China,34.1298664,118.7733597,1770000,0.0917962491512298,91.79624915122986,1273025,25239,1958-08-22T00:00:00.000000000,34.20035171508789,118.7593994140625,0.2523250579833984,252.32505798339844,1282616,27937,2089-07-24T06:00:00.000000000,33.98945617675781,118.65168762207033,160.52880883216858,Asia
Thanh Hóa,Vietnam,19.8200163,105.7999914,197551,0.0977114513516426,97.7114513516426,2007141,54438,1968-08-18T21:00:00.000000000,19.85940170288086,105.71855926513672,0.2573486566543579,257.3486566543579,2003136,30404,2090-05-28T15:00:00.000000000,19.92970085144043,105.73426818847656,159.6372053027153,Asia
Asansol,India,23.6852792,86.9813874,1328000,0.0831573829054832,83.15738290548325,1785033,22829,1957-10-24T18:00:00.000000000,23.866432189941406,86.95237731933594,0.242770567536354,242.7705675363541,1800182,21828,2087-06-21T15:00:00.000000000,23.58523750305176,87.06006622314453,159.61318463087085,Asia
Buenos Aires,Argentina,-34.61071459139255,-58.43251268766426,12795000,0.058882188051939,58.88218805193901,5336740,14703,1955-01-13T00:00:00.000000000,-34.41124725341797,301.132080078125,0.2174497544765472,217.44975447654724,5362041,23376,2088-01-01T03:00:00.000000000,-34.973636627197266,301.10546875,158.56756642460823,South America
Kisangani,Congo (Kinshasa),0.5200057,25.2200004,578470,0.0264547578990459,26.454757899045944,3259221,44183,1965-02-14T00:00:00.000000000,0.5272407531738281,25.160531997680664,0.1841405481100082,184.14054811000824,3254118,20872,2087-02-22T03:00:00.000000000,0.5975395441055298,25.25078392028809,157.6857902109623,Africa
Warri,Nigeria,5.5199589,5.7599996,830106,0.1078842729330062,107.88427293300629,2901676,54521,1968-08-29T06:00:00.000000000,5.588752269744873,5.676348686218262,0.26508828997612,265.08828997612,2911320,20900,2087-02-25T15:00:00.000000000,5.448154449462891,5.666942596435547,157.2040170431137,Africa
Lạng Sơn,Vietnam,21.8459971,106.7570016,148000,0.0623946860432624,62.39468604326248,1896520,30338,1960-05-20T09:00:00.000000000,21.827768325805664,106.81724548339844,0.218335673213005,218.33567321300507,1896520,4044,2081-05-20T15:00:00.000000000,21.827768325805664,106.81724548339844,155.94098716974258,Asia
Dhanbad,India,23.8023394,86.4180399,1246000,0.055159293115139,55.15929311513901,1788806,24773,1958-06-24T18:00:00.000000000,23.79613304138184,86.19450378417969,0.2110133469104766,211.01334691047668,1785026,30548,2090-06-15T15:00:00.000000000,23.866432189941406,86.28571319580078,155.85405379533768,Asia
Thongwa,Myanmar,16.7546995,96.5193176,52496,0.060679730027914,60.67973002791405,2187221,57769,1969-10-09T06:00:00.000000000,16.76625633239746,96.45315551757812,0.2160785049200058,216.0785049200058,2187222,10059,2083-06-11T12:00:00.000000000,16.76625633239746,96.53919982910156,155.39877489209175,Asia
Yaoundé,Cameroon,3.8686465,11.5147049,1611000,0.0379102267324924,37.91022673249245,3013632,28561,1959-10-11T06:00:00.000000000,3.971880435943604,11.726384162902832,0.190116137266159,190.11613726615903,3028378,30000,2090-04-08T03:00:00.000000000,3.760984182357788,11.551584243774414,152.20591053366658,Africa
Port Blair,India,11.6670256,92.7359826,127562,0.0742949992418289,74.29499924182892,2494255,50734,1967-05-13T21:00:00.000000000,11.775043487548828,92.7394790649414,0.2257028520107269,225.70285201072693,2503196,6922,2082-05-15T09:00:00.000000000,11.634446144104004,92.6541519165039,151.407852768898,Asia
Kyaukphyu,Myanmar,19.4290132,93.5494036,4261,0.0748437121510505,74.84371215105057,2031120,13217,1954-07-11T06:00:00.000000000,19.43760871887207,93.57142639160156,0.2260046601295471,226.00466012954712,2035153,33445,2091-06-12T18:00:00.000000000,19.367311477661133,93.56788635253906,151.16094797849655,Asia
Agartala,India,23.8354043,91.2799991,203264,0.0815320611000061,81.5320611000061,1788861,1221,1950-06-02T18:00:00.000000000,23.79613304138184,91.42706298828124,0.230729803442955,230.72980344295505,1792646,22414,2087-09-02T21:00:00.000000000,23.725833892822266,91.42555236816406,149.19774234294894,Asia
Rajshahi,Bangladesh,24.3769296,88.6030744,810000,0.0711441114544868,71.14411145448685,1758695,56595,1969-05-15T12:00:00.000000000,24.358522415161133,88.5607681274414,0.2172346115112304,217.23461151123047,1762447,1309,2080-06-12T18:00:00.000000000,24.288225173950195,88.4664535522461,146.09050005674362,Asia
Krishnanagar,India,23.3803416,88.5300378,145926,0.0562949664890766,56.29496648907661,1807795,4148,1951-06-03T15:00:00.000000000,23.444639205932617,88.48580169677734,0.2023737728595733,202.37377285957336,1807795,21820,2087-06-20T15:00:00.000000000,23.444639205932617,88.48580169677734,146.07880637049675,Asia
Dhaka,Bangladesh,23.7250056,90.4066336,12797394,0.1227707639336586,122.7707639336586,1815433,33441,1961-06-12T06:00:00.000000000,23.30404090881348,90.75550842285156,0.2680347859859466,268.03478598594666,1804019,15884,2085-06-08T15:00:00.000000000,23.514938354492188,90.85263061523438,145.26402205228806,Asia
Comilla,Bangladesh,23.4704136,91.16998,389411,0.0650463625788688,65.04636257886887,1811629,8081,1952-10-07T06:00:00.000000000,23.374340057373047,91.22898864746094,0.2100373059511184,210.03730595111847,1804021,24443,2088-05-13T12:00:00.000000000,23.514938354492188,91.04210662841795,144.9909433722496,Asia
Lambaréné,Gabon,-0.6996098,10.2166267,25310,0.0301726013422012,30.17260134220124,3351164,16857,1955-10-09T06:00:00.000000000,-0.7381370663642883,10.172684669494627,0.1736395210027694,173.63952100276947,3351165,21200,2087-04-04T03:00:00.000000000,-0.7381370663642883,10.243328094482422,143.46691966056824,Africa
Taibao,Taiwan,23.45,120.3333333,35000,0.0810286998748779,81.02869987487793,1808131,13109,1954-06-27T18:00:00.000000000,23.444639205932617,120.2839126586914,0.2232633233070373,223.26332330703733,1808131,24892,2088-07-08T15:00:00.000000000,23.444639205932617,120.2839126586914,142.2346234321594,Asia
Kindu,Congo (Kinshasa),-2.963916,25.9099841,262914,0.0301455631852149,30.145563185215,3517433,6257,1952-02-22T06:00:00.000000000,-3.0579965114593506,25.890411376953125,0.1709765493869781,170.97654938697815,3512465,32383,2091-01-31T00:00:00.000000000,-2.98769760131836,25.86956596374512,140.83098620176315,Africa
Lubutu,Congo (Kinshasa),-0.7328894,26.583328,1313,0.0167492944747209,16.749294474720955,3351397,9427,1953-03-24T12:00:00.000000000,-0.7381370663642883,26.632652282714844,0.1566182523965835,156.61825239658356,3351397,21615,2087-05-26T00:00:00.000000000,-0.7381370663642883,26.632652282714844,139.8689579218626,Africa
San Justo,Argentina,-30.7828898,-60.5832894,9607,0.073727898299694,73.72789829969406,5166026,44459,1965-03-20T12:00:00.000000000,-30.75571060180664,299.43328857421875,0.2135094106197357,213.5094106197357,5169411,17816,2086-02-05T03:00:00.000000000,-30.82600975036621,299.46807861328125,139.78151232004163,South America
Caxito,Angola,-8.5795422,13.6599825,28224,0.0243932120501995,24.39321205019951,3892432,47582,1966-04-14T21:00:00.000000000,-8.541300773620605,13.619948387145996,0.1640065312385559,164.0065312385559,3892433,27199,2089-04-23T00:00:00.000000000,-8.541300773620605,13.69733428955078,139.6133191883564,Africa
Ikela,Congo (Kinshasa),-1.1829394,23.2665795,291,0.0232231859117746,23.223185911774635,3381863,32695,1961-03-11T00:00:00.000000000,-1.159929633140564,23.209779739379883,0.162260815501213,162.26081550121307,3386936,6781,2082-04-27T18:00:00.000000000,-1.2302284240722656,23.299131393432617,139.03762958943844,Africa
Mbuji-Mayi,Congo (Kinshasa),-6.1480806,23.59805,1295000,0.0226207338273525,22.620733827352524,3717632,17148,1955-11-14T15:00:00.000000000,-5.940246105194092,23.39999961853028,0.1613218188285827,161.32181882858276,3727229,9580,2083-04-12T15:00:00.000000000,-6.080843448638916,23.514190673828125,138.70108500123024,Africa
Narayanganj,Bangladesh,23.6204045,90.4999951,223622,0.0638861656188964,63.88616561889648,1800219,1320,1950-06-15T03:00:00.000000000,23.58523750305176,90.56902313232422,0.2021884173154831,202.1884173154831,1800217,27508,2089-05-31T15:00:00.000000000,23.58523750305176,90.3793487548828,138.3022516965866,Asia
Qingyuan,China,23.7003996,113.0300927,706717,0.072725735604763,72.72573560476303,1792874,21284,1957-04-14T15:00:00.000000000,23.725833892822266,113.09397888183594,0.2107403576374054,210.7403576374054,1796664,21838,2087-06-22T21:00:00.000000000,23.65553474426269,113.16455841064452,138.01462203264236,Asia
Sullana,Peru,-4.8895866,-80.6799956,160789,0.0426900461316108,42.69004613161087,3643751,26825,1959-03-08T06:00:00.000000000,-4.815465450286865,279.399658203125,0.1803315281867981,180.3315281867981,3653468,20889,2087-02-24T06:00:00.000000000,-4.956063270568848,279.3410339355469,137.64148205518725,South America
Pa-an,Myanmar,16.8499981,97.6167006,50000,0.0931816473603248,93.18164736032486,2178877,30465,1960-06-05T06:00:00.000000000,16.9068546295166,97.67241668701172,0.2307114750146865,230.71147501468656,2183053,30478,2090-06-06T21:00:00.000000000,16.83655548095703,97.57894897460938,137.5298276543617,Asia
Tshela,Congo (Kinshasa),-4.9695817,12.9300012,38845,0.0209024641662836,20.902464166283607,3649875,12432,1954-04-04T03:00:00.000000000,-4.956063270568848,12.973640441894531,0.1574111133813858,157.4111133813858,3654731,15127,2085-03-06T00:00:00.000000000,-5.02636194229126,12.984335899353027,136.5086492151022,Africa
Ife,Nigeria,7.4804336,4.5600211,482365,0.0396322309970855,39.63223099708557,2782459,22454,1957-09-07T21:00:00.000000000,7.346221446990967,4.5,0.1752665489912033,175.2665489912033,2782458,32694,2091-03-10T21:00:00.000000000,7.346221446990967,4.423728942871094,135.63431799411774,Africa
Chengdu,China,30.6719459,104.0680736,4123000,0.0621888972818851,62.18889728188515,1427295,1645,1950-07-25T18:00:00.000000000,30.89630889892578,103.84615325927734,0.1973144859075546,197.31448590755463,1447644,16496,2085-08-24T03:00:00.000000000,30.474515914916992,104.06580352783205,135.12558862566948,Asia
Nam Định,Vietnam,20.4200314,106.2000187,243186,0.1117697283625602,111.76972836256029,1971245,8040,1952-10-02T03:00:00.000000000,20.492090225219727,106.31420135498048,0.2457763254642486,245.77632546424863,1975217,30710,2090-07-05T21:00:00.000000000,20.42179298400879,106.20724487304688,134.00659710168833,Asia
Thái Bình,Vietnam,20.4503041,106.3330296,210000,0.1117697283625602,111.76972836256029,1971245,8040,1952-10-02T03:00:00.000000000,20.492090225219727,106.31420135498048,0.2457763254642486,245.77632546424863,1975217,30710,2090-07-05T21:00:00.000000000,20.42179298400879,106.20724487304688,134.00659710168833,Asia
Mobaye,Central African Republic,4.3200001,21.1799975,19431,0.0232438575476408,23.2438575476408,2994152,42921,1964-09-09T06:00:00.000000000,4.25307559967041,21.176469802856445,0.1566098779439926,156.6098779439926,2989260,21254,2087-04-10T21:00:00.000000000,4.323374271392822,21.19378662109375,133.3660203963518,Africa
Kimpese,Congo (Kinshasa),-5.549598,14.4333203,10578,0.045815173536539,45.81517353653908,3693453,44469,1965-03-21T18:00:00.000000000,-5.588752269744873,14.41493797302246,0.178606167435646,178.60616743564606,3688630,30173,2090-04-29T18:00:00.000000000,-5.518453121185303,14.477611541748049,132.79099389910698,Africa
Linchuan,China,27.9703457,116.3600187,241104,0.0668368265032768,66.83682650327682,1569326,22512,1957-09-15T03:00:00.000000000,28.01405906677246,116.41083526611328,0.1980718672275543,198.07186722755432,1572871,24669,2088-06-10T18:00:00.000000000,27.94375991821289,116.3810577392578,131.2350407242775,Asia
Umuahia,Nigeria,5.532003,7.4860025,264662,0.0771029666066169,77.10296660661697,2901702,37110,1962-09-13T21:00:00.000000000,5.588752269744873,7.61825704574585,0.2076055258512497,207.6055258512497,2906521,29742,2090-03-06T21:00:00.000000000,5.518453121185303,7.537313461303711,130.50255924463272,Africa
El Manaqil,Sudan,14.2503821,32.9799918,151827,0.014028450474143,14.028450474143028,2343968,48692,1966-08-31T15:00:00.000000000,14.165202140808104,32.90858840942383,0.1442917585372924,144.29175853729248,2339640,22265,2087-08-15T06:00:00.000000000,14.23550033569336,32.939002990722656,130.26330806314945,Africa
Tumbes,Peru,-3.5700289,-80.4599832,109223,0.0766911879181861,76.69118791818619,3555572,23860,1958-03-02T15:00:00.000000000,-3.5500876903533936,279.4813537597656,0.2066031843423843,206.6031843423844,3565434,21081,2087-03-20T06:00:00.000000000,-3.690685272216797,279.49676513671875,129.91199642419818,South America
Nawabganj,Bangladesh,24.5803976,88.3499971,142361,0.0757466331124305,75.74663311243057,1751199,56594,1969-05-15T09:00:00.000000000,24.49912071228028,88.36538696289062,0.204919546842575,204.91954684257507,1751198,12996,2084-06-12T15:00:00.000000000,24.49912071228028,88.26923370361328,129.1729137301445,Asia
Ayutthaya,Thailand,14.3587993,100.5684244,145615,0.0502731949090957,50.27319490909576,2327491,42060,1964-05-24T15:00:00.000000000,14.446396827697754,100.67655181884766,0.178567960858345,178.56796085834503,2340452,18636,2086-05-18T15:00:00.000000000,14.23550033569336,100.4805908203125,128.29476594924927,Asia
Tartagal,Argentina,-22.5500073,-63.8100175,60819,0.0876627042889595,87.6627042889595,4742373,38763,1963-04-08T12:00:00.000000000,-22.5307559967041,296.23443603515625,0.2142333388328552,214.2333388328552,4746225,35036,2091-12-28T15:00:00.000000000,-22.60105323791504,296.168212890625,126.5706345438957,South America
Myeik,Myanmar,12.4540835,98.6114896,266720,0.0936912149190902,93.69121491909029,2449856,24281,1958-04-24T06:00:00.000000000,12.478031158447266,98.53658294677734,0.2200270891189575,220.02708911895752,2454286,33220,2091-05-15T15:00:00.000000000,12.407732963562012,98.610107421875,126.33587419986723,Asia
Sibut,Central African Republic,5.7337702,19.0833207,34267,0.024830974638462,24.830974638462067,2887418,40018,1963-09-12T09:00:00.000000000,5.799648284912109,19.01830291748047,0.1511632800102234,151.1632800102234,2892227,21456,2087-05-06T03:00:00.000000000,5.729349613189697,19.077306747436523,126.33230537176132,Africa
Palembang,Indonesia,-2.9780932,104.7480838,1749000,0.0458781160414218,45.87811604142189,3498630,3176,1951-02-02T03:00:00.000000000,-2.776801347732544,104.81927490234376,0.1720839887857437,172.0839887857437,3498629,21460,2087-05-06T15:00:00.000000000,-2.776801347732544,104.74698638916016,126.20587274432182,Asia
Chiclayo,Peru,-6.7629089,-79.8365845,596792,0.0482894442975521,48.28944429755211,3768846,23884,1958-03-05T15:00:00.000000000,-6.643233776092529,280.28570556640625,0.1743793785572052,174.3793785572052,3773600,32705,2091-03-12T06:00:00.000000000,-6.713532447814941,280.0672912597656,126.08993425965308,South America
Ibadan,Nigeria,7.3819721,3.9280362,2628000,0.0478176921606063,47.817692160606384,2768313,22454,1957-09-07T21:00:00.000000000,7.557117462158203,3.746814012527466,0.1724006235599517,172.40062355995178,2782449,15373,2085-04-05T18:00:00.000000000,7.346221446990967,3.737288236618042,124.5829313993454,Africa
Prachin Buri,Thailand,14.0572156,101.3767989,79757,0.0331644378602504,33.16443786025047,2353463,4175,1951-06-07T00:00:00.000000000,14.024603843688965,101.44700622558594,0.1573294699192047,157.3294699192047,2353462,36380,2092-06-13T15:00:00.000000000,14.024603843688965,101.36405181884766,124.16503205895424,Asia
Biên Hòa,Vietnam,10.9700139,106.8300577,652646,0.0319469682872295,31.94696828722953,2543810,56674,1969-05-25T09:00:00.000000000,11.001757621765137,106.75531768798828,0.1557961404323578,155.7961404323578,2539303,21684,2087-06-03T15:00:00.000000000,11.07205581665039,106.92990112304688,123.84917214512824,Asia
Puzi,Taiwan,23.4611111,120.2419444,50000,0.1003043130040168,100.30431300401688,1808130,16638,1955-09-11T21:00:00.000000000,23.444639205932617,120.18927764892578,0.2232633233070373,223.26332330703733,1808131,24892,2088-07-08T15:00:00.000000000,23.444639205932617,120.2839126586914,122.95901030302043,Asia
Galle,Sri Lanka,6.0300053,80.2400012,99478,0.0551305972039699,55.13059720396996,2869041,33,1950-01-05T06:00:00.000000000,6.080843448638916,80.30884552001953,0.1771061271429062,177.1061271429062,2873833,9857,2083-05-17T06:00:00.000000000,6.010544776916504,80.24186706542969,121.97552993893623,Asia
Zabīd,Yemen,14.1950883,43.3155367,152504,0.034851387143135,34.85138714313507,2335441,2019,1950-09-10T12:00:00.000000000,14.30579948425293,43.376502990722656,0.1563632488250732,156.36324882507324,2348426,2192,2080-10-01T03:00:00.000000000,14.094902992248535,43.33948516845703,121.51186168193816,Asia
Hualien,Taiwan,23.9837415,121.6000089,350468,0.1144253313541412,114.42533135414124,1774078,30219,1960-05-05T12:00:00.000000000,24.077327728271484,121.71974182128906,0.235771507024765,235.771507024765,1781618,36850,2092-08-11T09:00:00.000000000,23.936731338500977,121.46186065673828,121.34617567062377,Asia
Kavaratti,India,10.5625733,72.6368672,10688,0.0362942069768905,36.29420697689056,2570520,36168,1962-05-19T03:00:00.000000000,10.579964637756348,72.69841003417969,0.1575534641742706,157.55346417427063,2575056,33325,2091-05-28T18:00:00.000000000,10.509665489196776,72.63436126708984,121.25925719738008,Asia
Akola,India,20.7099878,77.0100175,503502,0.0842029452323913,84.20294523239136,1955070,39312,1963-06-16T03:00:00.000000000,20.773286819458008,76.98685455322266,0.2042216360569,204.2216360569,1962987,13094,2084-06-24T21:00:00.000000000,20.632688522338867,76.92230224609375,120.01869082450864,Asia
Pingxiang,China,22.0973708,106.7566772,31109,0.0475361086428165,47.536108642816544,1880970,34066,1961-08-29T09:00:00.000000000,22.108963012695312,106.70103454589844,0.1671497821807861,167.14978218078613,1880970,4045,2081-05-20T18:00:00.000000000,22.108963012695312,106.70103454589844,119.6136735379696,Asia
Cheongju,South Korea,36.6438989,127.5011991,775096,0.0626184120774269,62.61841207742691,1169964,1666,1950-07-28T09:00:00.000000000,36.52021026611328,127.52941131591795,0.1819030493497848,181.90304934978485,1166906,13466,2084-08-10T09:00:00.000000000,36.59050750732422,127.46073150634766,119.28463727235794,Asia
Simla,India,31.1000255,77.166597,173503,0.0630277022719383,63.02770227193832,1420294,10136,1953-06-21T03:00:00.000000000,31.03690528869629,77.08184814453125,0.1820387989282608,182.0387989282608,1420295,27922,2089-07-22T09:00:00.000000000,31.03690528869629,77.18861389160156,119.01109665632248,Asia
Inongo,Congo (Kinshasa),-1.9399992,18.2800105,40113,0.0361011065542697,36.10110655426979,3437363,26256,1958-12-27T03:00:00.000000000,-1.9332160949707031,18.25775718688965,0.1547530591487884,154.75305914878845,3442391,30295,2090-05-15T00:00:00.000000000,-2.0035150051116943,18.272293090820312,118.65195259451866,Africa
Jiujiang,China,29.7299799,115.9800419,545616,0.0783658027648925,78.36580276489258,1488885,21612,1957-05-25T15:00:00.000000000,29.63092994689941,116.07184600830078,0.1969826519489288,196.98265194892883,1481991,13123,2084-06-28T12:00:00.000000000,29.771528244018555,116.13240051269533,118.61684918403624,Asia
Ujjain,India,23.1904049,75.7900402,513350,0.0976598709821701,97.6598709821701,1822904,36601,1962-07-12T06:00:00.000000000,23.16344451904297,75.7696304321289,0.2162467986345291,216.2467986345291,1826724,22079,2087-07-23T00:00:00.000000000,23.0931453704834,75.69037628173828,118.586927652359,Asia
Mombasa,Kenya,-4.0380802,39.6879723,882000,0.0871119052171707,87.11190521717072,3591658,38898,1963-04-25T09:00:00.000000000,-4.112477779388428,39.78792953491211,0.2050789594650268,205.07895946502688,3581836,17091,2085-11-06T12:00:00.000000000,-3.971880435943604,39.57654571533203,117.96705424785615,Africa
Lusambo,Congo (Kinshasa),-4.9695817,23.4300321,41416,0.0234656073153018,23.46560731530189,3650017,14940,1955-02-11T15:00:00.000000000,-4.956063270568848,23.50082397460937,0.1410633474588394,141.06334745883942,3650016,9541,2083-04-07T18:00:00.000000000,-4.956063270568848,23.42668914794922,117.59774014353752,Africa
Mar de Ajó,Argentina,-36.7162227,-56.6766028,13610,0.0385020412504673,38.5020412504673,5436428,5708,1951-12-15T15:00:00.000000000,-36.66080856323242,303.3813781738281,0.1558722853660583,155.87228536605835,5436428,3006,2081-01-10T21:00:00.000000000,-36.66080856323242,303.3813781738281,117.37024411559103,South America
Dibaya,Congo (Kinshasa),-6.5095394,22.8700146,603,0.0224025696516037,22.4025696516037,3755911,31540,1960-10-17T15:00:00.000000000,-6.502635955810547,22.877517700195312,0.1396479904651641,139.64799046516418,3760678,14614,2084-12-31T21:00:00.000000000,-6.572934627532959,22.82115936279297,117.24542081356049,Africa
