city_name,country,city_lat,city_lon,population,max_temp_raw,max_temp,cell_idx,time_idx,timestamp,lat,lon
Joplin,United States of America,37.0845956,-94.5130789,73763,323.11932373046875,49.96932373046877,1143750,31014,2090-08-12T21:00:00.000000000,37.15290069580078,265.4761962890625
Brookings,United States of America,44.3067645,-96.7880304,22411,323.1141357421875,49.96413574218752,858615,31022,2090-08-13T21:00:00.000000000,44.253074645996094,263.1297607421875
Derbent,Russia,42.0578062,48.2774043,105965,323.1130065917969,49.9630065917969,945640,27947,2089-07-25T12:00:00.000000000,41.9332160949707,48.13953399658203
Berri,Australia,-34.2829346,140.6000378,4716,323.1050109863281,49.95501098632815,5332140,37969,2092-12-29T06:00:00.000000000,-34.34095001220703,140.65325927734375
Belgrade,Serbia,44.8205913,20.4660448,1099000,323.0929260253906,49.94292602539065,828291,28028,2089-08-04T15:00:00.000000000,45.02635955810547,20.54347801208496
Tiraspol,Moldova,46.8530949,29.639989,157000,323.089599609375,49.93959960937502,765249,28043,2089-08-06T12:00:00.000000000,46.78382873535156,29.80613899230957
Dunhuang,China,40.1426776,94.6620149,140094,323.0866394042969,49.9366394042969,1013174,30994,2090-08-10T09:00:00.000000000,40.24604415893555,94.8033676147461
Constantine,Algeria,36.3599886,6.5999483,605179,323.0862731933594,49.9362731933594,1171995,27907,2089-07-20T12:00:00.000000000,36.449913024902344,6.462141036987305
Los Angeles,United States of America,34.049219260337075,-118.23198647223317,12500000,323.08282470703125,49.93282470703127,1264553,33790,2091-07-25T21:00:00.000000000,34.41124725341797,241.47169494628906
Yevpatoriya,Russia,45.1968911,33.3630692,105223,323.0798034667969,49.9298034667969,818117,28051,2089-08-07T12:00:00.000000000,45.30755615234375,33.328125
Karaj,Iran,35.8023046,50.968059,1423000,323.0782470703125,49.92824707031252,1209414,25115,2088-08-05T12:00:00.000000000,35.606327056884766,51.131103515625
Andamooka,Australia,-30.4309733,137.1655704,528,323.0762939453125,49.92629394531252,5147506,14713,2085-01-13T06:00:00.000000000,-30.404216766357422,137.1126708984375
Mobridge,United States of America,45.540126,-100.4347071,3156,323.06854248046875,49.91854248046877,812061,30998,2090-08-10T21:00:00.000000000,45.51845169067383,259.54473876953125
Timbuktu,Mali,16.7665851,-3.0165965,68872,323.0672302246094,49.9172302246094,2194437,33284,2091-05-23T15:00:00.000000000,16.69595718383789,356.99139404296875
Kropotkin,Russia,45.4470825,40.5821118,79599,323.0572814941406,49.90728149414065,810511,28043,2089-08-06T12:00:00.000000000,45.51845169067383,40.5494499206543
Suez,Egypt,30.004976,32.5499406,508335,323.0450744628906,49.89507446289065,1464030,33211,2091-05-14T12:00:00.000000000,30.123022079467773,32.59345626831055
Pirgos,Greece,37.6837321,21.4499979,22399,323.04217529296875,49.89217529296877,1117651,28067,2089-08-09T12:00:00.000000000,37.71529006958008,21.537433624267578
Agrinio,Greece,38.6217627,21.4077266,75233,323.034912109375,49.88491210937502,1079115,28059,2089-08-08T12:00:00.000000000,38.629173278808594,21.428571701049805
El Kef,Tunisia,36.1826351,8.7147546,47979,323.03253173828125,49.88253173828127,1181218,10179,2083-06-26T12:00:00.000000000,36.239013671875,8.660597801208496
Kurnool,India,15.8300014,78.0300069,424920,323.03033447265625,49.88033447265627,2237488,33186,2091-05-11T09:00:00.000000000,15.9226713180542,77.92060852050781
Voznesensk,Ukraine,47.550365,31.3333223,43996,323.0301818847656,49.88018188476565,740716,28043,2089-08-06T12:00:00.000000000,47.48681640625,31.330049514770508
Bhiwandi,India,19.351965,73.12805,795000,323.0282287597656,49.87822875976565,2034925,9754,2083-05-04T09:00:00.000000000,19.367311477661133,73.23091888427734
Proddatur,India,14.7504291,78.5700256,197451,323.0281982421875,49.87819824218752,2309999,33186,2091-05-11T09:00:00.000000000,14.727591514587402,78.61395263671875
Bouïra,Algeria,36.3804783,3.9000097,110144,323.0281982421875,49.87819824218752,1171972,25227,2088-08-19T12:00:00.000000000,36.449913024902344,3.759791135787964
Jalal Abad,Kyrgyzstan,40.9428872,73.0025101,248899,323.027587890625,49.87758789062502,984733,27962,2089-07-27T09:00:00.000000000,40.949031829833984,72.94871520996094
Kearney,United States of America,40.7007056,-99.0811463,31553,323.02581787109375,49.87581787109377,994644,31022,2090-08-13T21:00:00.000000000,40.738136291503906,260.9361572265625
Minneapolis,United States of America,44.9819251,-93.2537322,2616000,323.02337646484375,49.87337646484377,837800,31014,2090-08-12T21:00:00.000000000,44.81546401977539,266.52239990234375
Erldunda,Australia,-25.2333061,133.1999727,10,323.01495361328125,49.86495361328127,4884287,5977,2082-01-17T06:00:00.000000000,-25.20210838317871,133.2505340576172
Nazareth,Israel,32.7039844,35.2955094,151459,323.00732421875,49.85732421875002,1343443,30427,2090-05-31T12:00:00.000000000,32.653778076171875,35.45121765136719
Astrakhan,Russia,46.3486554,48.054989,502533,323.0062255859375,49.85622558593752,777798,10403,2083-07-24T12:00:00.000000000,46.432334899902344,48.17307662963867
Tikhoretsk,Russia,45.8531043,40.1377461,64387,323.0036926269531,49.85369262695315,797826,28043,2089-08-06T12:00:00.000000000,45.86994552612305,40.158226013183594
Burhanpur,India,21.284520155461166,76.17240563336235,197233,322.9996032714844,49.8496032714844,1927476,33258,2091-05-20T09:00:00.000000000,21.265377044677734,76.25254821777344
Abilene,United States of America,32.4486253,-99.7327861,114247,322.9989318847656,49.84893188476565,1352061,30798,2090-07-16T21:00:00.000000000,32.513179779052734,260.2554626464844
Gedaref,Sudan,14.0399815,35.3800004,201282,322.9945373535156,49.84453735351565,2352665,29987,2090-04-06T12:00:00.000000000,14.024603843688965,35.253456115722656
Sevastopol,Russia,44.60392525649835,33.52439491312476,379200,322.9932861328125,49.84328613281252,841307,28050,2089-08-07T09:00:00.000000000,44.67486572265625,33.697998046875
Nanded,India,19.19725927369086,77.30833720799332,623708,322.99029541015625,49.84029541015627,2043048,33258,2091-05-20T09:00:00.000000000,19.226713180541992,77.27002716064453
Ponca City,United States of America,36.7073576,-97.0852733,25273,322.98846435546875,49.83846435546877,1161950,31014,2090-08-12T21:00:00.000000000,36.73110580444336,262.91339111328125
Taza,Morocco,34.2203776,-4.019972,199633,322.98834228515625,49.83834228515627,1271935,33828,2091-07-30T15:00:00.000000000,34.27064895629883,355.82183837890625
Williston,United States of America,48.1567879,-103.6280005,13564,322.9883117675781,49.83831176757815,720469,30990,2090-08-09T21:00:00.000000000,48.1195068359375,256.3500061035156
I-n-Amenas,Algeria,28.0503408,9.5500008,216,322.9736328125,49.82363281250002,1564734,33660,2091-07-09T15:00:00.000000000,28.08435821533203,9.559322357177734
Thargomindah,Australia,-27.9999589,143.816689,203,322.97125244140625,49.82125244140627,5029372,8905,2083-01-18T06:00:00.000000000,-28.01405906677246,143.8374786376953
Rajkot,India,22.3119652,70.7980631,1260000,322.96759033203125,49.81759033203127,1857380,24266,2088-04-21T09:00:00.000000000,22.5307559967041,70.5809097290039
Béjaïa,Algeria,36.7603776,5.0700158,384937,322.9615478515625,49.81154785156252,1162814,25227,2088-08-19T12:00:00.000000000,36.66080856323242,4.954128265380859
Zrenjanin,Serbia,45.3786371,20.3994677,64053,322.955810546875,49.80581054687502,818025,25059,2088-07-29T12:00:00.000000000,45.30755615234375,20.390625
Karlovac,Croatia,45.4872093,15.5477742,55063,322.9556579589844,49.8056579589844,810334,25051,2088-07-28T12:00:00.000000000,45.51845169067383,15.541601181030273
Safford,United States of America,32.8338214,-109.7068801,10668,322.95513916015625,49.80513916015627,1335576,30806,2090-07-17T21:00:00.000000000,32.86467361450195,250.28152465820312
Drobeta-Turnu Severin,Romania,44.6458911,22.6658927,106578,322.9526672363281,49.80266723632815,846424,28059,2089-08-08T12:00:00.000000000,44.534271240234375,22.67281150817871
L'Ariana,Tunisia,36.8666732,10.1999975,97687,322.9499206542969,49.7999206542969,1156766,28139,2089-08-18T12:00:00.000000000,36.80140686035156,10.170827865600586
Niterói,Brazil,-22.88253375568974,-43.10582636571889,1500513,322.9472961425781,49.79729614257815,4754140,31796,2090-11-18T15:00:00.000000000,-22.74165153503418,316.91986083984375
Rio de Janeiro,Brazil,-22.907308056882364,-43.212117466834385,11748000,322.9472961425781,49.79729614257815,4754140,31796,2090-11-18T15:00:00.000000000,-22.74165153503418,316.91986083984375
Ruse,Bulgaria,43.8536914,25.9733394,184270,322.9469299316406,49.79692993164065,875314,28043,2089-08-06T12:00:00.000000000,43.760982513427734,25.8308162689209
Indore,India,22.7170051,75.8630769,2026000,322.9466552734375,49.79665527343752,1857439,33330,2091-05-29T09:00:00.000000000,22.5307559967041,76.0892105102539
Zaghouan,Tunisia,36.3999962,10.1469966,16911,322.93389892578125,49.78389892578127,1172026,27691,2089-06-23T12:00:00.000000000,36.449913024902344,10.104438781738281
El Tur,Egypt,28.239389,33.6147973,27628,322.9294128417969,49.7794128417969,1554374,28092,2089-08-12T15:00:00.000000000,28.29525375366211,33.67346954345703
McAllen,United States of America,26.2030375,-98.2297254,364004,322.9287109375,49.77871093750002,1656987,24526,2088-05-23T21:00:00.000000000,26.326889038085938,261.79119873046875
Edinburg,United States of America,26.3031865,-98.1599622,150000,322.9287109375,49.77871093750002,1656987,24526,2088-05-23T21:00:00.000000000,26.326889038085938,261.79119873046875
Boulia,Australia,-22.8995984,139.9000288,600,322.9277038574219,49.7777038574219,4759931,2769,2080-12-12T06:00:00.000000000,-22.88224983215332,139.927001953125
Shawnee,United States of America,35.3427897,-96.9337838,29628,322.92633056640625,49.77633056640627,1223730,31014,2090-08-12T21:00:00.000000000,35.325130462646484,263.0946350097656
Ushtobe,Kazakhstan,45.2653365,77.9699589,20492,322.9234313964844,49.7734313964844,818434,30729,2090-07-08T06:00:00.000000000,45.30755615234375,77.90625
Giurgiu,Romania,43.90180698686904,25.96632527518501,69067,322.9229431152344,49.7729431152344,872670,28043,2089-08-06T12:00:00.000000000,43.83128356933594,25.86989402770996
Călărași,Romania,44.2062797,27.3259183,73224,322.9183654785156,49.76836547851565,856899,28043,2089-08-06T12:00:00.000000000,44.253074645996094,27.3435115814209
Glendive,United States of America,47.1085832,-104.7104926,5856,322.91558837890625,49.76558837890627,756924,30990,2090-08-09T21:00:00.000000000,47.065025329589844,255.21951293945312
Chadron,United States of America,42.8279142,-103.0030774,5798,322.89776611328125,49.74776611328127,911787,30942,2090-08-03T21:00:00.000000000,42.84709930419922,256.9333190917969
Saint-Louis,Mauritania,16.0199898,-16.5100106,220792,322.896240234375,49.74624023437502,2227928,31284,2090-09-15T15:00:00.000000000,16.133567810058594,343.620849609375
Nizamabad,India,18.6703965,78.1000284,388505,322.894775390625,49.74477539062502,2067385,33258,2091-05-20T09:00:00.000000000,18.804920196533203,77.964599609375
Rabat,Morocco,34.0253073,-6.8364082,1705000,322.89410400390625,49.74410400390627,1291125,10219,2083-07-01T12:00:00.000000000,33.84885787963867,353.3872985839844
Hays,United States of America,38.8793697,-99.322191,21394,322.8935852050781,49.74358520507815,1072264,31014,2090-08-12T21:00:00.000000000,38.84006881713867,260.6557312011719
Nowra,Australia,-34.8828463,150.6000476,94781,322.8788757324219,49.7288757324219,5357574,8912,2083-01-19T03:00:00.000000000,-34.90333938598633,150.53298950195312
Louga,Senegal,15.6103766,-16.2500007,85075,322.8777770996094,49.7277770996094,2257581,9604,2083-04-15T15:00:00.000000000,15.641475677490234,343.8135681152344
Fargo,United States of America,46.8772278,-96.7894257,162842,322.8660583496094,49.7160583496094,766853,30998,2090-08-10T21:00:00.000000000,46.78382873535156,263.02099609375
Valencia,Spain,39.4869634,-0.4019579,808000,322.8620910644531,49.71209106445315,1043968,30963,2090-08-06T12:00:00.000000000,39.54305648803711,359.5013732910156
Lemsid,Morocco,26.5481866,-13.8481922,100,322.86163330078125,49.71163330078127,1646933,9796,2083-05-09T15:00:00.000000000,26.537784576416016,346.207275390625
Massawa,Eritrea,15.6101182,39.4500362,142564,322.8584899902344,49.7084899902344,2253988,27826,2089-07-10T09:00:00.000000000,15.641475677490234,39.3220329284668
Boise,United States of America,43.6085901,-116.2274899,338071,322.8566589355469,49.7066589355469,884880,30950,2090-08-04T21:00:00.000000000,43.550086975097656,243.60902404785156
Podgorica,Montenegro,42.4659725,19.2663069,145850,322.85565185546875,49.70565185546877,928990,28067,2089-08-09T12:00:00.000000000,42.35500717163086,19.266862869262695
Ivanhoe,Australia,-32.8996081,144.3000187,265,322.8508605957031,49.70086059570315,5267685,8912,2083-01-19T03:00:00.000000000,-32.934974670410156,144.375
Basse Santa Su,The Gambia,13.3100011,-14.2229965,14380,322.85076904296875,49.70076904296877,2400027,9596,2083-04-14T15:00:00.000000000,13.321616172790527,345.78082275390625
Nellore,India,14.4399829,79.9899389,678004,322.84649658203125,49.69649658203127,2322930,7122,2082-06-09T09:00:00.000000000,14.516695976257324,79.9814453125
Ranchi,India,23.3719522,85.3280805,1044000,322.8437194824219,49.6937194824219,1823008,15786,2085-05-27T09:00:00.000000000,23.16344451904297,85.5706787109375
Rostov,Russia,47.2365937,39.7107099,1052000,322.8393249511719,49.6893249511719,755450,28043,2089-08-06T12:00:00.000000000,47.065025329589844,39.5121955871582
Chiromo,Malawi,-16.5500118,35.1332454,25235,322.8233642578125,49.67336425781252,4397230,34579,2091-11-01T12:00:00.000000000,-16.555360794067383,35.17635726928711
Tessenei,Eritrea,15.1103813,36.6574934,15255,322.8121032714844,49.6621032714844,2288055,30419,2090-05-30T12:00:00.000000000,15.079085350036621,36.588783264160156
Iskandar,Uzbekistan,41.5507312,69.6807491,195633,322.8096923828125,49.65969238281252,965157,31091,2090-08-22T12:00:00.000000000,41.441123962402344,69.53956604003906
Kremenchuk,Ukraine,49.0835272,33.4296285,232742,322.8011779785156,49.65117797851565,685799,28043,2089-08-06T12:00:00.000000000,49.10369110107422,33.63481140136719
Siirt,Turkey,37.9440001,41.9329986,114034,322.80084228515625,49.65084228515627,1102917,36643,2092-07-16T12:00:00.000000000,38.0667839050293,41.7900390625
Monterrey,Mexico,25.671941,-100.3319306,3712000,322.7966613769531,49.64666137695315,1689898,24518,2088-05-22T21:00:00.000000000,25.69420051574707,259.9129638671875
Ajdabiya,Libya,30.7699939,20.2199955,143833,322.7940979003906,49.64409790039065,1433274,13027,2084-06-16T12:00:00.000000000,30.75571060180664,20.188901901245117
Badajoz,Spain,38.8804291,-6.9699728,140133,322.78643798828125,49.63643798828127,1070088,36484,2092-06-26T15:00:00.000000000,38.910369873046875,353.1053466796875
Grand Forks,United States of America,47.9252775,-97.0324858,58566,322.7798156738281,49.62981567382815,727734,28102,2089-08-13T21:00:00.000000000,47.90861129760742,262.9850769042969
Duque de Caxias,Brazil,-22.796378408911043,-43.30560241118898,842890,322.77679443359375,49.62679443359377,4757979,31796,2090-11-18T15:00:00.000000000,-22.81195068359375,316.78125
Zagreb,Croatia,45.8000067,15.9999947,722526,322.7757873535156,49.62578735351565,802718,25052,2088-07-28T15:00:00.000000000,45.729347229003906,16.182966232299805
Maqat,Kazakhstan,47.6482402,53.3265018,14082,322.7731018066406,49.62310180664065,736004,36674,2092-07-20T09:00:00.000000000,47.62741470336914,53.37726593017578
Ujjain,India,23.1904049,75.7900402,513350,322.7677001953125,49.61770019531252,1815274,33330,2091-05-29T09:00:00.000000000,23.304040908813477,75.7397689819336
Tidjikdja,Mauritania,18.5500163,-11.4166006,19981,322.76739501953125,49.61739501953127,2086755,30660,2090-06-29T15:00:00.000000000,18.523725509643555,348.6287841796875
Zaporizhzhya,Ukraine,47.859243,35.1748628,788000,322.7607116699219,49.6107116699219,731037,28043,2089-08-06T12:00:00.000000000,47.76801300048828,35.25619888305664
Yulara,Australia,-25.2405408,130.9888932,930,322.75201416015625,49.60201416015627,4884263,5977,2082-01-17T06:00:00.000000000,-25.20210838317871,130.9179229736328
Sidi bel Abbes,Algeria,35.1903443,-0.6399716,208604,322.751220703125,49.60122070312502,1230835,25227,2088-08-19T12:00:00.000000000,35.184532165527344,359.426025390625
Makhambet,Kazakhstan,47.6713654,51.5797867,8905,322.7497253417969,49.5997253417969,733568,27787,2089-07-05T12:00:00.000000000,47.697715759277344,51.68316650390625
Montana,Bulgaria,43.414002,23.2370016,47445,322.7476501464844,49.5976501464844,888576,28067,2089-08-09T12:00:00.000000000,43.409488677978516,23.20839500427246
Ft.  Worth,United States of America,32.739977,-97.3400381,1440454,322.7437438964844,49.5937438964844,1332423,33734,2091-07-18T21:00:00.000000000,32.934974670410156,262.83087158203125
Bucharest,Romania,44.4353177,26.0980008,1942000,322.7378234863281,49.58782348632815,856890,28043,2089-08-06T12:00:00.000000000,44.253074645996094,26.106870651245117
Zaysan,Kazakhstan,47.4752275,84.8598225,17600,322.7326965332031,49.58269653320315,741078,30738,2090-07-09T09:00:00.000000000,47.48681640625,84.82758331298828
Zharkent,Kazakhstan,44.1615538,79.9801204,36496,322.72393798828125,49.57393798828127,862528,31042,2090-08-16T09:00:00.000000000,44.11247634887695,80.0
Winton,Australia,-22.3996289,143.0332743,1157,322.72235107421875,49.57235107421877,4736873,8937,2083-01-22T06:00:00.000000000,-22.46045684814453,142.97409057617188
Nikopol,Ukraine,47.5665914,34.4062097,130500,322.7212829589844,49.5712829589844,733451,28043,2089-08-06T12:00:00.000000000,47.697715759277344,34.30693054199219
Port Denison,Australia,-29.2828263,114.9166442,1213,322.7210998535156,49.57109985351565,5092245,8592,2082-12-10T03:00:00.000000000,-29.279436111450195,114.98847961425781
Kryvyy Rih,Ukraine,47.9283264,33.3449825,652380,322.7200012207031,49.57000122070315,728607,28043,2089-08-06T12:00:00.000000000,47.83831024169922,33.228477478027344
Marzuq,Libya,25.9043994,13.897229,55071,322.7145080566406,49.56450805664065,1676382,33540,2091-06-24T15:00:00.000000000,25.90509605407715,13.95196533203125
Dallas,United States of America,32.771958135439206,-96.79468722529398,4798000,322.70648193359375,49.55648193359377,1345520,33726,2091-07-17T21:00:00.000000000,32.653778076171875,263.4146423339844
Bataysk,Russia,47.1368244,39.7448502,109962,322.693603515625,49.54360351562502,755451,28043,2089-08-06T12:00:00.000000000,47.065025329589844,39.65853500366211
Alice,United States of America,27.7504625,-98.0704845,22655,322.6880187988281,49.53801879882815,1581412,24518,2088-05-22T21:00:00.000000000,27.803163528442383,262.00225830078125
Kalgoorlie,Australia,-30.7353992,121.4600175,36852,322.6798400878906,49.52984008789065,5164351,37961,2092-12-28T06:00:00.000000000,-30.75571060180664,121.45218658447266
Armavir,Russia,45.0003915,41.130037,199548,322.670654296875,49.52065429687502,825865,28043,2089-08-06T12:00:00.000000000,45.09666061401367,41.010887145996094
Shkodër,Albania,42.0684516,19.5188496,155767,322.66876220703125,49.51876220703127,942673,25067,2088-07-30T12:00:00.000000000,42.00351333618164,19.519651412963867
Morawa,Australia,-29.2162671,116.0000406,259,322.6685791015625,49.51857910156252,5092255,37953,2092-12-27T06:00:00.000000000,-29.279436111450195,116.02534484863281
Saki,Azerbaijan,41.1923293,47.1705468,64968,322.6671142578125,49.51711425781252,976130,36707,2092-07-24T12:00:00.000000000,41.15992736816406,47.12446212768555
Surt,Libya,31.2099929,16.5900362,128123,322.6664733886719,49.5164733886719,1416358,13051,2084-06-19T12:00:00.000000000,31.10720443725586,16.46080780029297
Qazvin,Iran,36.27002,49.9999865,464551,322.66595458984375,49.51595458984377,1184648,25131,2088-08-07T12:00:00.000000000,36.16871643066406,50.02597427368164
Samarkand,Uzbekistan,39.6700191,66.9449987,708000,322.66497802734375,49.51497802734377,1032979,33762,2091-07-22T09:00:00.000000000,39.75395202636719,66.96800994873047
Mizdah,Libya,31.433726,12.9833313,26107,322.66351318359375,49.51351318359377,1399545,13100,2084-06-25T15:00:00.000000000,31.458698272705078,13.01075267791748
Tacheng,China,46.7500263,82.9500166,49796,322.6619873046875,49.51198730468752,768091,30738,2090-07-09T09:00:00.000000000,46.713531494140625,82.88710021972656
Fortin Falcon,Paraguay,-23.0502868,-59.8499492,-99,322.6565856933594,49.5065856933594,4769299,34341,2091-10-02T18:00:00.000000000,-23.022846221923828,300.09405517578125
Chiramba,Mozambique,-16.8921098,34.6558585,556,322.65374755859375,49.50374755859377,4413983,34811,2091-11-30T12:00:00.000000000,-16.83655548095703,34.708133697509766
Bhuj,India,23.23382675654731,69.67359109934806,289429,322.65313720703125,49.50313720703127,1815210,24282,2088-04-23T09:00:00.000000000,23.304040908813477,69.6957015991211
Brăila,Romania,45.2919961,27.9690035,213569,322.6466064453125,49.49660644531252,823204,28043,2089-08-06T12:00:00.000000000,45.16695785522461,28.037384033203125
Willmar,United States of America,45.1218828,-95.0433049,18473,322.645751953125,49.49575195312502,827465,31022,2090-08-13T21:00:00.000000000,45.09666061401367,264.96112060546875
Mildura,Australia,-34.1850077,142.1513643,47867,322.6451110839844,49.4951110839844,5322582,37969,2092-12-29T06:00:00.000000000,-34.13005065917969,142.15269470214844
Kolkata,India,22.569578883795778,88.36912550443886,14787000,322.6449279785156,49.49492797851565,1861423,24114,2088-04-02T09:00:00.000000000,22.46045684814453,87.94818878173828
Muzaffarpur,India,26.1204328,85.3799458,333200,322.6424865722656,49.49248657226565,1666138,24602,2088-06-02T09:00:00.000000000,26.115991592407227,85.3669204711914
Woomera,Australia,-31.1495858,136.8000114,450,322.6411437988281,49.49114379882815,5181388,37969,2092-12-29T06:00:00.000000000,-31.10720443725586,136.81710815429688
Izmayil,Ukraine,45.3503443,28.8373506,83194,322.6408386230469,49.4908386230469,815529,28043,2089-08-06T12:00:00.000000000,45.37785339355469,28.873239517211914
Fort Shevchenko,Kazakhstan,44.5170618,50.2666369,5213,322.63629150390625,49.48629150390627,846624,27939,2089-07-24T12:00:00.000000000,44.534271240234375,50.32258224487305
Tete,Mozambique,-16.170035,33.5800069,129316,322.6349792480469,49.4849792480469,4367730,34811,2091-11-30T12:00:00.000000000,-16.063268661499023,33.57954406738281
Niš,Serbia,43.3304159,21.8999963,250000,322.6244812011719,49.4744812011719,893906,33876,2091-08-05T15:00:00.000000000,43.268890380859375,21.79372215270996
Musina,South Africa,-22.3399943,30.029991,20191,322.6208190917969,49.4708190917969,4731799,37595,2092-11-12T12:00:00.000000000,-22.39015769958496,30.093168258666992
Semnan,Iran,35.5547923,53.3743025,124826,322.61444091796875,49.46444091796877,1215663,27787,2089-07-05T12:00:00.000000000,35.465728759765625,53.42307662963867
Tennant Creek,Australia,-19.6500293,134.200015,3889,322.60821533203125,49.45821533203127,4583177,6161,2082-02-09T06:00:00.000000000,-19.71880531311035,134.19322204589844
Zelenokumsk,Russia,44.4091097,43.8787064,41306,322.6038818359375,49.45388183593752,851791,10411,2083-07-25T12:00:00.000000000,44.393672943115234,43.96630859375
Longview,United States of America,32.5005343,-94.7402743,75920,322.5997619628906,49.44976196289065,1355397,33726,2091-07-17T21:00:00.000000000,32.4428825378418,265.1883239746094
Dnipro,Ukraine,48.4819182,34.9980777,1050000,322.5959167480469,49.4459167480469,699936,28043,2089-08-06T12:00:00.000000000,48.6818962097168,35.27027130126953
Shar,Kazakhstan,49.6003174,81.0549385,9087,322.5956726074219,49.4456726074219,667492,30730,2090-07-08T09:00:00.000000000,49.666080474853516,80.96885681152344
Slobozia,Romania,44.5699981,27.3819966,52693,322.59552001953125,49.44552001953127,843858,28043,2089-08-06T12:00:00.000000000,44.60456848144531,27.41538429260254
Sherman,United States of America,33.6359947,-96.608584,40284,322.595458984375,49.44545898437502,1299979,33726,2091-07-17T21:00:00.000000000,33.637962341308594,263.4118957519531
Lüleburgaz,Turkey,41.4066573,27.3552189,90899,322.587646484375,49.43764648437502,967611,28051,2089-08-07T12:00:00.000000000,41.370826721191406,27.284482955932617
Mankato,United States of America,44.1636208,-93.9991567,56325,322.58697509765625,49.43697509765627,861259,31022,2090-08-13T21:00:00.000000000,44.182777404785156,266.0213317871094
Puri,India,19.8204297,85.9000175,201026,322.58251953125,49.43251953125002,2002914,36313,2092-06-05T06:00:00.000000000,19.92970085144043,85.77422332763672
Kenitra,Morocco,34.2704004,-6.5799966,551786,322.5757751464844,49.4257751464844,1275107,28203,2089-08-26T12:00:00.000000000,34.20035171508789,353.5714416503906
Oytal,Kazakhstan,42.9152991,73.2548978,22673,322.57354736328125,49.42354736328127,907712,33794,2091-07-26T09:00:00.000000000,42.917396545410156,73.1750717163086
Agordat,Eritrea,15.5490367,37.8866691,28600,322.5723876953125,49.42238769531252,2258219,33227,2091-05-16T12:00:00.000000000,15.57117748260498,37.84571838378906
Parbhani,India,19.2703858,76.7600069,378326,322.57110595703125,49.42110595703127,2034966,33258,2091-05-20T09:00:00.000000000,19.367311477661133,76.88800811767578
Whyalla,Australia,-33.0250268,137.5614119,22559,322.5677795410156,49.41777954101565,5270885,5936,2082-01-12T03:00:00.000000000,-33.005271911621094,137.4846649169922
Medinipur,India,22.399723290749197,87.33387196534922,169127,322.5647888183594,49.4147888183594,1861416,786,2080-04-08T09:00:00.000000000,22.46045684814453,87.29533386230469
Kolda,Senegal,12.910438,-14.9500283,69267,322.5604248046875,49.41042480468752,2421978,9596,2083-04-14T15:00:00.000000000,12.970122337341309,345.1091003417969
Punta Prieta,Mexico,28.9336977,-114.1665821,527,322.5561218261719,49.4061218261719,1521366,30806,2090-07-17T21:00:00.000000000,28.998241424560547,245.84861755371094
Lorca,Spain,37.6885639,-1.6985116,86119,322.5550537109375,49.40505371093752,1123446,33980,2091-08-18T15:00:00.000000000,37.644989013671875,358.3177490234375
Craiova,Romania,44.3262724,23.8258736,304142,322.5550231933594,49.4050231933594,856873,28067,2089-08-09T12:00:00.000000000,44.253074645996094,23.770992279052734
Shumen,Bulgaria,43.2700061,26.9293534,87283,322.55230712890625,49.40230712890627,896621,28043,2089-08-06T12:00:00.000000000,43.19859313964844,27.0
Tlimcen,Algeria,34.8904142,-1.3200076,229777,322.549072265625,49.39907226562502,1240260,16267,2085-07-26T12:00:00.000000000,34.973636627197266,358.627685546875
Bismarck,United States of America,46.8083173,-100.7833163,63871,322.53741455078125,49.38741455078127,764352,30998,2090-08-10T21:00:00.000000000,46.854129791259766,259.2232971191406
Salsk,Russia,46.4775106,41.5420015,61000,322.53436279296875,49.38436279296877,777752,24995,2088-07-21T12:00:00.000000000,46.432334899902344,41.53845977783203
Quilpie,Australia,-26.6166325,144.2500476,560,322.53424072265625,49.38424072265627,4961310,8921,2083-01-20T06:00:00.000000000,-26.678382873535156,144.1988983154297
Minot,United States of America,48.2324939,-101.2958173,39439,322.5333251953125,49.38332519531252,718086,30958,2090-08-05T21:00:00.000000000,48.18980407714844,258.7312316894531
Paso Robles,United States of America,35.6265967,-120.6899823,27157,322.51666259765625,49.36666259765627,1207930,4462,2081-07-11T21:00:00.000000000,35.6766242980957,239.30502319335938
Béchar,Algeria,31.6111054,-2.2300037,143382,322.51129150390625,49.36129150390627,1399402,33780,2091-07-24T15:00:00.000000000,31.52899742126465,357.631591796875
Subotica,Serbia,46.0700161,19.6800284,100000,322.5088195800781,49.35881958007815,795157,25051,2088-07-28T12:00:00.000000000,45.94024658203125,19.54041290283203
Muscat,Oman,23.58517901476684,58.37831058458708,734697,322.5053405761719,49.3553405761719,1803677,36738,2092-07-28T09:00:00.000000000,23.514938354492188,58.452632904052734
Oğuz,Azerbaijan,41.0708333,47.4583333,6876,322.504638671875,49.35463867187502,981729,36707,2092-07-24T12:00:00.000000000,41.01933288574219,47.375179290771484
Moorhead,United States of America,46.8743081,-96.7421934,35528,322.5018310546875,49.35183105468752,764379,30998,2090-08-10T21:00:00.000000000,46.854129791259766,263.15533447265625
Barddhaman,India,23.2503754,87.8649621,301725,322.4957580566406,49.34575805664065,1815402,15770,2085-05-25T09:00:00.000000000,23.304040908813477,87.82791137695312
Haora,India,22.584697601843814,88.31851641697797,4841638,322.49249267578125,49.34249267578127,1853716,36354,2092-06-10T09:00:00.000000000,22.60105323791504,88.22429656982422
