city_name,country,city_lat,city_lon,population,max_precip_raw,max_precip,cell_idx,time_idx,timestamp,lat,lon,continent
Atyrau,Kazakhstan,47.1126915,51.9200244,182753,0.0111214304342865,11.121430434286594,757995,21816,1957-06-20T03:00:00.000000000,46.994728088378906,51.86688232421875,Asia
Idaho Falls,United States of America,43.4666866,-112.0333014,79399,0.0111169293522834,11.116929352283478,890241,9959,1953-05-30T00:00:00.000000000,43.40948867797852,247.87106323242188,North America
Yerema,Russia,60.3807963,107.7794055,745,0.011104873381555,11.10487338155508,362570,7573,1952-08-04T18:00:00.000000000,60.35149383544922,107.74647521972656,Europe
El Faiyum,Egypt,29.3100314,30.8399674,316772,0.0110947005450725,11.094700545072556,1498438,26456,1959-01-21T03:00:00.000000000,29.420034408569336,30.9699764251709,Africa
Balykchy,Kyrgyzstan,42.4560248,76.1853649,40527,0.0110871996730566,11.087199673056602,926696,7353,1952-07-08T06:00:00.000000000,42.42530822753906,76.12334442138672,Asia
Hughes,United States of America,66.0491842,-154.2549878,78,0.01108512096107,11.08512096107006,238109,13475,1954-08-12T12:00:00.000000000,66.04569244384766,205.8260803222656,North America
Oktyabrsk,Kazakhstan,49.4730642,57.4449068,28196,0.0110728265717625,11.072826571762562,674291,39432,1963-07-01T03:00:00.000000000,49.45518493652344,57.46987915039063,Asia
Menkere,Russia,67.9886007,123.3504964,10,0.0110605852678418,11.060585267841816,200739,22190,1957-08-05T21:00:00.000000000,68.01405334472656,123.50157928466795,Europe
Aral,Kazakhstan,46.7999715,61.6666129,33017,0.0110469739884138,11.04697398841381,762995,35778,1962-03-31T09:00:00.000000000,46.854129791259766,61.6019401550293,Asia
Rusanovo,Russia,70.5980736,56.372291,10,0.0110392719507217,11.03927195072174,157496,36982,1962-08-28T21:00:00.000000000,70.54481506347656,56.3701057434082,Europe
Nouadhibou,Mauritania,20.9000021,-17.0560238,86738,0.0110341431573033,11.034143157303332,1950085,35314,1962-02-01T09:00:00.000000000,20.91388320922852,342.9483337402344,Africa
Ust-Maya,Russia,60.4565798,134.5433016,3062,0.0110306665301322,11.030666530132294,360996,57422,1969-08-26T21:00:00.000000000,60.42179107666016,134.68235778808594,Europe
Sodankylä,Finland,67.4170593,26.6000195,8942,0.0110178953036665,11.017895303666592,211957,1847,1950-08-20T00:00:00.000000000,67.3813705444336,26.77914047241211,Europe
An Nabk,Saudi Arabia,31.333302,37.3332965,10000,0.0110028330236673,11.002833023667336,1406472,21174,1957-03-31T21:00:00.000000000,31.31810188293457,37.33015441894531,Asia
Calama,Chile,-22.4500134,-68.9199899,143084,0.0109980581328272,10.998058132827282,4730735,55990,1969-02-28T21:00:00.000000000,-22.31985855102539,291.0341186523437,South America
Chuquicamata,Chile,-22.3199955,-68.9299893,0,0.0109980581328272,10.998058132827282,4730735,55990,1969-02-28T21:00:00.000000000,-22.31985855102539,291.0341186523437,South America
Niğde,Turkey,37.9760041,34.6940016,91039,0.010991359129548,10.991359129548073,1108807,11365,1953-11-21T18:00:00.000000000,37.92618560791016,34.671142578125,Asia
Ar Ramadi,Iraq,33.420013,43.2999821,295121,0.010987508110702,10.987508110702038,1314169,44574,1965-04-03T21:00:00.000000000,33.286468505859375,43.16892623901367,Asia
Olenyok,Russia,68.5250021,112.4500248,10,0.010983383283019,10.983383283019066,191928,19250,1956-08-03T09:00:00.000000000,68.50614929199219,112.6451644897461,Europe
Dulan,China,36.1665896,98.2666011,100,0.0109736267477273,10.973626747727394,1185060,42616,1964-08-02T03:00:00.000000000,36.16871643066406,98.18181610107422,Asia
Lake Minchumina,United States of America,63.8828306,-152.3121865,32,0.0109622534364461,10.96225343644619,282827,30925,1960-08-01T18:00:00.000000000,63.86642837524414,207.526596069336,North America
Keren,Eritrea,15.78144140974462,38.45435135296248,150000,0.0109621612355113,10.962161235511305,2241255,54315,1968-08-03T12:00:00.000000000,15.852372169494627,38.32861328125,Africa
Atbasar,Kazakhstan,51.8218872,68.3477038,35819,0.0109569076448678,10.956907644867895,597699,47520,1966-04-07T03:00:00.000000000,51.845340728759766,68.28153228759766,Asia
San Antonio de los Cobres,Argentina,-24.1829309,-66.3500175,4000,0.0109558962285518,10.955896228551865,4829946,32238,1961-01-12T21:00:00.000000000,-24.14762687683105,293.6238098144531,South America
Bourem,Mali,16.9003754,-0.3499893,30000,0.010947274044156,10.947274044156076,2186096,16609,1955-09-08T06:00:00.000000000,16.83655548095703,359.655517578125,Africa
Dawson City,Canada,64.0666437,-139.4166687,1319,0.0109421759843826,10.94217598438263,279880,7646,1952-08-13T21:00:00.000000000,64.00702667236328,220.4278106689453,North America
Ilulissat,Greenland,69.2166653,-51.0999665,4413,0.0109413806349039,10.941380634903908,179190,24936,1958-07-15T03:00:00.000000000,69.27943420410156,308.8294372558594,North America
Abadla,Algeria,31.0170848,-2.7333063,14364,0.0109395794570446,10.9395794570446,1426294,41446,1964-03-08T21:00:00.000000000,30.96660804748535,357.2274780273437,Africa
Hooper Bay,United States of America,61.5310879,-166.0965648,1079,0.0109292594715952,10.929259471595287,334585,49440,1966-12-03T03:00:00.000000000,61.54656982421875,193.8630828857422,North America
Gar,China,32.2003976,79.9833243,10000,0.0109145920723676,10.914592072367668,1366899,15775,1955-05-27T00:00:00.000000000,32.16168594360352,79.98790740966797,Asia
Illizi,Algeria,26.4833563,8.4666044,7957,0.0108830397948622,10.88303979486227,1643529,53087,1968-03-03T00:00:00.000000000,26.537784576416016,8.434398651123047,Africa
Gümüşhane,Turkey,40.4640001,39.4839996,32250,0.0108530726283788,10.853072628378868,1001382,40230,1963-10-08T21:00:00.000000000,40.52724075317383,39.40678024291992,Asia
Usinsk,Russia,65.923042,57.4029972,45000,0.0108374888077378,10.837488807737827,240305,51198,1967-07-10T21:00:00.000000000,65.90509796142578,57.31988525390625,Europe
Zaozernyy,Russia,55.9619704,94.7027876,33865,0.0108351903036236,10.835190303623676,477739,16104,1955-07-07T03:00:00.000000000,55.92266845703125,94.7852783203125,Europe
Ağrı,Turkey,39.7198352,43.0513151,87854,0.0108216619119048,10.821661911904812,1035665,46046,1965-10-04T21:00:00.000000000,39.68365478515625,43.125,Asia
Balqash,Kazakhstan,46.8532241,74.9502465,81364,0.0107655860483646,10.76558604836464,763086,47518,1966-04-06T21:00:00.000000000,46.854129791259766,74.8543701171875,Asia
Aybak,Afghanistan,36.2610001,68.0400005,24000,0.0107572069391608,10.757206939160824,1178653,9682,1953-04-25T09:00:00.000000000,36.3093147277832,68.0859375,Asia
Mys Shmidta,Russia,68.933711,-179.4999844,492,0.0107567552477121,10.756755247712135,183580,17235,1955-11-25T12:00:00.000000000,68.99823760986328,180.59405517578125,Europe
Orsk,Russia,51.2100124,58.6273152,246836,0.01075239200145,10.752392001450062,615261,22176,1957-08-04T03:00:00.000000000,51.28295135498047,58.5405387878418,Europe
Khujayli,Uzbekistan,42.4047101,59.4516577,60401,0.0107512231916189,10.75122319161892,929295,41982,1964-05-14T21:00:00.000000000,42.35500717163086,59.51612854003906,Asia
Omchak,Russia,61.633278,147.9166971,10,0.0107344612479209,10.73446124792099,332743,54546,1968-09-01T09:00:00.000000000,61.61687088012695,148.01470947265625,Europe
Point Hope,United States of America,68.3477261,-166.8080201,461,0.0107274325564503,10.727432556450369,194694,28426,1959-09-24T09:00:00.000000000,68.36554718017578,193.26922607421875,North America
Kivalina,United States of America,67.7314922,-164.4859034,374,0.0107153290882706,10.715329088270664,206097,28112,1959-08-16T03:00:00.000000000,67.73286437988281,195.42056274414065,North America
Ayakoz,Kazakhstan,47.9647325,80.4297054,45861,0.0107140308246016,10.71403082460165,724102,1546,1950-07-13T09:00:00.000000000,47.97890853881836,80.43189239501953,Asia
Novoaltaysk,Russia,53.3992586,83.958844,91386,0.0106954695656895,10.695469565689564,550650,45640,1965-08-15T03:00:00.000000000,53.39191436767578,84.0,Europe
Rafha,Saudi Arabia,29.6202191,43.4948022,64755,0.010663291439414,10.663291439414024,1491641,37426,1962-10-23T09:00:00.000000000,29.56063270568848,43.4375,Asia
Savissivik,Greenland,76.0194762,-65.1124806,66,0.0106484666466712,10.648466646671295,82637,45734,1965-08-26T21:00:00.000000000,76.02811431884766,294.8275756835937,North America
Zharkent,Kazakhstan,44.1615538,79.9801204,36496,0.010642210021615,10.642210021615028,862528,27610,1959-06-14T09:00:00.000000000,44.11247634887695,80.0,Asia
Serdar,Turkmenistan,38.9755396,56.2777946,48458,0.0106405988335609,10.640598833560944,1064756,51621,1967-09-01T18:00:00.000000000,38.98066711425781,56.21917724609375,Asia
Butte,United States of America,46.0038961,-112.5338394,34190,0.0106381755322217,10.638175532221794,794232,15700,1955-05-17T15:00:00.000000000,46.01054382324219,247.42857360839844,North America
Zhezqazghan,Kazakhstan,47.7799892,67.770013,104357,0.0106321237981319,10.632123798131945,728840,44813,1965-05-03T18:00:00.000000000,47.83831024169922,67.947021484375,Asia
Haiya,Sudan,18.3362309,36.3841768,20000,0.0106089422479271,10.608942247927189,2091385,36811,1962-08-07T12:00:00.000000000,18.38312721252441,36.33431243896485,Africa
Khromtau,Kazakhstan,50.2699406,58.4499617,23715,0.0106074791401624,10.607479140162468,646714,30130,1960-04-24T09:00:00.000000000,50.29876708984375,58.52372741699219,Asia
Mirny Station,Antarctica,-66.5755295,93.0062885,169,0.0106032267212867,10.603226721286774,6372256,15660,1955-05-12T15:00:00.000000000,-66.60808563232422,92.93768310546876,Antarctica
Uliastay,Mongolia,47.7500169,96.8167155,8056,0.0105986800044775,10.5986800044775,733872,28138,1959-08-19T09:00:00.000000000,47.697715759277344,96.83168029785156,Asia
Ar Rutbah,Iraq,33.0384601,40.2844555,22370,0.0105832386761903,10.583238676190376,1327145,18058,1956-03-07T09:00:00.000000000,33.005271911621094,40.30674743652344,Asia
Timbuktu,Mali,16.7665851,-3.0165965,68872,0.0105823436751961,10.58234367519617,2194437,39745,1963-08-09T06:00:00.000000000,16.69595718383789,356.99139404296875,Africa
Emmonak,United States of America,62.7769808,-164.5229916,100,0.0105640040710568,10.564004071056845,305789,10770,1953-09-08T09:00:00.000000000,62.81194686889648,195.4219970703125,North America
Chokurdakh,Russia,70.618311,147.8945796,2506,0.0105573059991002,10.557305999100208,156660,25300,1958-08-29T15:00:00.000000000,70.6151123046875,147.85714721679688,Europe
Ma'an,Jordan,30.1920031,35.7360036,50350,0.0105421319603919,10.542131960391998,1460639,35914,1962-04-17T09:00:00.000000000,30.193321228027344,35.68421173095703,Asia
Río Gallegos,Argentina,-51.6332967,-69.2165868,85700,0.0105367992073297,10.53679920732975,5993196,12182,1954-03-03T21:00:00.000000000,-51.56414794921875,290.7441101074219,South America
Shache,China,38.4261416,77.2500028,851374,0.0105362357571721,10.536235757172108,1085458,54090,1968-07-06T09:00:00.000000000,38.48857498168945,77.42198181152344,Asia
Beringovskiy,Russia,63.0654645,179.3066674,1861,0.0105276927351951,10.52769273519516,299495,49091,1966-10-20T12:00:00.000000000,63.093143463134766,179.3023223876953,Europe
Sakakah,Saudi Arabia,29.9999971,40.1333045,128332,0.0105270612984895,10.52706129848957,1467527,46478,1965-11-27T21:00:00.000000000,30.052722930908203,40.2217025756836,Asia
McGrath,United States of America,62.9568148,-155.5957845,138,0.0105092097073793,10.50920970737934,302708,2201,1950-10-03T06:00:00.000000000,62.952545166015625,204.5244140625,North America
Farah,Afghanistan,32.3917296,62.0968192,73647,0.0105060590431094,10.506059043109415,1353540,44599,1965-04-07T00:00:00.000000000,32.4428825378418,62.11421585083008,Asia
Starorybnoye,Russia,72.7666036,104.8000008,10,0.0105044757947325,10.50447579473257,124751,51247,1967-07-17T00:00:00.000000000,72.72407531738281,104.76000213623048,Europe
Tuktoyaktuk,Canada,69.4547746,-133.0492013,929,0.0104439128190279,10.4439128190279,175347,10340,1953-07-16T15:00:00.000000000,69.4903335571289,227.1283721923828,North America
Tamanrasset,Algeria,22.7850033,5.5228047,76000,0.0104424394667148,10.44243946671486,1841299,53089,1968-03-03T06:00:00.000000000,22.81195068359375,5.53125,Africa
Base Presidente Montalva,Antarctica,-62.1827436,-58.9076523,150,0.0104390252381563,10.43902523815632,6280258,27325,1959-05-09T18:00:00.000000000,-62.17926025390625,301.04998779296875,Antarctica
Escudero Base,Antarctica,-62.1949625,-58.9526658,20,0.0104390252381563,10.43902523815632,6280258,27325,1959-05-09T18:00:00.000000000,-62.17926025390625,301.04998779296875,Antarctica
Great Wall Station,Antarctica,-62.21632,-58.9666956,40,0.0104390252381563,10.43902523815632,6280258,27325,1959-05-09T18:00:00.000000000,-62.17926025390625,301.04998779296875,Antarctica
Aqsu,Kazakhstan,52.4501951,71.9597314,8543,0.010429753921926,10.429753921926022,580355,30472,1960-06-06T03:00:00.000000000,52.40773010253906,71.96660614013672,Asia
Kuqa,China,41.7277488,82.9363741,470600,0.010411380790174,10.411380790174007,956942,24639,1958-06-08T00:00:00.000000000,41.65201950073242,82.97687530517578,Asia
Gyda,Russia,70.8814215,78.4661043,10,0.0104039376601576,10.40393766015768,153105,4560,1951-07-25T03:00:00.000000000,70.82600402832031,78.3032455444336,Europe
Chosica,Peru,-11.9300354,-76.7100053,88606,0.0104022743180394,10.402274318039415,4114550,20758,1957-02-07T21:00:00.000000000,-11.915640830993652,283.3183898925781,South America
Ghadamis,Libya,30.1332886,9.5000297,6623,0.0104008456692099,10.400845669209955,1463811,21307,1957-04-17T12:00:00.000000000,30.123022079467773,9.567756652832031,Africa
Mahmud-E Eraqi,Afghanistan,35.0166961,69.3333006,7407,0.0103975236415863,10.397523641586304,1234585,41865,1964-04-30T06:00:00.000000000,35.04393768310547,69.27481079101562,Asia
