city_name,country,city_lat,city_lon,population,max_wind_raw,max_wind,cell_idx,time_idx,timestamp,lat,lon,continent
Saint John's,Antigua and Barbuda,17.1180365,-61.8500338,35499,45.242801666259766,162.87408599853515,2164525,48768,1966-09-10T03:00:00.000000000,17.18804931640625,298.125,North America
St.-Denis,France,-20.8788948,55.4480778,190047,44.34274673461914,159.6338882446289,4653962,41219,1964-02-09T12:00:00.000000000,-20.98418235778809,55.31439971923828,Europe
Casey Station,Antarctica,-66.2860861,110.536214,200,39.53140258789063,142.31304931640625,6365528,22156,1957-08-01T15:00:00.000000000,-66.256591796875,110.52631378173828,Antarctica
Wilmington,United States of America,34.2255194,-77.9450204,161560,39.15559768676758,140.96015167236328,1277669,1635,1950-07-24T12:00:00.000000000,34.13005065917969,282.1651916503906,North America
Sasebo,Japan,33.1631295,129.7177046,237444,39.04484176635742,140.56143035888672,1324696,31190,1960-09-03T21:00:00.000000000,33.07556915283203,129.58230590820312,Asia
Agana,Guam,13.4700163,144.750017,122411,38.764381408691406,139.55177307128906,2380094,5280,1951-10-23T03:00:00.000000000,13.602811813354492,144.6929473876953,Oceania
Showa Station,Antarctica,-69.0303925,39.7460831,60,38.5419921875,138.751171875,6416841,13406,1954-08-03T21:00:00.000000000,-69.06853485107422,39.63576126098633,Antarctica
St.-Benoit,France,-21.0335107,55.7128161,35310,38.19878387451172,137.5156219482422,4657909,32762,1961-03-19T09:00:00.000000000,-21.054481506347656,55.64466857910156,Europe
Kulusuk,Greenland,65.566578,-37.1833224,286,38.00102615356445,136.80369415283204,248327,40622,1963-11-26T21:00:00.000000000,65.55360412597656,322.9261474609375,North America
Moroni,Comoros,-11.7041577,43.2402441,128698,37.7078857421875,135.748388671875,4098173,34501,1961-10-22T18:00:00.000000000,-11.704745292663574,43.228981018066406,Africa
Gen. O'Higgins Base,Antarctica,-63.3284182,-57.8895935,44,37.67314910888672,135.6233367919922,6306861,48240,1966-07-06T03:00:00.000000000,-63.37434005737305,301.9582214355469,Antarctica
Tasiilaq,Greenland,65.6018693,-37.6337371,1829,37.39136505126953,134.60891418457032,248325,26939,1959-03-22T12:00:00.000000000,65.55360412597656,322.4147644042969,North America
Keelung,Taiwan,25.1332579,121.7332824,500000,36.75594329833984,132.32139587402344,1714313,54669,1968-09-16T18:00:00.000000000,25.20210838317871,121.7818603515625,Asia
Taipei,Taiwan,25.0358333,121.5683333,6900273,36.75594329833984,132.32139587402344,1714313,54669,1968-09-16T18:00:00.000000000,25.20210838317871,121.7818603515625,Asia
Dumont d'Urville Station,Antarctica,-66.7750509,139.9636836,120,35.98579788208008,129.5488723754883,6376460,45486,1965-07-26T21:00:00.000000000,-66.81897735595703,140.11976623535156,Antarctica
Mawson Station,Antarctica,-67.6145203,62.8750007,60,35.8676643371582,129.12359161376955,6390642,9906,1953-05-23T09:00:00.000000000,-67.5922622680664,62.97213745117188,Antarctica
Nassau,The Bahamas,25.0833901,-77.3500438,227940,35.829288482666016,128.98543853759767,1723385,19184,1956-07-26T03:00:00.000000000,25.06151008605957,282.5107727050781,North America
Novolazarevskaya Station,Antarctica,-71.3012347,-11.8502129,70,35.71226119995117,128.56414031982422,6454425,41959,1964-05-12T00:00:00.000000000,-71.31809997558594,348.3333435058594,Antarctica
Basseterre,Saint Kitts and Nevis,17.3020305,-62.7170093,21887,35.60808563232422,128.1891082763672,2156200,48770,1966-09-10T09:00:00.000000000,17.328645706176758,297.2254333496094,North America
Curepipe,Mauritius,-20.3161902,57.5166337,299975,35.47743225097656,127.71875610351564,4622295,52977,1968-02-18T06:00:00.000000000,-20.42179298400879,57.49496841430664,Africa
Troll Station,Antarctica,-72.0162903,2.5333231,44,35.44359588623047,127.5969451904297,6462963,31133,1960-08-27T18:00:00.000000000,-71.95079040527344,2.4137930870056152,Antarctica
Neumayer Station III,Antarctica,-70.8903967,-7.838438,40,35.33222961425781,127.19602661132812,6447896,41958,1964-05-11T21:00:00.000000000,-70.89630889892578,352.1739196777344,Antarctica
Tokushima,Japan,34.0673895,134.5525,443760,35.27851104736328,127.0026397705078,1279557,39762,1963-08-11T09:00:00.000000000,34.05975341796875,134.66250610351562,Asia
Hong Kong,Hong Kong S.A.R.,22.3069268,114.1830635,7206000,35.23908996582031,126.86072387695312,1881051,16600,1955-09-07T03:00:00.000000000,22.108963012695312,114.21649169921876,Asia
Mirny Station,Antarctica,-66.5755295,93.0062885,169,34.85581588745117,125.48093719482422,6370905,42661,1964-08-07T18:00:00.000000000,-66.53778076171875,92.92899322509766,Antarctica
Beira,Mozambique,-19.8200447,34.8700057,530604,34.737831115722656,125.05619201660156,4594105,26500,1959-01-26T15:00:00.000000000,-19.92970085144043,34.97502517700195,Africa
Songkhla,Thailand,7.2099591,100.5600012,48616,34.16878890991211,123.0076400756836,2793165,35018,1961-12-26T09:00:00.000000000,7.205623626708984,100.58375549316406,Asia
Zhongli,Taiwan,24.9650252,121.2167765,1632616,33.91107177734375,122.07985839843752,1718011,54669,1968-09-16T18:00:00.000000000,25.13180923461914,121.06796264648438,Asia
New Taipei,Taiwan,25.0127778,121.465,3893740,33.79645919799805,121.66725311279298,1714312,54669,1968-09-16T18:00:00.000000000,25.20210838317871,121.68466186523438,Asia
Grytviken,South Georgia and the Islands,-54.280577,-36.5079889,99,33.57109069824219,120.85592651367188,6074200,19065,1956-07-11T06:00:00.000000000,-54.23550033569336,323.5087585449219,South America
Wasa Station,Antarctica,-73.0496122,-13.4167111,10,33.500823974609375,120.60296630859376,6479144,4188,1951-06-08T15:00:00.000000000,-73.0052719116211,346.8292541503906,Antarctica
Port Louis,Mauritius,-20.1666386,57.4999939,595491,33.25094985961914,119.7034194946289,4614331,52976,1968-02-18T03:00:00.000000000,-20.28119468688965,57.3795166015625,Africa
Sanya,China,18.2591045,109.5040317,362689,33.228050231933594,119.62098083496096,2104508,2225,1950-10-06T06:00:00.000000000,18.172231674194336,109.47368621826172,Asia
Kyaukphyu,Myanmar,19.4290132,93.5494036,4261,33.157508850097656,119.36703186035156,2031119,36205,1962-05-23T18:00:00.000000000,19.43760871887207,93.48213958740234,Asia
Pattani,Thailand,6.864003,101.2500006,150000,33.14390182495117,119.31804656982422,2807372,25927,1958-11-16T00:00:00.000000000,6.994727611541748,101.16455841064452,Asia
Nikolski,United States of America,52.9384341,-168.8676876,18,33.13391876220703,119.28210754394532,566074,11150,1953-10-25T21:00:00.000000000,52.89982223510742,191.16542053222656,North America
Caloundra,Australia,-26.8000321,153.1333296,38706,33.10953521728516,119.19432678222655,4968633,53064,1968-02-29T03:00:00.000000000,-26.818979263305664,153.18936157226562,Oceania
Davis Station,Antarctica,-68.7776744,78.1407351,70,33.0576171875,119.007421875,6410874,4421,1951-07-07T18:00:00.000000000,-68.717041015625,77.98045349121094,Antarctica
Roseau,Dominica,15.3010156,-61.387013,23336,33.00790786743164,118.8284683227539,2274077,7691,1952-08-19T12:00:00.000000000,15.360280990600586,298.6210021972656,North America
Sambava,Madagascar,-14.2661719,50.1665913,43465,32.880653381347656,118.37035217285155,4256711,35300,1962-01-30T15:00:00.000000000,-14.23550033569336,50.1571159362793,Africa
Wakayama,Japan,34.2231165,135.1677079,440006,32.75387954711914,117.91396636962892,1276363,39763,1963-08-11T12:00:00.000000000,34.13005065917969,135.0563201904297,Asia
Port Hedland,Australia,-20.3104024,118.6060315,14288,32.56897735595703,117.24831848144532,4615008,32829,1961-03-27T18:00:00.000000000,-20.28119468688965,118.55421447753906,Oceania
Nagasaki,Japan,32.7649884,129.8850329,435455,32.52414321899414,117.08691558837891,1344304,39897,1963-08-28T06:00:00.000000000,32.653778076171875,129.9512176513672,Asia
Ayan,Russia,56.4542411,138.1673305,1286,32.39196014404297,116.61105651855468,462459,33309,1961-05-26T18:00:00.000000000,56.48506164550781,138.27442932128906,Europe
Yilan,Taiwan,24.75,121.75,150000,32.34793472290039,116.4525650024414,1736606,10725,1953-09-02T18:00:00.000000000,24.78031539916992,121.86695098876952,Asia
Hualien,Taiwan,23.9837415,121.6000089,350468,32.18008804321289,115.8483169555664,1785397,57133,1969-07-21T18:00:00.000000000,23.866432189941406,121.61904907226562,Asia
Kure,Japan,34.2509701,132.5655928,196991,32.13298797607422,115.6787567138672,1276342,39902,1963-08-28T21:00:00.000000000,34.13005065917969,132.69085693359375,Asia
Onslow,Australia,-21.6575935,115.0962959,573,32.091331481933594,115.52879333496094,4689958,26446,1959-01-19T21:00:00.000000000,-21.61687088012696,115.1484146118164,Oceania
Bávaro,Dominican Republic,18.7170087,-68.4499669,795,32.06707763671875,115.4414794921875,2073870,51426,1967-08-08T09:00:00.000000000,18.73462104797364,291.5717163085937,North America
Hopedale,Canada,55.4499603,-60.216671,442,32.060630798339844,115.41827087402343,492652,35295,1962-01-30T00:00:00.000000000,55.43058013916016,299.758056640625,North America
Hilo,United States of America,19.705642844165897,-155.08153952277408,52391,32.01023864746094,115.23685913085936,2020289,22173,1957-08-03T18:00:00.000000000,19.64850616455078,204.98507690429688,North America
Marambio Base,Antarctica,-64.2328894,-56.6500153,150,31.976713180541992,115.11616744995118,6324946,53149,1968-03-10T18:00:00.000000000,-64.21792602539062,303.2344970703125,Antarctica
Esperanza Base,Antarctica,-63.3753287,-57.0259015,250,31.953969955444336,115.03429183959962,6305333,4982,1951-09-15T21:00:00.000000000,-63.30403900146485,303.046875,Antarctica
Mayagüez,Puerto Rico,18.2015104,-67.1397109,291339,31.91046714782715,114.87768173217772,2110705,51422,1967-08-07T21:00:00.000000000,18.10193252563477,292.7848205566406,North America
Tukchi,Russia,57.3669751,139.5000016,10,31.88194465637207,114.77500076293946,439671,33309,1961-05-26T18:00:00.000000000,57.328643798828125,139.5095977783203,Europe
Channel-Port aux Basques,Canada,47.5670048,-59.1500436,4220,31.84479713439941,114.64126968383788,740105,23872,1958-03-04T03:00:00.000000000,47.5571174621582,300.9375,North America
Tsu,Japan,34.7170657,136.5166695,500000,31.77748107910156,114.39893188476564,1250941,10500,1953-08-05T15:00:00.000000000,34.69244384765625,136.64981079101562,Asia
St. John's,Canada,47.5849882,-52.6810069,131469,31.600059509277344,113.76021423339844,735290,26642,1959-02-13T09:00:00.000000000,47.697715759277344,307.4257507324219,North America
Maitri Station,Antarctica,-70.7821796,11.7304584,65,31.490375518798828,113.36535186767578,6445744,31131,1960-08-27T12:00:00.000000000,-70.82600402832031,11.69675064086914,Antarctica
Toamasina,Madagascar,-18.1817985,49.4049841,210226,31.31992149353028,112.75171737670898,4488773,6313,1952-02-29T06:00:00.000000000,-18.10193252563477,49.513145446777344,Africa
Hilf,Oman,20.6561533,58.8767621,8500,31.20620918273925,112.34235305786132,1962788,11079,1953-10-17T00:00:00.000000000,20.632688522338867,58.849647521972656,Asia
Ōsaka,Japan,34.691095244477914,135.50375419006232,11294000,31.157421112060547,112.16671600341796,1269980,39763,1963-08-11T12:00:00.000000000,34.27064895629883,135.05645751953125,Asia
Jeju,South Korea,33.5101367,126.5219307,408364,31.1278018951416,112.06008682250976,1308440,25568,1958-10-02T03:00:00.000000000,33.42706298828125,126.37824249267578,Asia
Mananjary,Madagascar,-21.216652,48.3333182,27686,30.93698501586914,111.3731460571289,4669636,17958,1956-02-23T21:00:00.000000000,-21.26537704467773,48.39103698730469,Africa
West Palm Beach,United States of America,26.74502,-80.1236213,1250000,30.82856559753418,110.98283615112304,1646266,19189,1956-07-26T18:00:00.000000000,26.537784576416016,280.0220642089844,North America
Naga,Philippines,13.6191545,123.1813594,741635,30.704200744628903,110.53512268066406,2371114,11465,1953-12-04T06:00:00.000000000,13.743409156799316,123.14049530029295,Asia
Hachinohe,Japan,40.5099937,141.5400321,239046,30.6940860748291,110.49870986938475,999356,46936,1966-01-24T03:00:00.000000000,40.597537994384766,141.5558624267578,Asia
Pannawonica,Australia,-21.6365747,116.3250337,686,30.681346893310547,110.45284881591796,4689970,3036,1951-01-15T15:00:00.000000000,-21.61687088012696,116.25383758544922,Oceania
Kaktovik,United States of America,70.0878555,-143.6029132,101,30.59729385375977,110.15025787353515,164814,14369,1954-12-02T06:00:00.000000000,70.12301635742188,216.3763122558593,North America
Myrtle Beach,United States of America,33.6889114,-78.8869784,49357,30.578014373779297,110.08085174560549,1296915,1634,1950-07-24T09:00:00.000000000,33.70825958251953,281.1801147460937,North America
Pointe-à-Pitre,France,16.241475,-61.5329989,145511,30.563451766967773,110.028426361084,2218965,48766,1966-09-09T21:00:00.000000000,16.2741641998291,298.5469970703125,Europe
Fort Lauderdale,United States of America,26.1360649,-80.1417855,2042042,30.49830818176269,109.79390945434572,1668113,19188,1956-07-26T15:00:00.000000000,26.115991592407227,280.0547790527344,North America
Exmouth,Australia,-21.9310999,114.1233469,1085,30.479751586914062,109.72710571289063,4705550,5995,1952-01-20T12:00:00.000000000,-21.8980655670166,114.14183044433594,Oceania
Santa Rosalía,Mexico,27.3170781,-112.2833637,11899,30.42986488342285,109.54751358032227,1602684,10858,1953-09-19T09:00:00.000000000,27.3813705444336,247.7765350341797,North America
Klaksvík,Faroe Islands,62.2374783,-6.5390115,4664,30.29568290710449,109.06445846557618,319131,5609,1951-12-03T06:00:00.000000000,62.24955749511719,353.4586486816406,Europe
Wainwright,United States of America,70.6368887,-160.0383041,174,30.26287651062012,108.94635543823244,156822,17484,1955-12-26T15:00:00.000000000,70.6151123046875,199.92857360839844,North America
Chumikan,Russia,54.7113945,135.3145141,1305,30.25985717773437,108.93548583984376,511781,29282,1960-01-09T09:00:00.000000000,54.72759246826172,135.35572814941406,Europe
Carnarvon,Australia,-24.899838,113.6501066,7392,30.172901153564453,108.62244415283205,4865511,38401,1963-02-22T06:00:00.000000000,-24.85061454772949,113.58753967285156,Oceania
Sydney,Australia,-33.87137339218338,151.2125477744749,4630000,30.136972427368164,108.4931007385254,5303414,22784,1957-10-19T03:00:00.000000000,-33.70825958251953,151.37887573242188,Oceania
Fort-de-France,France,14.6104118,-61.0800291,253995,30.07676315307617,108.27634735107422,2312629,51409,1967-08-06T06:00:00.000000000,14.727591514587402,298.79998779296875,Europe
Haiphong,Vietnam,20.8319522,106.6781469,1969000,30.052181243896484,108.18785247802737,1963317,28326,1959-09-11T21:00:00.000000000,20.632688522338867,106.89202880859376,Asia
Mito,Japan,36.3704273,140.4800451,353892,30.01604461669922,108.0577606201172,1179272,28491,1959-10-02T12:00:00.000000000,36.3093147277832,140.625,Asia
San Juan,Puerto Rico,18.440023,-66.1299793,2478905,30.011587142944336,108.0417137145996,2082049,39867,1963-08-24T12:00:00.000000000,18.594024658203125,293.7352905273437,North America
Hakodate,Japan,41.7949799,140.7399776,302984,29.982351303100582,107.93646469116212,954621,46938,1966-01-24T09:00:00.000000000,41.72232055664063,140.7959442138672,Asia
Ulladulla,Australia,-35.3495361,150.4700297,9250,29.95438575744629,107.83578872680664,5376416,22784,1957-10-19T03:00:00.000000000,-35.325130462646484,150.53707885742188,Oceania
Pemba,Mozambique,-12.983046,40.5323474,110643,29.85287094116211,107.4703353881836,4186812,20234,1956-12-04T09:00:00.000000000,-13.11072063446045,40.655738830566406,Africa
Machilipatnam,India,16.2004181,81.1799955,192827,29.842329025268555,107.4323844909668,2224853,52070,1967-10-27T21:00:00.000000000,16.133567810058594,81.29857635498047,Asia
Brest,France,48.3904429,-4.4950076,144899,29.820369720458984,107.35333099365236,709169,6010,1952-01-22T09:00:00.000000000,48.47100067138672,355.3109130859375,Europe
Taitung,Taiwan,22.7553927,121.140037,175000,29.812843322753903,107.32623596191408,1850219,10726,1953-09-02T21:00:00.000000000,22.67135238647461,121.15384674072266,Asia
Hamilton,Bermuda,32.2941903,-64.7839374,52320,29.78340148925781,107.22024536132812,1362266,48810,1966-09-15T09:00:00.000000000,32.302284240722656,295.20001220703125,North America
Buffalo,United States of America,42.8819241,-78.8819479,1016000,29.75450134277344,107.11620483398438,914670,6640,1952-04-10T03:00:00.000000000,42.77680206298828,280.9171447753906,North America
Ningbo,China,29.8819166,121.5480919,1923000,29.747203826904297,107.08993377685547,1468303,57579,1969-09-15T12:00:00.000000000,30.052722930908203,121.7152862548828,Asia
Quảng Ngãi,Vietnam,15.1504305,108.8299873,250000,29.730737686157227,107.030655670166,2280365,11147,1953-10-25T12:00:00.000000000,15.219683647155762,108.9606704711914,Asia
Ittoqqortoormiit,Greenland,70.483358,-21.9666543,469,29.704723358154297,106.93700408935548,159503,46599,1965-12-13T00:00:00.000000000,70.4745101928711,337.9787292480469,North America
Roxas,Philippines,11.5852735,122.7511014,102688,29.644454956054688,106.72003784179688,2508049,46427,1965-11-21T12:00:00.000000000,11.564146995544434,122.86607360839844,Asia
Hà Tĩnh,Vietnam,18.3337763,105.900037,165396,29.598377227783203,106.55415802001951,2088088,57717,1969-10-02T18:00:00.000000000,18.453426361083984,106.02739715576172,Asia
Cadiz,Philippines,10.9587484,123.3085868,283157,29.567026138305664,106.4412940979004,2548532,46425,1965-11-21T06:00:00.000000000,10.931458473205566,123.40123748779295,Asia
Chevery,Canada,50.4813231,-59.609783,284,29.46681785583496,106.08054428100586,643697,29418,1960-01-26T09:00:00.000000000,50.43936538696289,300.4761962890625,North America
Lerwick,United Kingdom,60.1500352,-1.1499921,6594,29.463212966918945,106.0675666809082,368895,17654,1956-01-16T21:00:00.000000000,60.14059448242188,358.9510498046875,Europe
Puri,India,19.8204297,85.9000175,201026,29.451435089111328,106.02516632080078,2014943,5064,1951-09-26T03:00:00.000000000,19.71880531311035,85.96613311767578,Asia
Cherbourg,France,49.6503919,-1.6499874,60991,29.445629119873047,106.00426483154295,669273,11363,1953-11-21T12:00:00.000000000,49.66608047485352,358.2872009277344,Europe
Tórshavn,Faroe Islands,62.0300238,-6.8200336,14398,29.40681266784668,105.86452560424804,325553,41542,1964-03-20T21:00:00.000000000,61.96836471557617,353.0769348144531,Europe
Busan,South Korea,35.0969988,129.0081017,3480000,29.317909240722656,105.54447326660156,1241400,22367,1957-08-28T00:00:00.000000000,34.90333938598633,128.83248901367188,Asia
Makarov,Russia,48.6337356,142.8000069,6663,29.30467414855957,105.49682693481444,703013,9281,1953-03-06T06:00:00.000000000,48.61159896850586,142.81619262695312,Europe
Bournemouth,United Kingdom,50.7299901,-1.9000497,426945,29.28794288635254,105.43659439086916,637269,52414,1967-12-09T21:00:00.000000000,50.65026092529297,358.24468994140625,Europe
Wailuku,United States of America,20.8914754,-156.5047213,52148,29.237606048583984,105.25538177490236,1952506,22176,1957-08-04T03:00:00.000000000,20.843584060668945,203.5020294189453,North America
Yangmei,Taiwan,24.9166667,121.15,175000,29.214902877807617,105.17365036010744,1725433,54669,1968-09-16T18:00:00.000000000,24.99121284484864,121.0010757446289,Asia
Plymouth,United Kingdom,50.3853858,-4.1599893,247297,29.180889129638672,105.05120086669922,648593,6011,1952-01-22T12:00:00.000000000,50.29876708984375,355.7293395996094,Europe
Iqaluit,Canada,63.7504594,-68.5001917,6124,29.148637771606445,104.9350959777832,284685,44072,1965-01-31T03:00:00.000000000,63.7961311340332,291.48541259765625,North America
Fukuoka,Japan,33.5969611,130.4080679,2792000,29.06636047363281,104.63889770507812,1292347,31191,1960-09-04T00:00:00.000000000,33.77855682373047,130.1865692138672,Asia
Akita,Japan,39.7099909,140.0899914,320069,29.066234588623047,104.63844451904298,1036440,52363,1967-12-03T12:00:00.000000000,39.68365478515625,140.0,Asia
Halley Station,Antarctica,-76.0922632,-26.4741567,70,29.02443504333496,104.48796615600588,6518456,7844,1952-09-07T15:00:00.000000000,-76.0984115600586,333.267333984375,Antarctica
Melbourne,United States of America,28.0833104,-80.6083204,265414,28.989282608032227,104.36141738891602,1563849,39936,1963-09-02T03:00:00.000000000,28.1546573638916,279.46832275390625,North America
Timmiarmiut,Greenland,62.5332748,-42.2167102,10,28.972023010253903,104.29928283691406,312615,52770,1968-01-23T09:00:00.000000000,62.53075408935547,317.8481140136719,North America
Mountain Village,United States of America,62.0855243,-163.729009,755,28.97063064575196,104.29427032470704,323241,26141,1958-12-12T18:00:00.000000000,62.03866195678711,196.34327697753903,North America
Nouméa,New Caledonia,-22.2625278,166.4442852,93060,28.945114135742188,104.20241088867188,4725527,23698,1958-02-10T09:00:00.000000000,-22.24955940246582,166.5186004638672,Oceania
Shishmaref,United States of America,66.2569751,-166.0718893,254,28.93349838256836,104.1605941772461,232575,26228,1958-12-23T15:00:00.000000000,66.32688903808594,193.9882659912109,North America
Kanazawa,Japan,36.5600023,136.6400211,551249,28.92048072814941,104.1137306213379,1163930,25531,1958-09-27T12:00:00.000000000,36.66080856323242,136.59239196777344,Asia
Kumamoto,Japan,32.8009294,130.700642,718232,28.915945053100582,104.09740219116212,1341032,39898,1963-08-28T09:00:00.000000000,32.72407531738281,130.54945373535156,Asia
Miaoli,Taiwan,24.57,120.82,150000,28.80014991760254,103.68053970336916,1751535,10726,1953-09-02T21:00:00.000000000,24.49912071228028,120.67308044433594,Asia
Kitakyūshū,Japan,33.870399,130.8200146,997536,28.7994441986084,103.67799911499024,1282723,31192,1960-09-04T03:00:00.000000000,33.98945617675781,130.67416381835938,Asia
Wenzhou,China,28.0219268,120.6481469,2350000,28.790645599365234,103.64632415771484,1580018,28033,1959-08-06T06:00:00.000000000,27.803163528442383,120.87738800048828,Asia
Sunshine Coast,Australia,-26.6799878,153.0500272,71043,28.784013748168945,103.6224494934082,4965018,53064,1968-02-29T03:00:00.000000000,-26.748682022094727,153.11947631835938,Oceania
Gambell,United States of America,63.7797103,-171.7310787,681,28.69133949279785,103.28882217407228,284253,14360,1954-12-01T03:00:00.000000000,63.7961311340332,188.35543823242188,North America
Cabo San Lucas,Mexico,22.8927562,-109.9045164,42601,28.659713745117188,103.17496948242189,1836234,54776,1968-09-30T03:00:00.000000000,22.95254707336425,250.08351135253903,North America
Petropavlovsk-Kamchatsky,Russia,53.0619924,158.6230204,187282,28.65007209777832,103.14025955200196,563757,32116,1960-12-28T15:00:00.000000000,52.970123291015625,158.8135528564453,Europe
Hermanus,South Africa,-34.4095935,19.2299267,25153,28.634666442871094,103.08479919433594,5337429,27369,1959-05-15T06:00:00.000000000,-34.481544494628906,19.15617179870605,Africa
Paamiut,Greenland,62.0041024,-49.6350701,1862,28.627002716064453,103.05720977783204,323750,28856,1959-11-17T03:00:00.000000000,62.03866195678711,310.2984924316406,North America
Tôlanaro,Madagascar,-25.026807,46.9900411,16818,28.60072326660156,102.96260375976564,4875981,26708,1959-02-21T15:00:00.000000000,-25.06151008605957,47.03663635253906,Africa
Aboa Station,Antarctica,-75.0495935,-13.4167111,18,28.5570125579834,102.80524520874025,6505943,32872,1961-04-02T03:00:00.000000000,-75.04393005371094,346.3133544921875,Antarctica
Yeosu,South Korea,34.7367802,127.7458353,341994,28.55154228210449,102.78555221557616,1254029,25569,1958-10-02T06:00:00.000000000,34.62214279174805,127.84091186523438,Asia
Pescara,Italy,42.4554305,14.2186564,314789,28.53862762451172,102.7390594482422,920792,58064,1969-11-15T03:00:00.000000000,42.56590270996094,14.31516933441162,Europe
Capitan Arturo Prat Station,Antarctica,-62.4995068,-59.6833185,41,28.51273536682129,102.64584732055664,6286618,15878,1955-06-08T21:00:00.000000000,-62.46045303344727,300.4545593261719,Antarctica
Artigas Base,Antarctica,-62.1738867,-58.8638641,60,28.51127815246582,102.64060134887696,6278658,32854,1961-03-30T21:00:00.000000000,-62.10895919799805,301.197021484375,Antarctica
Ilulissat,Greenland,69.2166653,-51.0999665,4413,28.49040603637696,102.56546173095704,180389,11844,1954-01-20T15:00:00.000000000,69.20913696289062,308.70001220703125,North America
Morondava,Madagascar,-20.2832723,44.2833329,36803,28.48227310180664,102.5361831665039,4618169,17630,1956-01-13T21:00:00.000000000,-20.35149383544922,44.23115539550781,Africa
Naha,Japan,26.2071717,127.6729716,905238,28.472694396972656,102.50169982910155,1659271,7281,1952-06-29T06:00:00.000000000,26.256589889526367,127.5411605834961,Asia
Signy Research Station,Antarctica,-60.6313081,-45.6007033,8,28.468467712402344,102.48648376464844,6242493,48234,1966-07-05T09:00:00.000000000,-60.5623893737793,314.2553100585937,Antarctica
Niigata,Japan,37.9199968,139.0400297,569797,28.46460723876953,102.47258605957032,1109671,55287,1968-12-03T00:00:00.000000000,37.92618560791016,139.04698181152344,Asia
Bugrino,Russia,68.8078788,49.3041634,300,28.41838264465332,102.30617752075196,185567,20470,1957-01-02T21:00:00.000000000,68.8576431274414,49.278690338134766,Europe
Wollongong,Australia,-34.4153812,150.890004,260914,28.40781784057617,102.26814422607424,5335414,22784,1957-10-19T03:00:00.000000000,-34.41124725341797,151.0188751220703,Oceania
McCook,United States of America,40.2055937,-100.6261683,8012,28.393688201904297,102.21727752685548,1017327,38127,1963-01-19T00:00:00.000000000,40.17574691772461,259.3969116210937,North America
Otaru,Japan,43.1887191,140.9783093,143792,28.36534118652344,102.11522827148438,894791,8617,1952-12-13T06:00:00.000000000,43.268890380859375,140.85202026367188,Asia
Vishakhapatnam,India,17.68290316150216,83.21984846162533,1529000,28.3586654663086,102.09119567871096,2141296,16943,1955-10-20T00:00:00.000000000,17.53954315185547,83.13043212890625,Asia
Broome,Australia,-17.9617707,122.2307681,13218,28.34390449523925,102.03805618286133,4477258,49664,1966-12-31T03:00:00.000000000,-17.891036987304688,122.15534210205078,Oceania
Hamamatsu,Japan,34.7180733,137.7327193,977023,28.33512115478516,102.00643615722656,1254115,25407,1958-09-12T00:00:00.000000000,34.62214279174805,137.61363220214844,Asia
Tokyo,Japan,35.6869628,139.7494616,35676000,28.31558990478516,101.93612365722656,1225784,28490,1959-10-02T09:00:00.000000000,35.25483322143555,139.3103485107422,Asia
Esbjerg,Denmark,55.4670394,8.4500162,72205,28.286582946777344,101.83169860839844,491046,17083,1955-11-06T12:00:00.000000000,55.43058013916016,8.346774101257324,Europe
Kōbe,Japan,34.6799878,135.1699816,1528478,28.27353286743164,101.7847183227539,1260436,39764,1963-08-11T15:00:00.000000000,34.481544494628906,135.1133575439453,Asia
Kiama,Australia,-34.7095752,150.8400329,10379,28.24304962158203,101.67497863769532,5348102,22784,1957-10-19T03:00:00.000000000,-34.69244384765625,150.872314453125,Oceania
Salvador,Brazil,-12.968026,-38.4819333,3484000,28.23431396484375,101.6435302734375,4185848,12549,1954-04-18T18:00:00.000000000,-13.04042148590088,321.6742553710937,South America
Chennai,India,13.0919337,80.2780529,7163000,28.23030662536621,101.62910385131836,2423142,37699,1962-11-26T12:00:00.000000000,12.899824142456056,80.27247619628906,Asia
Messina,Italy,38.2004706,15.5499963,252026,28.198347091674805,101.5140495300293,1099731,14787,1955-01-23T12:00:00.000000000,38.13708114624024,15.40431308746338,Europe
Da Nang,Vietnam,16.0600391,108.2499711,1000000,28.16197395324707,101.38310623168944,2242080,11147,1953-10-25T12:00:00.000000000,15.852372169494627,108.44192504882812,Asia
Karratha,Australia,-20.7303768,116.8700134,16796,28.15833282470703,101.36999816894532,4638826,26442,1959-01-19T09:00:00.000000000,-20.70298767089844,116.90908813476562,Oceania
Shenzhen,China,22.54809707412332,114.06115351896275,7581000,28.14742660522461,101.3307357788086,1865562,8184,1952-10-20T03:00:00.000000000,22.39015769958496,113.8509292602539,Asia
Sittwe,Myanmar,20.1399968,92.8800048,179032,28.107053756713867,101.18539352416992,1994995,47821,1966-05-14T18:00:00.000000000,20.07029914855957,92.88288116455078,Asia
Agapa,Russia,71.450379,89.2499939,10,28.10407066345215,101.17465438842774,144411,20694,1957-01-30T21:00:00.000000000,71.38839721679688,89.33085632324219,Europe
Miyazaki,Japan,31.9182442,131.418376,324384,28.096160888671875,101.14617919921876,1383960,25522,1958-09-26T09:00:00.000000000,31.810192108154297,131.53846740722656,Asia
Escudero Base,Antarctica,-62.1949625,-58.9526658,20,28.09148597717285,101.12934951782226,6280258,56994,1969-07-04T09:00:00.000000000,-62.17926025390625,301.04998779296875,Antarctica
