city_name,country,city_lat,city_lon,population,max_wind_raw_ctrl,max_wind_ctrl,cell_idx_ctrl,time_idx_ctrl,timestamp_ctrl,lat_ctrl,lon_ctrl,max_wind_raw_ssp,max_wind_ssp,cell_idx_ssp,time_idx_ssp,timestamp_ssp,lat_ssp,lon_ssp,wind_diff,continent
West Bend,United States of America,43.4257072,-88.183336,34530,13.510476112365724,48.6377140045166,890418,25830,1958-11-03T21:00:00.000000000,43.40948867797852,271.7541198730469,13.9881591796875,50.35737304687501,887752,14257,2084-11-17T06:00:00.000000000,43.47978973388672,271.89190673828125,1.7196590423584084,North America
Bamako,Mali,12.6519605,-8.001985,1494000,9.66179084777832,34.78244705200196,2444124,42400,1964-07-06T03:00:00.000000000,12.61862850189209,352.1809997558594,10.138132095336914,36.49727554321289,2452971,22287,2087-08-18T00:00:00.000000000,12.478031158447266,351.7886047363281,1.7148284912109304,Africa
Gaalkacyo,Somalia,6.7699601,47.4300142,61200,13.890328407287598,50.00518226623535,2825651,22114,1957-07-27T09:00:00.000000000,6.713532447814941,47.46004867553711,14.364672660827637,51.71282157897949,2820898,30906,2090-07-30T09:00:00.000000000,6.7838311195373535,47.42424392700195,1.707639312744135,Africa
Yiyang,China,28.6023564,112.3280862,1352000,12.892699241638184,46.41371726989746,1548098,29680,1960-02-28T03:00:00.000000000,28.43585205078125,112.2954559326172,13.36669635772705,48.120106887817386,1530554,12396,2084-03-29T15:00:00.000000000,28.78734588623047,112.52571105957033,1.7063896179199247,Asia
Taibao,Taiwan,23.45,120.3333333,35000,16.659873962402344,59.97554626464844,1808131,10729,1953-09-03T06:00:00.000000000,23.444639205932617,120.2839126586914,17.133617401123047,61.68102264404297,1804330,13329,2084-07-24T06:00:00.000000000,23.514938354492188,120.31578826904295,1.7054763793945256,Asia
Sanniquellie,Liberia,7.3710001,-8.6849995,11415,5.557236671447754,20.00605201721192,2782287,9468,1953-03-29T15:00:00.000000000,7.416520118713379,351.3740539550781,6.030864715576172,21.71111297607422,2787007,35830,2092-04-05T21:00:00.000000000,7.346221446990967,351.38134765625,1.7050609588623011,Africa
Zakho,Iraq,37.1445402,42.6872029,134863,9.525928497314451,34.29334259033203,1138859,32782,1961-03-21T21:00:00.000000000,37.22319793701172,42.794700622558594,9.99940013885498,35.99784049987793,1138859,35622,2092-03-10T21:00:00.000000000,37.22319793701172,42.794700622558594,1.7044979095459,Asia
Cat Lake,Canada,51.7170357,-91.7999886,277,12.060166358947754,43.41659889221192,603300,40188,1963-10-03T15:00:00.000000000,51.70474243164063,268.1967163085937,12.5333251953125,45.119970703125,603300,11101,2083-10-19T18:00:00.000000000,51.70474243164063,268.1967163085937,1.703371810913076,North America
Jeonju,South Korea,35.8314162,127.1403942,711424,15.69913387298584,56.51688194274902,1197656,25570,1958-10-02T09:00:00.000000000,35.88751983642578,126.97674560546876,16.172163009643555,58.2197868347168,1203855,19547,2086-09-09T12:00:00.000000000,35.746925354003906,126.99742126464844,1.7029048919677765,Asia
San Jose,United States of America,37.33094269973713,-121.888178626289,1668000,13.262534141540527,47.7451229095459,1128446,52910,1968-02-09T21:00:00.000000000,37.50439453125,238.002670288086,13.73461627960205,49.44461860656738,1128446,37946,2092-12-26T09:00:00.000000000,37.50439453125,238.002670288086,1.699495697021483,North America
Tiruchirappalli,India,10.80054141894286,78.68751168489561,951000,11.552743911743164,41.58987808227539,2561535,52425,1967-12-11T06:00:00.000000000,10.720561981201172,78.78974914550781,12.024709701538086,43.28895492553711,2561533,16090,2085-07-04T09:00:00.000000000,10.720561981201172,78.63074493408203,1.6990768432617216,Asia
Mys Shmidta,Russia,68.933711,-179.4999844,492,24.16234397888184,86.98443832397462,184794,20045,1956-11-10T18:00:00.000000000,68.92794036865234,180.59210205078125,24.63277053833008,88.67797393798828,183580,35271,2092-01-27T00:00:00.000000000,68.99823760986328,180.59405517578125,1.693535614013669,Europe
Split,Croatia,43.5204043,16.4699918,214741,22.282377243041992,80.21655807495118,888526,44255,1965-02-23T00:00:00.000000000,43.40948867797852,16.461769104003906,22.75240135192871,81.90864486694336,888526,23866,2088-03-02T09:00:00.000000000,43.40948867797852,16.461769104003906,1.6920867919921818,Europe
Loja,Ecuador,-3.9900032,-79.2100078,126368,9.738311767578123,35.05792236328125,3580214,45900,1965-09-16T15:00:00.000000000,-3.901581764221192,280.7648620605469,10.208313941955566,36.74993019104004,3585128,7449,2082-07-20T06:00:00.000000000,-3.971880435943604,280.8468933105469,1.692007827758793,South America
Barlett,United States of America,35.2229004,-89.8410901,286423,13.305524826049805,47.899889373779295,1233196,206,1950-01-26T21:00:00.000000000,35.114234924316406,270.1146545410156,13.775145530700684,49.590523910522464,1233195,26704,2089-02-20T03:00:00.000000000,35.114234924316406,270.0,1.6906345367431683,North America
Yanbu al Bahr,Saudi Arabia,24.0942774,38.0492948,267590,16.18399429321289,58.26237945556641,1776972,47508,1966-04-05T15:00:00.000000000,24.00702857971192,38.17603302001953,16.65331268310547,59.951925659179686,1773202,12630,2084-04-27T21:00:00.000000000,24.077327728271484,38.02547836303711,1.6895462036132756,Asia
Itapetinga,Brazil,-15.2499878,-40.2499827,59721,8.355487823486328,30.079756164550783,4324398,38751,1963-04-07T00:00:00.000000000,-15.289981842041016,319.68133544921875,8.824091911315918,31.766730880737303,4320130,36110,2092-05-10T21:00:00.000000000,-15.219683647155762,319.7191162109375,1.6869747161865192,South America
Dese,Ethiopia,11.1299783,39.6300252,183802,7.849334716796875,28.257604980468752,2542967,24050,1958-03-26T09:00:00.000000000,11.001757621765137,39.49468231201172,8.317129135131836,29.94166488647461,2533955,22226,2087-08-10T09:00:00.000000000,11.14235496520996,39.5648307800293,1.6840599060058563,Africa
Richmond,United States of America,37.5519652,-77.4519319,912000,12.406383514404297,44.66298065185547,1131825,51458,1967-08-12T09:00:00.000000000,37.4340934753418,282.5664978027344,12.873909950256348,46.346075820922856,1128818,20712,2087-02-02T03:00:00.000000000,37.50439453125,282.5832214355469,1.6830951690673857,North America
Al-Ubayyid,Sudan,13.1832896,30.216698,393311,10.8936128616333,39.21700630187989,2400568,39372,1963-06-23T15:00:00.000000000,13.251317977905272,30.218978881835938,11.36028289794922,40.89701843261719,2409342,31161,2090-08-31T06:00:00.000000000,13.11072063446045,30.327869415283203,1.6800121307372962,Africa
Vladivostok,Russia,43.1300147,131.9100256,587022,25.5091495513916,91.83293838500975,902770,37959,1962-12-29T00:00:00.000000000,43.0579948425293,132.05357360839844,25.975465774536133,93.51167678833008,902769,5988,2082-01-18T15:00:00.000000000,43.0579948425293,131.91964721679688,1.678738403320324,Europe
Tongchuan,China,35.0799892,109.0299751,282258,13.6256103515625,49.05219726562501,1231792,43221,1964-10-16T18:00:00.000000000,35.114234924316406,109.14649963378906,14.09133529663086,50.728807067871095,1234931,26407,2089-01-14T00:00:00.000000000,35.04393768310547,108.89312744140624,1.6766098022460838,Asia
Sofia,Bulgaria,42.6852953,23.3147082,1185000,11.88503360748291,42.78612098693848,910033,44071,1965-01-31T00:00:00.000000000,42.84709930419922,23.06666755676269,12.350601196289062,44.462164306640624,915438,32275,2091-01-17T12:00:00.000000000,42.70650100708008,23.13146209716797,1.6760433197021456,Europe
Wausau,United States of America,44.9591537,-89.6299919,75422,11.807913780212402,42.50848960876465,832658,46480,1965-11-28T03:00:00.000000000,44.95606231689453,270.4186096191406,12.273355484008787,44.18407974243164,830079,35197,2092-01-17T18:00:00.000000000,45.02635955810547,270.41925048828125,1.6755901336669936,North America
Thunder Bay,Canada,48.4461501,-89.2749748,99334,14.708986282348633,52.95235061645508,710993,57936,1969-10-30T03:00:00.000000000,48.40070343017578,270.7550354003906,15.173986434936523,54.62635116577149,710993,14261,2084-11-17T18:00:00.000000000,48.40070343017578,270.7550354003906,1.6740005493164103,North America
Mostaganem,Algeria,35.940376,0.0899839,188354,21.869932174682617,78.73175582885743,1190385,8918,1953-01-19T21:00:00.000000000,36.02811813354492,0.1165803074836731,22.334657669067383,80.40476760864259,1190384,651,2080-03-22T12:00:00.000000000,36.02811813354492,0.0,1.6730117797851562,Africa
Altagracia de Orituco,Venezuela,9.8504181,-66.3799899,40052,9.170167922973633,33.01260452270508,2618877,44419,1965-03-15T12:00:00.000000000,9.87697696685791,293.6800842285156,9.63437843322754,34.683762359619145,2618876,14904,2085-02-06T03:00:00.000000000,9.87697696685791,293.6014099121094,1.6711578369140625,South America
Brumado,Brazil,-14.2099996,-41.6700253,41989,7.234956741333008,26.045844268798827,4259935,43997,1965-01-21T18:00:00.000000000,-14.23550033569336,318.3271789550781,7.69797945022583,27.71272602081299,4255607,14701,2085-01-11T18:00:00.000000000,-14.165202140808104,318.3656616210937,1.666881752014163,South America
Al Amarah,Iraq,31.8416081,47.1511682,345007,15.876869201660156,57.15672912597656,1386508,44554,1965-04-01T09:00:00.000000000,31.739892959594727,47.106842041015625,16.33987045288086,58.823533630371095,1386507,30028,2090-04-11T15:00:00.000000000,31.739892959594727,46.99879837036133,1.666804504394534,Asia
Matanzas,Cuba,23.0415251,-81.577486,146733,19.54730987548828,70.37031555175781,1825053,43878,1965-01-06T21:00:00.000000000,23.16344451904297,278.2931823730469,20.0096492767334,72.03473739624023,1825055,28635,2089-10-19T12:00:00.000000000,23.16344451904297,278.481689453125,1.664421844482419,North America
Macenta,Guinea,8.5503683,-9.4800004,43102,5.91391134262085,21.29008083343506,2707301,32813,1961-03-25T18:00:00.000000000,8.541300773620605,350.48150634765625,6.374277591705322,22.94739933013916,2702650,25363,2088-09-05T12:00:00.000000000,8.61159896850586,350.55078125,1.6573184967041,Africa
Kasongo-Lunda,Congo (Kinshasa),-6.4796187,16.8299698,20060,5.559384822845459,20.01378536224365,3755831,26036,1958-11-29T15:00:00.000000000,-6.502635955810547,16.837247848510742,6.019065856933594,21.66863708496093,3755831,28405,2089-09-20T18:00:00.000000000,-6.502635955810547,16.837247848510742,1.654851722717286,Africa
Choluteca,Honduras,13.3006726,-87.1908126,99429,13.084307670593262,47.103507614135744,2399139,20652,1957-01-25T15:00:00.000000000,13.321616172790527,272.7945251464844,13.541763305664062,48.75034790039063,2399139,32324,2091-01-23T15:00:00.000000000,13.321616172790527,272.7945251464844,1.6468402862548857,North America
Matagami,Canada,49.7503858,-77.6332823,1966,12.904059410095217,46.454613876342776,664167,49228,1966-11-06T15:00:00.000000000,49.806678771972656,282.34375,13.361474990844728,48.10130996704102,664167,20162,2086-11-25T09:00:00.000000000,49.806678771972656,282.34375,1.6466960906982422,North America
Spartanburg,United States of America,34.9494287,-81.9322706,124126,11.60497760772705,41.77791938781738,1239555,23846,1958-02-28T21:00:00.000000000,34.973636627197266,278.0050964355469,12.062101364135742,43.42356491088867,1236408,11544,2083-12-14T03:00:00.000000000,35.04393768310547,278.0152587890625,1.6456455230712947,North America
Mahabad,Iran,36.770377,45.7200411,162434,14.92900562286377,53.74442024230957,1157068,32304,1961-01-21T03:00:00.000000000,36.80140686035156,45.88698959350586,15.384492874145508,55.38417434692383,1157068,35954,2092-04-21T09:00:00.000000000,36.80140686035156,45.88698959350586,1.639754104614255,Asia
Fengjie,China,31.0504419,109.5166638,49168,5.5551934242248535,19.99869632720948,1417229,30441,1960-06-02T06:00:00.000000000,31.10720443725586,109.5605697631836,6.0099616050720215,21.63586177825928,1420598,30289,2090-05-14T06:00:00.000000000,31.03690528869629,109.53736877441406,1.6371654510498033,Asia
Victoriaville,Canada,46.0504049,-71.9666773,41500,13.20590591430664,47.54126129150391,794516,41176,1964-02-04T03:00:00.000000000,46.01054382324219,288.0,13.660503387451172,49.17781219482422,791997,23579,2088-01-26T12:00:00.000000000,46.080841064453125,288.02862548828125,1.6365509033203125,North America
Garbahaarey,Somalia,3.3270031,42.2270016,12652,10.62607765197754,38.25387954711914,3058404,39835,1963-08-20T12:00:00.000000000,3.339191436767578,42.19886779785156,11.080127716064451,39.88845977783203,3058405,25307,2088-08-29T12:00:00.000000000,3.339191436767578,42.27162551879883,1.634580230712892,Africa
Tatuí,Brazil,-23.3500102,-47.8600092,93580,10.514854431152344,37.85347595214844,4788509,42493,1964-07-17T18:00:00.000000000,-23.374340057373047,312.0693359375,10.968838691711426,39.487819290161134,4784701,25877,2088-11-08T18:00:00.000000000,-23.30404090881348,312.11962890625,1.634343338012691,South America
Zvëzdnyj,Russia,70.9565849,-179.5899789,10,23.839109420776367,85.82079391479492,152313,49000,1966-10-09T03:00:00.000000000,70.89630889892578,180.3260803222656,24.2900333404541,87.44412002563477,152313,35270,2092-01-26T21:00:00.000000000,70.89630889892578,180.3260803222656,1.6233261108398551,Europe
Buyant-Uhaa,Mongolia,44.8666012,110.1500101,8776,16.588478088378906,59.71852111816406,836676,15417,1955-04-12T06:00:00.000000000,44.81546401977539,110.17001342773438,17.039283752441406,61.34142150878906,834091,12585,2084-04-22T06:00:00.000000000,44.8857650756836,110.20124053955078,1.6229003906249986,Asia
Kununurra,Australia,-15.7665971,128.7333203,5679,12.493295669555664,44.97586441040039,4351917,32408,1961-02-03T03:00:00.000000000,-15.782073974609377,128.8018798828125,12.943490982055664,46.59656753540039,4351917,14679,2085-01-09T00:00:00.000000000,-15.782073974609377,128.8018798828125,1.6207031249999986,Oceania
Boaco,Nicaragua,12.469974,-85.6600017,29046,12.028977394104004,43.30431861877442,2452019,11949,1954-02-02T18:00:00.000000000,12.478031158447266,274.3902587890625,12.478741645812988,44.92346992492676,2456450,6692,2082-04-16T15:00:00.000000000,12.407732963562012,274.38629150390625,1.6191513061523466,North America
Birak,Libya,27.5333181,14.2833553,45421,15.038304328918455,54.137895584106445,1593213,15539,1955-04-27T12:00:00.000000000,27.5219669342041,14.210526466369627,15.486308097839355,55.75070915222168,1589645,27246,2089-04-28T21:00:00.000000000,27.592266082763672,14.226457595825195,1.6128135681152358,Africa
Mérida,Venezuela,8.569520453572299,-71.18252189086121,345489,4.539296627044678,16.34146785736084,2697206,55981,1969-02-27T18:00:00.000000000,8.68189811706543,288.83721923828125,4.986804962158203,17.952497863769533,2697205,32349,2091-01-26T18:00:00.000000000,8.68189811706543,288.7597045898437,1.6110300064086935,South America
Leiria,Portugal,39.738996,-8.8049965,45112,16.747493743896484,60.290977478027344,1038129,11948,1954-02-02T15:00:00.000000000,39.68365478515625,351.125,17.19343376159668,61.89636154174805,1035249,20709,2087-02-01T18:00:00.000000000,39.75395202636719,351.1126708984375,1.605384063720706,Europe
Caazapá,Paraguay,-26.2000171,-56.3800059,5504,12.306867599487305,44.3047233581543,4937484,48221,1966-07-03T18:00:00.000000000,-26.1862907409668,303.5526428222656,12.75256633758545,45.90923881530762,4941130,34341,2091-10-02T18:00:00.000000000,-26.256589889526367,303.6882629394531,1.604515457153319,South America
Gemena,Congo (Kinshasa),3.2600193,19.7699971,198056,6.318593978881836,22.74693832397461,3058096,26723,1959-02-23T12:00:00.000000000,3.339191436767578,19.789813995361328,6.764285564422607,24.351428031921387,3058096,35800,2092-04-02T03:00:00.000000000,3.339191436767578,19.789813995361328,1.604489707946776,Africa
Kherson,Ukraine,46.6325372,32.6006649,320477,14.395051956176758,51.82218704223633,775197,3615,1951-03-29T00:00:00.000000000,46.50263595581055,32.50401306152344,14.840489387512209,53.42576179504395,772708,32610,2091-02-28T09:00:00.000000000,46.57293319702149,32.41157531738281,1.6035747528076172,Europe
Salzburg,Austria,47.8104783,13.0400203,206279,10.665767669677734,38.39676361083985,726059,18710,1956-05-27T21:00:00.000000000,47.90861129760742,12.985074996948242,11.111178398132324,40.00024223327637,726059,195,2080-01-25T12:00:00.000000000,47.90861129760742,12.985074996948242,1.6034786224365192,Europe
Masindi,Uganda,1.6744444,31.715,31486,6.942150115966797,24.991740417480468,3173084,6403,1952-03-11T12:00:00.000000000,1.7223198413848877,31.714284896850582,7.38743782043457,26.594776153564453,3173085,3371,2081-02-25T12:00:00.000000000,1.7223198413848877,31.78571510314941,1.603035736083985,Africa
Carnarvon,South Africa,-30.949598,22.1333154,5785,17.454408645629883,62.83587112426758,5173567,48898,1966-09-26T09:00:00.000000000,-30.96660804748535,22.07345962524414,17.898235321044922,64.43364715576172,5173568,28866,2089-11-17T09:00:00.000000000,-30.96660804748535,22.180095672607425,1.597776031494142,Africa
Helsingborg,Sweden,56.04129118096808,12.723269742553532,91304,22.91130447387696,82.48069610595704,475341,35600,1962-03-09T03:00:00.000000000,55.99296951293945,12.725409507751465,23.35492897033692,84.07774429321289,475341,32247,2091-01-14T00:00:00.000000000,55.99296951293945,12.725409507751465,1.5970481872558508,Europe
Arcoverde,Brazil,-8.4200171,-37.069996,57163,9.516026496887209,34.25769538879395,3887120,25043,1958-07-28T12:00:00.000000000,-8.400702476501465,322.91845703125,9.958929061889648,35.85214462280273,3887120,9963,2083-05-30T12:00:00.000000000,-8.400702476501465,322.91845703125,1.5944492340087848,South America
Armenia,Colombia,4.5342827,-75.6811276,315328,7.212691307067871,25.965688705444336,2973296,19333,1956-08-13T18:00:00.000000000,4.604569435119629,284.39703369140625,7.654447555541992,27.55601119995117,2973296,7445,2082-07-19T18:00:00.000000000,4.604569435119629,284.39703369140625,1.5903224945068324,South America
Maturín,Venezuela,9.7499591,-63.1700308,410972,7.87355899810791,28.34481239318848,2632666,29886,1960-03-24T21:00:00.000000000,9.666080474853516,296.7567443847656,8.3147554397583,29.933119583129884,2632666,9566,2083-04-10T21:00:00.000000000,9.666080474853516,296.7567443847656,1.5883071899414034,South America
Zanesville,United States of America,39.9402869,-82.013325,40052,11.206104278564451,40.341975402832034,1028919,50326,1967-03-23T21:00:00.000000000,39.89455032348633,278.0334777832031,11.64714813232422,41.92973327636719,1026051,3597,2081-03-25T18:00:00.000000000,39.96485137939453,277.91900634765625,1.5877578735351534,North America
Kismaayo,Somalia,-0.3566333,42.5183243,234852,15.831318855285645,56.99274787902832,3331200,16596,1955-09-06T15:00:00.000000000,-0.4569419920444488,42.53520965576172,16.271982192993164,58.57913589477539,3331200,33724,2091-07-17T15:00:00.000000000,-0.4569419920444488,42.53520965576172,1.586388015747069,Africa
Mandurah,Australia,-32.5234826,115.7470567,73356,19.10931396484375,68.7935302734375,5247765,31159,1960-08-31T00:00:00.000000000,-32.513179779052734,115.72992706298828,19.54804992675781,70.37297973632813,5247765,1498,2080-07-06T09:00:00.000000000,-32.513179779052734,115.72992706298828,1.5794494628906364,Oceania
Goianésia,Brazil,-15.3096224,-49.1300092,47883,7.525670051574707,27.092412185668945,4324294,16203,1955-07-19T12:00:00.000000000,-15.289981842041016,310.9090881347656,7.9643354415893555,28.67160758972168,4328558,34043,2091-08-26T12:00:00.000000000,-15.360280990600586,310.863037109375,1.5791954040527365,South America
Tingo María,Peru,-9.2896281,-75.9899976,53177,4.3341217041015625,15.602838134765625,3942235,28430,1959-09-24T21:00:00.000000000,-9.244288444519045,284.05029296875,4.772752285003662,17.181908226013185,3942234,22741,2087-10-13T18:00:00.000000000,-9.244288444519045,283.9722595214844,1.5790700912475604,South America
Valle de la Pascua,Venezuela,9.2099921,-66.019986,89080,8.005230903625488,28.81883125305176,2664854,21054,1957-03-16T21:00:00.000000000,9.173989295959473,294.0207824707031,8.44375228881836,30.39750823974609,2660239,18438,2086-04-23T21:00:00.000000000,9.244288444519045,294.0416259765625,1.578676986694333,South America
Codó,Brazil,-4.4795858,-43.8799679,83288,7.717785835266113,27.784029006958008,3619885,22507,1957-09-14T12:00:00.000000000,-4.463971614837647,316.1425170898437,8.156280517578125,29.36260986328125,3619885,22195,2087-08-06T12:00:00.000000000,-4.463971614837647,316.1425170898437,1.5785808563232422,South America
Qasr-e Shirin,Iran,34.5123753,45.5772074,11202,15.4462308883667,55.60643119812012,1259646,38554,1963-03-13T09:00:00.000000000,34.481544494628906,45.56674957275391,15.884591102600098,57.18452796936035,1259646,24137,2088-04-05T06:00:00.000000000,34.481544494628906,45.56674957275391,1.578096771240233,Asia
Youngstown,United States of America,41.0996993,-80.649739,311990,11.840692520141602,42.62649307250977,983536,53118,1968-03-06T21:00:00.000000000,41.01933288574219,279.372314453125,12.276992797851562,44.197174072265625,983536,3597,2081-03-25T18:00:00.000000000,41.01933288574219,279.372314453125,1.570680999755858,North America
Mokhotlong,Lesotho,-29.291004,29.0780015,8809,9.113518714904783,32.80866737365723,5091417,17114,1955-11-10T09:00:00.000000000,-29.279436111450195,29.13594436645508,9.548667907714844,34.37520446777344,5091417,5019,2081-09-19T12:00:00.000000000,-29.279436111450195,29.13594436645508,1.5665370941162138,Africa
Burrel,Albania,41.6259991,20.0160005,15405,8.568387031555176,30.84619331359864,956458,50451,1967-04-08T12:00:00.000000000,41.65201950073242,20.028902053833008,9.003045082092285,32.41096229553223,956458,3346,2081-02-22T09:00:00.000000000,41.65201950073242,20.028902053833008,1.564768981933593,Europe
Heihe,China,50.2500193,127.4460087,109427,11.87253761291504,42.74113540649415,649427,50561,1967-04-22T06:00:00.000000000,50.22846984863281,127.42105102539062,12.307101249694824,44.30556449890137,649428,35657,2092-03-15T06:00:00.000000000,50.22846984863281,127.57894897460938,1.5644290924072166,Asia
Blagoveshchensk,Russia,50.2666075,127.5333418,221296,11.87253761291504,42.74113540649415,649427,50561,1967-04-22T06:00:00.000000000,50.22846984863281,127.42105102539062,12.307101249694824,44.30556449890137,649428,35657,2092-03-15T06:00:00.000000000,50.22846984863281,127.57894897460938,1.5644290924072166,Europe
Pskov,Russia,57.829996,28.3299397,201990,16.09258270263672,57.93329772949219,424224,41626,1964-03-31T09:00:00.000000000,57.89103698730469,28.1127986907959,16.52696418762207,59.49707107543946,422384,33110,2091-05-01T21:00:00.000000000,57.961334228515625,28.17391395568848,1.5637733459472685,Europe
Tecoman,Mexico,18.9203813,-103.8799748,91321,8.167518615722656,29.403067016601565,2065331,7350,1952-07-07T21:00:00.000000000,18.875219345092773,256.092529296875,8.601637840270996,30.965896224975587,2065331,4350,2081-06-27T21:00:00.000000000,18.875219345092773,256.092529296875,1.5628292083740227,North America
Douala,Cameroon,4.0623556,9.7080451,1906000,11.741135597229004,42.26808815002442,3018514,32573,1961-02-23T18:00:00.000000000,3.901581764221192,9.51993465423584,12.17515468597412,43.83055686950684,3018514,28164,2089-08-21T15:00:00.000000000,3.901581764221192,9.51993465423584,1.5624687194824247,Africa
San Juan,Dominican Republic,18.8089489,-71.2309424,72950,8.357000350952148,30.08520126342773,2069767,7858,1952-09-09T09:00:00.000000000,18.804920196533203,288.76104736328125,8.790852546691895,31.64706916809082,2069767,32349,2091-01-26T18:00:00.000000000,18.804920196533203,288.76104736328125,1.5618679046630888,North America
Jinja,Uganda,0.440424,33.1999267,301619,8.471007347106934,30.49562644958496,3274674,13592,1954-08-27T03:00:00.000000000,0.3163444697856903,33.328125,8.904777526855469,32.05719909667969,3274674,3409,2081-03-02T06:00:00.000000000,0.3163444697856903,33.328125,1.561572647094728,Africa
Túquerres,Colombia,1.0899968,-77.6199498,33979,9.518332481384276,34.2659969329834,3222125,2148,1950-09-26T15:00:00.000000000,1.089630961418152,282.3404235839844,9.951380729675291,35.82497062683105,3217050,7452,2082-07-20T15:00:00.000000000,1.159929633140564,282.35015869140625,1.5589736938476548,South America
Williams Lake,Canada,52.1166496,-122.1499966,14168,8.369502067565918,30.130207443237307,592182,9638,1953-04-19T21:00:00.000000000,52.05623626708984,237.9044189453125,8.80203628540039,31.68733062744141,592181,8614,2082-12-12T21:00:00.000000000,52.05623626708984,237.7389678955078,1.5571231842041016,North America
Maxixe,Mozambique,-23.8660227,35.3885509,119868,22.28491401672364,80.22569046020509,4808369,41152,1964-02-01T03:00:00.000000000,-23.79613304138184,35.48625946044922,22.71730232238769,81.7822883605957,4812153,26617,2089-02-09T06:00:00.000000000,-23.866432189941406,35.52381134033203,1.5565979003906136,Africa
Kattaqorgon,Uzbekistan,39.9007027,66.2607511,247113,12.918829917907717,46.50778770446777,1030102,23829,1958-02-26T18:00:00.000000000,39.82425308227539,66.43453979492188,13.35118293762207,48.06425857543945,1024368,26874,2089-03-13T09:00:00.000000000,39.96485137939453,66.36871337890625,1.5564708709716797,Asia
London,United States of America,37.1288823,-84.0833537,7844,10.821270942687988,38.95657539367676,1143838,20830,1957-02-16T21:00:00.000000000,37.15290069580078,275.952392578125,11.253384590148926,40.51218452453613,1143838,18236,2086-03-29T15:00:00.000000000,37.15290069580078,275.952392578125,1.5556091308593736,North America
Suwon,South Korea,37.259735,127.0089472,1078000,17.164283752441406,61.79142150878906,1145610,56596,1969-05-15T15:00:00.000000000,37.08259963989258,126.73712158203124,17.595903396606445,63.345252227783206,1130523,19551,2086-09-10T00:00:00.000000000,37.4340934753418,126.74201965332033,1.5538307189941492,Asia
Ivdel,Russia,60.6936454,60.4132527,19379,10.230863571166992,36.831108856201176,353883,45474,1965-07-25T09:00:00.000000000,60.70298385620117,60.49881362915039,10.661725044250488,38.38221015930176,353882,12339,2084-03-22T12:00:00.000000000,60.70298385620117,60.2850341796875,1.5511013031005874,Europe
Lutsk,Ukraine,50.7471983,25.3333785,213661,14.37036418914795,51.733311080932616,635184,9226,1953-02-27T09:00:00.000000000,50.65026092529297,25.53191566467285,14.800947189331056,53.2834098815918,628437,31466,2090-10-08T09:00:00.000000000,50.86116027832031,25.18716621398925,1.5500988006591854,Europe
Bekiy,Madagascar,-24.2161588,45.3166031,4286,13.87363052368164,49.94506988525391,4834873,29459,1960-01-31T12:00:00.000000000,-24.288225173950195,45.33546447753906,14.303900718688965,51.49404258728028,4834872,20300,2086-12-12T15:00:00.000000000,-24.288225173950195,45.23961639404297,1.5489727020263755,Africa
Frankfurt,Germany,50.0999768,8.6750154,2895000,16.32735824584961,58.7784896850586,653240,29441,1960-01-29T06:00:00.000000000,50.08787155151367,8.811188697814941,16.757226943969727,60.32601699829102,653240,32267,2091-01-16T12:00:00.000000000,50.08787155151367,8.811188697814941,1.5475273132324148,Europe
Sheffield,United Kingdom,53.3666767,-1.4999966,1292900,18.827293395996094,67.77825622558593,550151,25959,1958-11-20T00:00:00.000000000,53.46221160888672,358.4541931152344,19.25710105895996,69.32556381225587,550153,35475,2092-02-21T12:00:00.000000000,53.46221160888672,358.7976989746094,1.5473075866699304,Europe
Ayoun el Atrous,Mauritania,16.6665912,-9.6166588,1423,12.532218933105469,45.115988159179686,2194361,2101,1950-09-20T18:00:00.000000000,16.69595718383789,350.4584655761719,12.961915016174316,46.66289405822754,2198552,16552,2085-08-31T03:00:00.000000000,16.62565803527832,350.3816833496094,1.5469058990478572,Africa
Yulin,China,22.6319198,110.1480643,1127000,12.639676094055176,45.50283393859864,1853953,32625,1961-03-02T06:00:00.000000000,22.60105323791504,110.37383270263672,13.06851577758789,47.04665679931641,1861661,22390,2087-08-30T21:00:00.000000000,22.46045684814453,110.14508056640624,1.5438228607177678,Asia
Ciudad Cortés,Costa Rica,8.9603691,-83.5300025,3850,5.07137393951416,18.25694618225097,2683129,597,1950-03-16T18:00:00.000000000,8.892794609069824,276.4507751464844,5.499570369720459,19.79845333099365,2683129,32517,2091-02-16T18:00:00.000000000,8.892794609069824,276.4507751464844,1.5415071487426744,North America
Pecos,United States of America,31.4157943,-103.4998947,8372,18.798309326171875,67.67391357421876,1401809,26045,1958-11-30T18:00:00.000000000,31.45869827270508,256.4515991210937,19.22559356689453,69.21213684082032,1401809,15559,2085-04-29T00:00:00.000000000,31.45869827270508,256.4515991210937,1.5382232666015625,North America
Kitty Hawk,United States of America,36.0773185,-75.7047179,3413,27.591094970703125,99.32794189453124,1189735,20627,1957-01-22T12:00:00.000000000,36.098419189453125,284.2412414550781,28.018112182617188,100.86520385742188,1192823,9066,2083-02-07T09:00:00.000000000,36.02811813354492,284.3393859863281,1.5372619628906392,North America
