city_name,country,city_lat,city_lon,population,max_wind_raw,max_wind,cell_idx,time_idx,timestamp,lat,lon,continent
Berber,Sudan,18.0170256,33.9832898,49556,14.738662719726562,53.05918579101563,2115972,36950,2092-08-23T21:00:00.000000000,17.961336135864258,33.93585968017578,Africa
Delicias,Mexico,28.1999699,-105.4999793,114783,14.737942695617676,53.05659370422364,1567142,35782,2092-03-30T21:00:00.000000000,28.08435821533203,254.440673828125,North America
Greeley,United States of America,40.4191982,-104.739974,125410,14.732425689697266,53.03673248291016,1003081,28799,2089-11-09T00:00:00.000000000,40.52724075317383,255.38136291503903,North America
Mariestad,Sweden,58.7050021,13.8279966,14891,14.727903366088867,53.02045211791992,402333,8379,2082-11-13T12:00:00.000000000,58.734619140625,13.830735206604004,Europe
Daegu,South Korea,35.8687346,128.6050255,2460000,14.727023124694824,53.01728324890137,1197668,25131,2088-08-07T12:00:00.000000000,35.88751983642578,128.37208557128906,Asia
Albany,United States of America,44.6204922,-123.086942,51376,14.725716590881348,53.012579727172856,845371,17290,2085-12-01T09:00:00.000000000,44.60456848144531,236.9076995849609,North America
Bukhara,Uzbekistan,39.7800124,64.4300101,319476,14.72489070892334,53.009606552124026,1035836,3618,2081-03-28T09:00:00.000000000,39.68365478515625,64.5,Asia
Charlotte,United States of America,35.2069404,-80.8319839,995000,14.72175121307373,52.99830436706543,1230136,11545,2083-12-14T06:00:00.000000000,35.184532165527344,279.1836853027344,North America
Cowell,Australia,-33.6828678,136.9166451,537,14.721086502075195,52.99591140747071,5303285,6335,2082-03-03T00:00:00.000000000,-33.70825958251953,136.95652770996094,Oceania
Hotan,China,37.0997109,79.9269454,408894,14.720457077026367,52.993645477294926,1139171,6831,2082-05-04T00:00:00.000000000,37.22319793701172,79.98675537109375,Asia
Doline,Canada,65.1833456,-123.4166635,525,14.720047950744627,52.99217262268066,255083,1453,2080-06-30T18:00:00.000000000,65.20211029052734,236.72268676757807,North America
João Pessoa,Brazil,-7.0991893,-34.878017,956000,14.719266891479492,52.98936080932617,3793182,9979,2083-06-01T12:00:00.000000000,-6.994727611541748,325.2151794433594,South America
Basel,Switzerland,47.580389,7.590017,830000,14.716362953186035,52.97890663146973,733270,11917,2084-01-29T18:00:00.000000000,47.697715759277344,7.4257426261901855,Europe
Cleburne,United States of America,32.3515253,-97.3924897,35545,14.715001106262209,52.97400398254395,1358668,34190,2091-09-13T21:00:00.000000000,32.372581481933594,262.57281494140625,North America
Pozo Colorado,Paraguay,-23.4300053,-58.8599838,2135,14.710165977478027,52.9565975189209,4792198,27556,2089-06-06T15:00:00.000000000,-23.444639205932617,301.1356506347656,South America
Dire Dawa,Ethiopia,9.5899947,41.8600183,252279,14.708876609802246,52.951955795288086,2629418,7246,2082-06-24T21:00:00.000000000,9.666080474853516,41.900611877441406,Africa
Mymensingh,Bangladesh,24.750413,90.3800024,330126,14.707192420959473,52.9458927154541,1740010,22415,2087-09-03T00:00:00.000000000,24.71001625061035,90.48231506347656,Asia
Tmassa,Libya,26.3666451,15.8000069,500,14.70607089996338,52.94185523986817,1650863,27247,2089-04-29T00:00:00.000000000,26.397188186645508,15.74257469177246,Africa
Amol,Iran,36.4713255,52.3633048,221650,14.703832626342772,52.93379745483399,1166268,24144,2088-04-06T03:00:00.000000000,36.59050750732422,52.30366516113281,Asia
Karokh,Afghanistan,34.4867696,62.5917761,17484,14.700733184814451,52.92263946533203,1259796,15162,2085-03-10T09:00:00.000000000,34.481544494628906,62.56927108764648,Asia
Gode,Ethiopia,5.9500102,43.4499987,75000,14.70021152496338,52.92076148986816,2873343,1540,2080-07-11T15:00:00.000000000,6.010544776916504,43.46121597290039,Africa
Montgomery,United States of America,32.3616022,-86.2791887,198325,14.69707489013672,52.90946960449219,1358771,21036,2087-03-14T15:00:00.000000000,32.372581481933594,273.82281494140625,North America
Bastia,France,42.7031673,9.4500069,41001,14.69402313232422,52.89848327636719,915335,12270,2084-03-13T21:00:00.000000000,42.70650100708008,9.43869972229004,Europe
Luan,China,31.7522934,116.4780655,1690000,14.691441535949709,52.88918952941895,1393821,12396,2084-03-29T15:00:00.000000000,31.59929656982422,116.51496887207033,Asia
Jalalabad,Afghanistan,34.4415269,70.4361035,597971,14.690840721130373,52.88702659606934,1266223,26649,2089-02-13T06:00:00.000000000,34.34095001220703,70.439697265625,Asia
León,Spain,42.5799707,-5.5700066,136227,14.683796882629396,52.86166877746582,926077,23748,2088-02-16T15:00:00.000000000,42.49560546875,354.308837890625,Europe
Jingzhou,China,30.3200214,112.2299865,520000,14.683585166931152,52.86090660095215,1454536,9883,2083-05-20T12:00:00.000000000,30.33391761779785,112.26260375976562,Asia
Aginskoye,Russia,51.1030681,114.5228182,11491,14.68321132659912,52.85956077575684,622282,18576,2086-05-11T03:00:00.000000000,51.07205581665039,114.51612854003906,Europe
Bojnurd,Iran,37.4699984,57.3200048,208582,14.681238174438477,52.852457427978514,1132952,37794,2092-12-07T09:00:00.000000000,37.36379623413086,57.37051773071289,Asia
Tlaxcala,Mexico,19.3199951,-98.2300096,503878,14.680721282958984,52.85059661865235,2037039,6406,2082-03-11T21:00:00.000000000,19.367311477661133,261.7938537597656,North America
Socorro,United States of America,34.0621185,-106.8989895,8668,14.680213928222656,52.84877014160156,1277411,24166,2088-04-08T21:00:00.000000000,34.13005065917969,253.1038818359375,North America
Kem,Russia,64.9535921,34.5683703,13829,14.672060012817385,52.81941604614258,260019,17409,2085-12-16T06:00:00.000000000,64.92091369628906,34.65373992919922,Europe
Ardabil,Iran,38.2500025,48.3000386,414603,14.669639587402344,52.81070251464844,1094078,21048,2087-03-16T03:00:00.000000000,38.277679443359375,48.4054069519043,Asia
Augsburg,Germany,48.3500061,10.8999959,358989,14.668224334716797,52.80560760498047,714044,11919,2084-01-30T00:00:00.000000000,48.26010513305664,10.83612060546875,Europe
Pizen,Czechia,49.740438,13.3600008,164180,14.66657829284668,52.79968185424805,662445,32270,2091-01-16T21:00:00.000000000,49.806678771972656,13.28125,Europe
Savanna-la-Mar,Jamaica,18.1639981,-77.9480005,30000,14.662548065185549,52.78517303466797,2110582,21047,2087-03-16T00:00:00.000000000,18.10193252563477,282.0058288574219,North America
Hegang,China,47.34662706575081,130.2967317638128,743307,14.66226863861084,52.78416709899903,748711,30431,2090-06-01T00:00:00.000000000,47.27592086791992,130.44117736816406,Asia
Košice,Slovakia,48.730448,21.2500101,236563,14.661857604980469,52.78268737792969,702211,32877,2091-04-02T18:00:00.000000000,48.61159896850586,21.096120834350582,Europe
Victoria,Seychelles,-4.6166317,55.4499898,33576,14.658379554748535,52.77016639709473,3626112,13653,2084-09-02T18:00:00.000000000,-4.604569435119629,55.52091979980469,Africa
Jacksonville,United States of America,34.7543244,-77.4305557,77288,14.657188415527344,52.76587829589844,1252224,20807,2087-02-14T00:00:00.000000000,34.69244384765625,282.62957763671875,North America
Rock Island,United States of America,41.4933962,-90.5346137,165728,14.655694961547852,52.760501861572266,961146,14262,2084-11-17T21:00:00.000000000,41.58172225952149,269.35064697265625,North America
Davenport,United States of America,41.5539868,-90.5875304,255738,14.655694961547852,52.760501861572266,961146,14262,2084-11-17T21:00:00.000000000,41.58172225952149,269.35064697265625,North America
Qitaihe,China,45.76785201225666,131.00906045817408,450617,14.654528617858888,52.756303024292,798463,33049,2091-04-24T06:00:00.000000000,45.86994552612305,130.87025451660156,Asia
Rouyn-Noranda,Canada,48.2500122,-79.0332485,24602,14.653874397277832,52.7539478302002,715839,20164,2086-11-25T15:00:00.000000000,48.26010513305664,280.98663330078125,North America
Xiangtan,China,27.8504305,112.9000232,2586948,14.650925636291504,52.74333229064941,1569291,12396,2084-03-29T15:00:00.000000000,28.01405906677246,112.85552978515624,Asia
Iskitim,Russia,54.6509394,83.2865336,61827,14.649370193481444,52.73773269653321,513513,705,2080-03-29T06:00:00.000000000,54.65729141235352,83.25444030761719,Europe
Pakokku,Myanmar,21.3320429,95.0866402,126938,14.649147033691406,52.73692932128906,1927681,36109,2092-05-10T18:00:00.000000000,21.26537704467773,95.04073333740234,Asia
Brest,Belarus,52.0999839,23.6999898,300715,14.647003173828123,52.72921142578125,586547,9846,2083-05-15T21:00:00.000000000,52.19683456420898,23.74538803100586,Europe
Medinipur,India,22.3997232907492,87.33387196534922,169127,14.643919944763184,52.718111801147465,1857558,31051,2090-08-17T12:00:00.000000000,22.5307559967041,87.19917297363281,Asia
