time,solar_cf,onshore_wind_cf,offshore_wind_cf,combined_cf,cf_ma,is_drought
1983-01-01 00:00:00,0.0,0.07310743,0.055304177,0.029963066808879377,0.049363651064835194,True
1983-01-01 01:00:00,0.0,0.07207245,0.054360766,0.029530214063823224,0.050298579484369305,True
1983-01-01 02:00:00,0.0,0.07387803,0.054753214,0.03021766570955515,0.05123479474396974,True
1983-01-01 03:00:00,0.0,0.07916363,0.058837682,0.032388615511357785,0.05210141496933594,True
1983-01-01 04:00:00,0.0,0.08964757,0.06936587,0.036825709663331506,0.05294928287123859,True
1983-01-01 05:00:00,0.0,0.09766298,0.07992646,0.04035366772860289,0.05374246680937305,True
1983-01-01 06:00:00,0.0,0.10138751,0.0861236,0.042062664963305,0.05447793064048111,True
1983-01-01 07:00:00,1.5271027e-06,0.10577081,0.09120079,0.043955153289224766,0.05516745881191983,True
1983-01-01 08:00:00,0.008253788,0.10893268,0.094674654,0.05007102623302489,0.055842831882540876,True
1983-01-01 09:00:00,0.050241757,0.11317988,0.09841391,0.07606721963360906,0.056575652918030774,True
1983-01-01 10:00:00,0.10494294,0.112719394,0.09767971,0.10742023740708828,0.05762042573046774,True
1983-01-01 11:00:00,0.14622688,0.11829781,0.102618456,0.13356619917601345,0.05901486334397671,True
1983-01-01 12:00:00,0.16159682,0.11783195,0.10192564,0.14222534023970365,0.06071963267236851,False
1983-01-01 13:00:00,0.1491146,0.1105247,0.09624103,0.1320197500884533,0.06264735591480411,False
1983-01-01 14:00:00,0.10727007,0.11321896,0.098146446,0.10897253554314375,0.06448512492894408,False
1983-01-01 15:00:00,0.047332257,0.11783831,0.101757795,0.07628796894848347,0.06586508889689323,False
1983-01-01 16:00:00,0.003987293,0.124337316,0.10740799,0.05398116893647239,0.06669232247326426,False
1983-01-01 17:00:00,0.0,0.13974461,0.11971659,0.058030456915497776,0.06717931459215411,False
1983-01-01 18:00:00,0.0,0.15299542,0.13162348,0.0635629786401987,0.06762831262615451,False
1983-01-01 19:00:00,0.0,0.16481595,0.14209494,0.06849021135270596,0.06801788491965213,False
1983-01-01 20:00:00,0.0,0.17564598,0.15184186,0.07301282626390457,0.06831583822541812,False
1983-01-01 21:00:00,0.0,0.18345675,0.1576524,0.07620876950025558,0.06850960730784515,False
1983-01-01 22:00:00,0.0,0.16967292,0.14611049,0.07049927441775798,0.06861998980049917,False
1983-01-01 23:00:00,0.0,0.17957008,0.15495495,0.07462892666459084,0.06871345906262229,False
1983-01-02 00:00:00,0.0,0.1801065,0.1551913,0.074839630946517,0.06879096972453351,False
1983-01-02 01:00:00,0.0,0.18025841,0.15529716,0.07490139926970005,0.06895548341958727,False
1983-01-02 02:00:00,0.0,0.17205313,0.14950432,0.07156083762645721,0.06922510624048243,False
1983-01-02 03:00:00,0.0,0.16982499,0.14806122,0.07066072610020638,0.06950797507935146,False
1983-01-02 04:00:00,0.0,0.16362672,0.14180811,0.06803589583933353,0.06976464508683362,False
1983-01-02 05:00:00,0.0,0.15695924,0.13606246,0.06526533070206642,0.06993711645319069,False
1983-01-02 06:00:00,0.0,0.15161698,0.1317362,0.06306041903793812,0.07016599212982634,False
1983-01-02 07:00:00,1.6711688e-06,0.14974417,0.13193356,0.06238097419868927,0.07045535165606939,False
1983-01-02 08:00:00,0.005954317,0.14793858,0.13173148,0.06513847651239485,0.07086380236729366,False
1983-01-02 09:00:00,0.030259421,0.15007293,0.13473266,0.08011216180585325,0.07141467305247214,False
1983-01-02 10:00:00,0.059376825,0.14996791,0.13513863,0.09689607225731015,0.07186934630128097,False
1983-01-02 11:00:00,0.08386287,0.15186629,0.13637885,0.11179199457168579,0.07197604331930642,False
1983-01-02 12:00:00,0.09291963,0.16499293,0.14808822,0.12249378244578837,0.07193508599905771,False
1983-01-02 13:00:00,0.08705694,0.162681,0.14657103,0.11817597948759795,0.07190475480869264,False
1983-01-02 14:00:00,0.059545062,0.1479364,0.13435747,0.09620133727043867,0.07205729732846383,False
1983-01-02 15:00:00,0.023705125,0.13393645,0.121664286,0.06967027847468853,0.07258070631020244,False
1983-01-02 16:00:00,0.0014236053,0.12598075,0.11167355,0.05333868851559237,0.07359098407105784,False
1983-01-02 17:00:00,0.0,0.124159075,0.10556062,0.051514972440898414,0.07500420464992551,False
1983-01-02 18:00:00,0.0,0.11785204,0.09583582,0.04866253689676524,0.0764185718777406,False
1983-01-02 19:00:00,0.0,0.1073545,0.08612991,0.044264825485646725,0.07783777326762703,False
1983-01-02 20:00:00,0.0,0.09513744,0.077004954,0.039263982765376564,0.07930649751190123,False
1983-01-02 21:00:00,0.0,0.085365646,0.06965747,0.0352614264562726,0.08078517641451237,False
1983-01-02 22:00:00,0.0,0.083315186,0.06863496,0.034449591390788556,0.08221720795843777,False
1983-01-02 23:00:00,0.0,0.081490755,0.06691648,0.03368357858061791,0.08333549292244043,False
1983-01-03 00:00:00,0.0,0.0917388,0.07422422,0.03785972417145967,0.08443443207673755,False
1983-01-03 01:00:00,0.0,0.10226062,0.08773965,0.04247210946679115,0.08554683985698995,False
1983-01-03 02:00:00,0.0,0.1050579,0.0931297,0.04379536997526884,0.08665048136793103,False
1983-01-03 03:00:00,0.0,0.10735644,0.09433798,0.044708775870501996,0.08783869042292264,False
1983-01-03 04:00:00,0.0,0.108551174,0.09349911,0.0451043352484703,0.08908874047778574,False
1983-01-03 05:00:00,0.0,0.12363839,0.10587285,0.05133970020711422,0.09039770516704794,False
1983-01-03 06:00:00,0.0,0.1348924,0.11438195,0.05595192222297191,0.0918137750862914,False
1983-01-03 07:00:00,7.491446e-07,0.15338768,0.12889446,0.06356078742798962,0.09345888197094228,False
1983-01-03 08:00:00,0.0048502786,0.17795444,0.14905596,0.07651281912159175,0.09543513817570758,False
1983-01-03 09:00:00,0.023908835,0.20300691,0.17012201,0.09789153557643294,0.09782598109835063,False
1983-01-03 10:00:00,0.044992585,0.20907447,0.17467582,0.11254169427230955,0.10073367369924596,False
1983-01-03 11:00:00,0.052303378,0.24450958,0.2073549,0.13160024780407548,0.10391708756646377,False
1983-01-03 12:00:00,0.05141685,0.267995,0.22614379,0.14076944310218095,0.10768106756325115,False
1983-01-03 13:00:00,0.04086486,0.27939636,0.23454653,0.13934179103747008,0.11179256266755909,False
1983-01-03 14:00:00,0.027343001,0.28580174,0.23811877,0.13409616666659713,0.11648375154089419,False
1983-01-03 15:00:00,0.0098443935,0.28778234,0.23906301,0.12478130146954208,0.12184532741748964,False
1983-01-03 16:00:00,0.00087517384,0.2933876,0.24168074,0.12181575672212057,0.12778308109912637,False
1983-01-03 17:00:00,0.0,0.3047399,0.24946414,0.12592008385062217,0.1339526976803582,False
1983-01-03 18:00:00,0.0,0.3188951,0.25948802,0.13168464535474778,0.13996560748901998,False
1983-01-03 19:00:00,0.0,0.33686975,0.27192664,0.1389889750778675,0.14558799618392101,False
1983-01-03 20:00:00,0.0,0.34915403,0.28058478,0.1439894135892391,0.15080516853418982,False
1983-01-03 21:00:00,0.0,0.35171244,0.28082213,0.144946283608675,0.1554763866439726,False
1983-01-03 22:00:00,0.0,0.30142826,0.23981343,0.12417695268988609,0.1595948198461238,False
1983-01-03 23:00:00,0.0,0.30968896,0.2426441,0.12737800607085228,0.1630658862367537,False
1983-01-04 00:00:00,0.0,0.31209606,0.2420696,0.12823520439863204,0.16601403926501831,False
1983-01-04 01:00:00,0.0,0.31122544,0.24137042,0.12787619179487228,0.1683360242438767,False
1983-01-04 02:00:00,0.0,0.31292847,0.24304199,0.12859487226605415,0.1700573467598561,False
1983-01-04 03:00:00,0.0,0.31771857,0.2486107,0.13066312873363495,0.17122224016955903,False
1983-01-04 04:00:00,0.0,0.3181595,0.24935831,0.13086620092391968,0.17195935514339097,False
1983-01-04 05:00:00,0.0,0.32388473,0.25413376,0.13323668682575227,0.17231054675255753,False
1983-01-04 06:00:00,0.0,0.34511814,0.2717955,0.14202554950118065,0.17251435255494751,False
1983-01-04 07:00:00,1.3830363e-06,0.38133886,0.30604506,0.15724127202742283,0.17264695109755582,False
1983-01-04 08:00:00,0.0038750083,0.4292747,0.35667944,0.17989893679926172,0.1727315283571743,False
1983-01-04 09:00:00,0.020108195,0.50191367,0.42357102,0.2196814066488296,0.17273830535706022,False
1983-01-04 10:00:00,0.039595548,0.54665977,0.46547875,0.2496999378837645,0.17277549308527615,False
1983-01-04 11:00:00,0.054875936,0.6276694,0.5405484,0.2924630344174802,0.17266896425425118,False
1983-01-04 12:00:00,0.056564108,0.6893265,0.6082698,0.31984554745256905,0.17264709385590052,False
1983-01-04 13:00:00,0.053767804,0.74767524,0.67475665,0.3433530454076827,0.17253511096611665,False
1983-01-04 14:00:00,0.039542187,0.7917697,0.7144097,0.3535569793470204,0.1722398465413605,False
1983-01-04 15:00:00,0.01862849,0.82376564,0.7400796,0.3546824551932514,0.1716846885935408,False
1983-01-04 16:00:00,0.0020300667,0.8335592,0.7541775,0.3494802844147198,0.17102537789798078,False
1983-01-04 17:00:00,0.0,0.8133287,0.7410437,0.34013464325666426,0.17032892174584024,False
1983-01-04 18:00:00,0.0,0.7618023,0.6931878,0.3185371942520142,0.16962131910802028,False
1983-01-04 19:00:00,0.0,0.706922,0.6265719,0.2946890982985496,0.16895024347988122,False
1983-01-04 20:00:00,0.0,0.6322763,0.55875,0.26348245203495024,0.16827043131862932,False
1983-01-04 21:00:00,0.0,0.5589431,0.49437442,0.23294622015953065,0.16763141537768,False
1983-01-04 22:00:00,0.0,0.48266286,0.42515156,0.20106077814102175,0.16723804082100446,False
1983-01-04 23:00:00,0.0,0.42055207,0.37057793,0.17519492393732072,0.16742068786111827,False
1983-01-05 00:00:00,0.0,0.35864955,0.3143207,0.149315003156662,0.16772630783667022,False
1983-01-05 01:00:00,0.0,0.30104417,0.25944987,0.1250955902338028,0.16815048044485206,False
1983-01-05 02:00:00,0.0,0.24132247,0.19744928,0.09971025364100933,0.1686355029599106,False
1983-01-05 03:00:00,0.0,0.19397579,0.15765236,0.08009029461443425,0.16916196346965784,False
1983-01-05 04:00:00,0.0,0.15001754,0.1223159,0.06196153248846531,0.16969820876171046,False
1983-01-05 05:00:00,0.0,0.14773986,0.12234021,0.06112237872183323,0.17019837016177528,False
1983-01-05 06:00:00,0.0,0.15057826,0.12506063,0.06231665226817131,0.17054261709314933,False
1983-01-05 07:00:00,1.3254098e-06,0.16335675,0.13594611,0.06762049588967739,0.17063825935808172,False
1983-01-05 08:00:00,0.0042392365,0.17978717,0.14908534,0.07683811511611564,0.170319533172084,False
