time,solar_cf,onshore_wind_cf,offshore_wind_cf,combined_cf,cf_ma,is_drought
1997-01-01 00:00:00,0.0,0.07400738,0.061877914,0.030650129467248915,0.034427282655359374,True
1997-01-01 01:00:00,0.0,0.07372583,0.06090194,0.030493534930050373,0.03422087397308009,True
1997-01-01 02:00:00,0.0,0.07184562,0.05918571,0.029707062430679797,0.03400902292596096,True
1997-01-01 03:00:00,0.0,0.06905854,0.056833655,0.02855161768198013,0.03378157848304057,True
1997-01-01 04:00:00,0.0,0.06505746,0.053220745,0.026880121685564518,0.03352521299987951,True
1997-01-01 05:00:00,0.0,0.05966288,0.04842835,0.024630733028054234,0.03323489002904774,True
1997-01-01 06:00:00,0.0,0.05227023,0.041014206,0.021502481941133737,0.03291967178110884,True
1997-01-01 07:00:00,8.355844e-07,0.04435866,0.034172248,0.01821412889798989,0.032583974173738754,True
1997-01-01 08:00:00,0.009790455,0.037560098,0.029070262,0.02107856278587133,0.032235312485888463,True
1997-01-01 09:00:00,0.06905941,0.03177936,0.024144512,0.05287766658887266,0.03199405827310745,True
1997-01-01 10:00:00,0.14452043,0.031583667,0.023343654,0.0963032195083797,0.03243177280442667,True
1997-01-01 11:00:00,0.1944345,0.022166638,0.016159479,0.12124080406688154,0.033673900660123074,True
1997-01-01 12:00:00,0.208764,0.0133695835,0.009746427,0.125916512359865,0.035499953214579286,True
1997-01-01 13:00:00,0.1847685,0.008691642,0.0063362075,0.11016079457662999,0.037490090959701086,True
1997-01-01 14:00:00,0.12771513,0.0060145864,0.004384634,0.07614778014924377,0.0392225333038519,True
1997-01-01 15:00:00,0.052812994,0.0045160213,0.0032921797,0.0323172868443653,0.04028867733904969,True
1997-01-01 16:00:00,0.003920447,0.004850881,0.0035362928,0.004243032931350171,0.04043113236784657,True
1997-01-01 17:00:00,0.0,0.0056058317,0.004086651,0.0022892310619354247,0.04003550093504167,True
1997-01-01 18:00:00,0.0,0.0076990384,0.005612599,0.003144025514367968,0.039674074992766,True
1997-01-01 19:00:00,0.0,0.01306048,0.0095210895,0.005333456084132195,0.03940399178675874,True
1997-01-01 20:00:00,0.0,0.020756036,0.015131149,0.008476059369742871,0.03924776129587121,True
1997-01-01 21:00:00,0.0,0.029184937,0.021523671,0.01193152017518878,0.03922236211201675,True
1997-01-01 22:00:00,0.0,0.039096713,0.029680394,0.016029428377747536,0.03929606974101192,True
1997-01-01 23:00:00,0.0,0.045795508,0.034976434,0.018787269786000253,0.03956809938349328,True
1997-01-02 00:00:00,0.0,0.05045966,0.039312925,0.020742512717843054,0.03991782573260866,True
1997-01-02 01:00:00,0.0,0.049745966,0.039352182,0.02048127920553088,0.04035259970207266,True
1997-01-02 02:00:00,0.0,0.047885343,0.03820564,0.01973279620707035,0.04085270704864091,True
1997-01-02 03:00:00,0.0,0.044520445,0.03549152,0.018344586275517938,0.04144142883945755,True
1997-01-02 04:00:00,0.0,0.040588643,0.032174397,0.01671462686732411,0.042079759121169666,True
1997-01-02 05:00:00,0.0,0.03769862,0.029793762,0.015519653566181658,0.04276188276405014,True
1997-01-02 06:00:00,0.0,0.0353177,0.027859498,0.014536644313484429,0.043497526924820014,True
1997-01-02 07:00:00,1.6423555e-06,0.033829395,0.02648841,0.013914368450435177,0.04432956463936283,True
1997-01-02 08:00:00,0.010277198,0.03192596,0.025172304,0.0190699272537604,0.04526173954312879,True
1997-01-02 09:00:00,0.06836365,0.029695388,0.023277812,0.05166042697057128,0.0462689564811822,True
1997-01-02 10:00:00,0.13887261,0.024804115,0.018334312,0.09027226654067635,0.04718458523486231,True
1997-01-02 11:00:00,0.18958446,0.021819683,0.015906546,0.11830065208114683,0.04782499548949412,True
1997-01-02 12:00:00,0.20547917,0.018648118,0.013594479,0.12617674123309552,0.048633636080246595,True
1997-01-02 13:00:00,0.18466832,0.017762847,0.012949115,0.1138073619864881,0.04950612568369635,True
1997-01-02 14:00:00,0.1297089,0.017099874,0.0124658095,0.08182504315674305,0.050481099035585016,True
1997-01-02 15:00:00,0.052176367,0.018077428,0.013178445,0.037487970849499105,0.05160256252315007,True
1997-01-02 16:00:00,0.0035325624,0.023561051,0.017176006,0.011659820692613721,0.052896623931237216,True
1997-01-02 17:00:00,0.0,0.032572947,0.023745678,0.013301684238016604,0.054254127080303874,True
1997-01-02 18:00:00,0.0,0.04330952,0.031572636,0.017686135578900575,0.055641216778879315,True
1997-01-02 19:00:00,0.0,0.05668961,0.04134445,0.023151065904647113,0.05703993345565585,True
1997-01-02 20:00:00,0.0,0.07195033,0.05335734,0.029430968642234802,0.05838112691744653,True
1997-01-02 21:00:00,0.0,0.08320625,0.06453683,0.034188095659017564,0.05963639414404941,True
1997-01-02 22:00:00,0.0,0.10568286,0.087232925,0.04370755230635405,0.060804200867902974,False
1997-01-02 23:00:00,0.0,0.11445278,0.096368864,0.047436994224786755,0.062002403987352295,False
